species,n,D,second_fraction,T,R1,R2,R12,SD_M1,SD_M2,mean_M1,mean_M2,p_white,p_yellow_orange,p_red_pink,p_blue_purple
Nelumbo nucifera,43,0.6414277988101676,0.3953488372093023,0.24410138180015745,0.1105820508028556,0.23302284228966635,0.34360489309252196,0.16429616977663314,0.23849779410700575,-0.20281088928888424,0.1271594489822987,0.4186046511627907,0.16279069767441862,0.3953488372093023,0.023255813953488372
Nicandra physalodes,45,0.5175308641975308,0.2222222222222222,0.21041989120354404,0.26989691915621034,0.28534694642444025,0.5552438655806506,0.23831005091061835,0.24503606555340837,-0.37262244835421676,0.3853439243695011,0.6444444444444445,0.13333333333333333,0.0,0.2222222222222222
Nicotiana longiflora,51,0.07535563244905807,0.0392156862745098,0.07392322494486836,0.21929714869307468,0.48661394157472243,0.7059110902677971,0.1273230240475241,0.189663048231165,-0.537864626558222,0.5144278921004629,0.9607843137254902,0.0392156862745098,0.0,0.0
Ochna serrulata,59,0.4699798908359667,0.3389830508474576,0.24095742334401946,0.033813103801107594,0.06180249641102024,0.09561560021212784,0.090263604886902,0.1220318413014712,0.0642971171935194,-0.09211581913847948,0.01694915254237288,0.6440677966101694,0.3389830508474576,0.0
Odontites luteus,66,0.029843893480257178,0.015151515151515152,0.07358661825326261,0.13992858547424436,0.13790417442946576,0.27783275990371015,0.10147350098430745,0.10073679486301138,0.11590937946941547,-0.09567047174947892,0.015151515151515152,0.9848484848484849,0.0,0.0
Olearia lirata,68,0.028979238754325065,0.014705882352941176,0.043228898970510354,0.30989813014464945,0.3874461064168252,0.6973442365614746,0.115743487761399,0.12941741996659703,-0.4103022709492061,0.4060476418474724,0.9852941176470589,0.014705882352941176,0.0,0.0
Olsynium biflorum,47,0.2978723404255319,0.10638297872340426,0.21528557687948366,0.18163346701014452,0.3819522490120916,0.5635857160222362,0.19774495120204616,0.286755663011185,-0.4010407558208887,0.3116719084608483,0.8297872340425532,0.10638297872340426,0.02127659574468085,0.0425531914893617
Omphalodes verna,62,0.36680541103017683,0.24193548387096775,0.12779743107964278,0.2387449162593568,0.24424652015280968,0.48299143641216646,0.17467394476930506,0.17667506282911374,-0.1471324215671095,0.1525802014370431,0.24193548387096775,0.0,0.0,0.7580645161290323
Oreomecon alpina,73,0.2927378495027211,0.1780821917808219,0.2266705305536542,0.20926381186359672,0.2927092232980782,0.5019730351616749,0.21779334071729908,0.25758213242172573,0.00243818106439525,-0.08053236800292492,0.1780821917808219,0.821917808219178,0.0,0.0
Ornithopus compressus,52,0.14201183431952646,0.07692307692307693,0.1256928331588374,0.1849589260351829,0.22812731297854727,0.4130862390137302,0.15247298590694025,0.16933389586608594,0.10189903489873443,-0.1266007531438546,0.07692307692307693,0.9230769230769231,0.0,0.0
Oxalis violacea,50,0.6232,0.24,0.2339917615951976,0.1980540515826076,0.18718069490894984,0.3852347464915575,0.21527428183803213,0.20928148637268035,-0.22202976507102332,0.2573097336228893,0.52,0.02,0.22,0.24
Oxytropis campestris,45,0.4612345679012345,0.15555555555555556,0.22992672298189526,0.2988790611942843,0.28458367623412345,0.5834627374284078,0.2621455380286057,0.25579951542302165,-0.15295173977215062,0.3071643115105977,0.7111111111111111,0.15555555555555556,0.06666666666666667,0.06666666666666667
Papaver dubium,44,0.5619834710743802,0.36363636363636365,0.22979228353004058,0.06511404769640342,0.07371558868283742,0.13882963637924087,0.1223221390838164,0.13015096409627716,-0.03819452434626645,0.030551976746405016,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0
Parthenium confertum,82,0.024092801903628835,0.012195121951219513,0.0539316880613489,0.5571962415519315,0.2606522954283105,0.817848536980242,0.17335089814689392,0.11856398394754705,-0.3981780586841571,0.49366223121476294,0.9878048780487805,0.012195121951219513,0.0,0.0
Passiflora mixta,41,0.3367043426531826,0.0975609756097561,0.15999913138348923,0.07680320324344506,0.09159724614065763,0.1684004493841027,0.11085326249786602,0.12105981917888728,-0.10072129443717133,0.010868911979125909,0.0975609756097561,0.07317073170731707,0.8048780487804879,0.024390243902439025
Pectis multiseta,82,0.0,0.0,0.03701864166707496,0.06350505714551945,0.07691510383062772,0.14042016097614715,0.048485780951915206,0.05336002874335688,0.07988105983826596,-0.17947086727956307,0.0,1.0,0.0,0.0
Pectis papposa,79,0.0,0.0,0.031323306642190095,0.03895348374150897,0.03998507093807989,0.07893855467958885,0.03493067299690705,0.03539017714144986,0.09161123106391048,-0.18000803527667109,0.0,1.0,0.0,0.0
Penstemon speciosus,60,0.032777777777777795,0.016666666666666666,0.11352554491899336,0.03928958312361966,0.0477243835618513,0.08701396668547096,0.06678601151250918,0.07360663455003373,-0.09508755116156832,0.005308047287048085,0.0,0.0,0.016666666666666666,0.9833333333333333
Pentanema squarrosum,42,0.046485260770975145,0.023809523809523808,0.14299759792541727,0.18908943822274865,0.1944060284701379,0.38349546669288653,0.16443641767844386,0.16673210576685582,0.09020701276449558,-0.008210872595808003,0.023809523809523808,0.9761904761904762,0.0,0.0
Persicaria nepalensis,61,0.29185702768073096,0.06557377049180328,0.12005724981474791,0.2709607256475201,0.3807711044368304,0.6517318300843505,0.18036296606856325,0.2138091008530975,-0.15559464849159743,0.35772016494705194,0.8360655737704918,0.06557377049180328,0.04918032786885246,0.04918032786885246
Persicaria pensylvanica,72,0.13155864197530864,0.041666666666666664,0.08790610505235587,0.17995463108930007,0.4104125440515452,0.5903671751408452,0.12577404623050795,0.1899414862851182,-0.37426760456006924,0.3338587320713096,0.9305555555555556,0.041666666666666664,0.027777777777777776,0.0
Phlomoides tuberosa,63,0.3764172335600906,0.1111111111111111,0.11876418620985095,0.18138789451033854,0.34431293848602024,0.5257008329963588,0.14677324579036416,0.20221781805967212,-0.26473703060410775,0.16206789892903836,0.7777777777777778,0.1111111111111111,0.047619047619047616,0.06349206349206349
Phlox diffusa,78,0.2287968441814595,0.10256410256410256,0.11220777750190446,0.21855437970397745,0.31742453427775036,0.5359789139817278,0.15659981229200326,0.18872599586671532,-0.43495820620856623,0.3796027183831629,0.8717948717948718,0.0,0.02564102564102564,0.10256410256410256
Phlox longifolia,71,0.4784764927593732,0.23943661971830985,0.19766400167687656,0.2333397378937578,0.28232685625839443,0.5156665941521522,0.2147623485211355,0.23623263150734816,-0.3715129003991525,0.33888516392912593,0.676056338028169,0.0,0.23943661971830985,0.08450704225352113
Phlox roemeriana,63,0.3335852859662385,0.19047619047619047,0.2128477348960042,0.016291883885747375,0.017244110339397472,0.03353599422514485,0.058887100304481285,0.06058357719743462,-0.035629616786512344,0.007772451382120578,0.015873015873015872,0.0,0.7936507936507936,0.19047619047619047
Pimelea serpyllifolia,53,0.30615877536489844,0.18867924528301888,0.16379392422437156,0.39864305618219165,0.2658943382359864,0.664537394418178,0.2555294709752239,0.20869086489042726,0.10277650698392865,0.10444713897602088,0.18867924528301888,0.8113207547169812,0.0,0.0
Pinguicula vulgaris,56,0.25765306122448983,0.07142857142857142,0.13273651426037208,0.06917911440087776,0.07806215988324769,0.14724127428412542,0.09582585509763018,0.10179243094915336,-0.07723939192700024,0.012365074261005096,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.8571428571428571
Piqueria trinervia,69,0.02856542743121193,0.014492753623188406,0.07598492471686075,0.490900469089471,0.3055934289696532,0.7964938980591242,0.19313475913784933,0.15238272111439155,-0.27687126483328944,0.4256595604988358,0.9855072463768116,0.014492753623188406,0.0,0.0
Pittosporum revolutum,41,0.1356335514574658,0.07317073170731707,0.1349096039507037,0.10667452304976431,0.13361134182378304,0.24028586487354736,0.11996423490471614,0.13425890364802126,-0.03226802066899933,-0.041671796737295895,0.07317073170731707,0.926829268292683,0.0,0.0
Plantago media,52,0.14201183431952646,0.07692307692307693,0.11777496686243022,0.3910372321018584,0.32019086958085907,0.7112281016827176,0.2146028822098455,0.19419183570515625,-0.36114211302440347,0.40682293730538677,0.9230769230769231,0.07692307692307693,0.0,0.0
Polycalymma stuartii,76,0.3168282548476453,0.19736842105263158,0.10171752720723784,0.2841656870181335,0.39404942273326,0.6782151097513934,0.17001362004448473,0.20020422792205642,-0.35276262929072394,0.3240207171088847,0.8026315789473685,0.19736842105263158,0.0,0.0
Polygala comosa,43,0.3796646836127636,0.16279069767441862,0.11530005843971863,0.06144414386731518,0.11691237309582928,0.17835651696314445,0.08416955137506625,0.11610341704823032,-0.08166483683184093,-0.03103513093630863,0.06976744186046512,0.0,0.16279069767441862,0.7674418604651163
Portulaca suffrutescens,58,0.24732461355529134,0.06896551724137931,0.190222815489528,0.07747605468574607,0.08684082682261965,0.16431688150836574,0.12139898374921951,0.1285266765214025,-0.03840866885878766,0.012260019213330088,0.06896551724137931,0.8620689655172413,0.06896551724137931,0.0
Potentilla concinna,82,0.04788816180844746,0.012195121951219513,0.060439198432081016,0.09586034494365869,0.16119180210375747,0.2570521470474162,0.07611650550187865,0.09870310690638735,0.0953474347093883,-0.17055446076967176,0.012195121951219513,0.975609756097561,0.012195121951219513,0.0
Potentilla indica,45,0.339753086419753,0.13333333333333333,0.25420238082718827,0.06005039382731803,0.12979233893998127,0.1898427327672993,0.12355141877175886,0.18164118908351323,0.09961450135371938,-0.10590152177463809,0.044444444444444446,0.8,0.13333333333333333,0.022222222222222223
Potentilla simplex,75,0.05191111111111102,0.02666666666666667,0.07089487004607453,0.2150517815723748,0.3360001713240635,0.5510519528964384,0.12347496955962502,0.1543395233939715,0.11429436629936643,-0.1725894234402883,0.02666666666666667,0.9733333333333334,0.0,0.0
Primula elatior,58,0.4851367419738407,0.41379310344827586,0.13814748284084005,0.4325595559730905,0.267526332634191,0.7000858886072815,0.24445247766474756,0.19224486845441355,-0.07048376066907014,0.29938409684852946,0.5862068965517241,0.41379310344827586,0.0,0.0
Prunus mahaleb,52,0.07396449704142016,0.038461538461538464,0.0777784477645776,0.6146544524681916,0.1983052469557781,0.8129596994239698,0.2186478200773158,0.12419289147045272,-0.3096637137433784,0.45036408298031677,0.9615384615384616,0.038461538461538464,0.0,0.0
Pseudo-fumaria lutea,68,0.028979238754325065,0.014705882352941176,0.06952297981901506,0.15986604367289844,0.21917928304249898,0.3790453267153974,0.10542468272665892,0.12344228153963231,0.12371412341771079,-0.11630650412145693,0.014705882352941176,0.9852941176470589,0.0,0.0
Pseudognaphalium affine,82,0.07049375371802502,0.036585365853658534,0.10192888335654052,0.17005480175008014,0.23115929030766041,0.4012140920577405,0.13165673568717837,0.15349856135661405,0.1255058142290705,-0.04809137058645225,0.036585365853658534,0.9634146341463414,0.0,0.0
Pulmonaria obscura,47,0.4092349479402445,0.1702127659574468,0.18196532106247426,0.06671959148936213,0.15812274300405282,0.22484233449341495,0.11018462636193355,0.16962563396495112,-0.08884882997240555,0.012878595824485693,0.0851063829787234,0.0,0.1702127659574468,0.7446808510638298
Pultenaea villosa,65,0.030295857988165587,0.015384615384615385,0.09778321261433745,0.09338033836974616,0.1241561924875043,0.21753653085725044,0.0955564204059971,0.1101834441619622,0.03963487104677545,-0.08022738350610215,0.015384615384615385,0.9846153846153847,0.0,0.0
Purshia stansburyana,48,0.32986111111111116,0.20833333333333334,0.09807847222253789,0.26514425837709993,0.3489435687595789,0.6140878271366788,0.16126048424894365,0.1849968975843098,-0.3272803313039077,0.3422341266308116,0.7916666666666666,0.20833333333333334,0.0,0.0
Pycnanthemum virginianum,85,0.04595155709342569,0.023529411764705882,0.04901036702154748,0.4999444204422643,0.2817527261466776,0.7816971465889418,0.15653261492816833,0.11751086978560848,-0.3111095301889129,0.5020928858214899,0.9764705882352941,0.023529411764705882,0.0,0.0
Pyrola elliptica,44,0.0,0.0,0.11667140751326055,0.5587142026333102,0.2577680522247236,0.8164822548580337,0.2553154370947385,0.1734190343215247,-0.3414906259477611,0.5089596633301009,1.0,0.0,0.0,0.0
Ranunculus kuepferi,79,0.07306521390802745,0.0379746835443038,0.04220448306291365,0.3677295821189617,0.37795692961281463,0.7456865117317762,0.12457863749564783,0.12629915611101636,-0.4598254859789268,0.4943151527136099,0.9620253164556962,0.0379746835443038,0.0,0.0
Ranunculus lyallii,70,0.08204081632653049,0.04285714285714286,0.08323023673118143,0.3362595844450841,0.3362583054720183,0.6725178899171024,0.16729305071189615,0.1672927325596124,-0.44204280347185715,0.47954577515627494,0.9571428571428572,0.04285714285714286,0.0,0.0
Ranunculus trichophyllus,74,0.07779401022644272,0.04054054054054054,0.0425858257352929,0.46526351768452445,0.20100702686602123,0.6662705445505458,0.14076090041308534,0.09252053943685004,-0.3707812889138434,0.3898910075478782,0.9594594594594594,0.04054054054054054,0.0,0.0
Ranunculus uncinatus,44,0.2675619834710743,0.1590909090909091,0.138020827569683,0.3160446548076986,0.2596335155013946,0.5756781703090932,0.20885579907087415,0.18930090510699787,0.1292362839755681,0.08312468903521882,0.1590909090909091,0.8409090909090909,0.0,0.0
Rhododendron canadense,45,0.345679012345679,0.2222222222222222,0.14121632272920254,0.017373548946637365,0.03294618631922834,0.05031973526586571,0.04953209762366155,0.06820952484772627,-0.052157465079442425,-0.02903243741770022,0.0,0.0,0.7777777777777778,0.2222222222222222
Rhododendron catawbiense,48,0.4765625,0.1875,0.1957659000934874,0.09840411326888329,0.13583787192963148,0.23424198519851477,0.13879542430132352,0.163071834677507,-0.08499217550453181,-0.0016920759756329274,0.125,0.0,0.6875,0.1875
Rhododendron pseudochrysanthum,50,0.21120000000000005,0.12,0.0789490306367892,0.18522785816575174,0.3747769805943869,0.5600048387601386,0.1209279117867946,0.17201243944235428,-0.4030651872322754,0.28947899693269535,0.88,0.0,0.12,0.0
