source_row_index,species,morph,measurement_status,nearest_vertex,d_vertex,best_pair_left,best_pair_right,t,d_segment,bridge_advantage,interior_bridge
21056,Dalea formosa,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4211849456906565,white,red_pink,0.6464905778483141,0.29284947052039356,0.12833547517026295,True
21057,Dalea formosa,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4644652429114087,red_pink,blue_purple,0.5591922637051757,0.35809728698302257,0.10636795592838616,True
21060,Dalea formosa,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4945629682455801,red_pink,blue_purple,0.6527102601760608,0.4362159470255524,0.05834702122002772,True
21069,Dalea formosa,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.45101515368911343,red_pink,blue_purple,0.5011545898401693,0.30226528478564413,0.1487498689034693,True
21079,Dalea formosa,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4727098208064844,red_pink,blue_purple,0.5808584529975195,0.3799339305879275,0.09277589021855687,True
21088,Dalea formosa,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4568680367518112,white,red_pink,0.4570900396785381,0.23563819360922073,0.22122984314259048,True
21099,Dalea formosa,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.47163196789268613,yellow_orange,blue_purple,0.6643691002492882,0.36869984769836955,0.10293212019431658,True
21108,Pyrola elliptica,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.563771453513146,white,yellow_orange,0.3006471391541061,0.4772916548752444,0.08647979863790156,True
21280,Lysimachia quadrifolia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.4766003423319447,white,yellow_orange,0.5254528802434272,0.053331777866433915,0.4232685644655108,True
21298,Lysimachia quadrifolia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.47789597768141473,white,red_pink,0.4108545767234202,0.32343084618036844,0.1544651315010463,True
21372,Cistus crispus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.46041963633437777,white,yellow_orange,0.42389141124783214,0.1816962669420679,0.2787233693923099,True
21384,Cistus crispus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4390584651561179,white,red_pink,0.5465848508818686,0.2049946765123014,0.2340637886438165,True
21402,Cistus albidus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.44405520019184497,white,red_pink,0.514322417350552,0.15562556797449187,0.28842963221735307,True
21405,Cistus albidus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.43675408833092383,red_pink,blue_purple,0.5278337273079993,0.30061366280871304,0.13614042552221078,True
21437,Cistus albidus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4345304456374648,red_pink,blue_purple,0.43048227290753766,0.3246125886117587,0.10991785702570611,True
21443,Cistus albidus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4331375611115383,red_pink,blue_purple,0.4725733271990262,0.2950414005949412,0.13809616051659707,True
21445,Cistus albidus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4019216366962371,red_pink,blue_purple,0.3859230772169814,0.3073727812156065,0.09454885548063058,True
21446,Cistus albidus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.45101114297005257,yellow_orange,blue_purple,0.636066010326454,0.3189209168268828,0.1320902261431698,True
21465,Cistus albidus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.5801865011968949,red_pink,blue_purple,0.5281235819856311,0.48616255392450475,0.09402394727239011,True
21480,Cistus albidus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.2994306592975758,red_pink,blue_purple,0.2523602040272169,0.24694619533840498,0.05248446395917081,True
21487,Cistus albidus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4584813633038131,yellow_orange,blue_purple,0.7021794710268632,0.37696006148245415,0.08152130182135897,True
21488,Cistus albidus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.3735635935371145,white,red_pink,0.657378637262544,0.23123935999172562,0.14232423354538887,True
21496,Cistus albidus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.39988944414006766,white,red_pink,0.5951790908646357,0.19935724998981427,0.2005321941502534,True
21498,Cistus albidus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.39429636177624305,white,blue_purple,0.6589368508403461,0.26102619642406155,0.1332701653521815,True
21506,Nelumbo nucifera,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.36870769188736313,white,red_pink,0.6826530095442874,0.24919550042508729,0.11951219146227585,True
21511,Nelumbo nucifera,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.5510101434229259,white,red_pink,0.5294880696702533,0.37587204794467644,0.17513809547824943,True
21538,Nelumbo nucifera,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4101878243211845,white,red_pink,0.611346442952362,0.23977585993407693,0.17041196438710757,True
21553,Nelumbo nucifera,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.38773972543501584,white,red_pink,0.6995425978924511,0.29008000149933266,0.09765972393568317,True
21561,Nelumbo nucifera,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.44250868321760867,red_pink,blue_purple,0.4426105736393658,0.3280281989017024,0.1144804843159063,True
21583,Nelumbo nucifera,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.33489559376038036,yellow_orange,red_pink,0.6829512763123176,0.21254927433532583,0.12234631942505453,True
21630,Rosa blanda,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.33453961431678675,white,red_pink,0.7729386524425929,0.27223457025719555,0.0623050440595912,True
21637,Rosa blanda,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.39775890772996947,white,red_pink,0.5803335152765365,0.17049538881109022,0.22726351891887925,True
21642,Rosa blanda,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.49628572985741126,white,blue_purple,0.47393327782078387,0.27867996996061495,0.2176057598967963,True
21669,Rosa blanda,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4205167589031862,red_pink,blue_purple,0.4204849072247183,0.31180391729215057,0.10871284161103562,True
21671,Rosa blanda,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.36184383907150863,white,red_pink,0.7010391124179125,0.255720643657519,0.10612319541398962,True
21683,Rosa blanda,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.3600201583137525,white,red_pink,0.7871487060593906,0.3104725850895788,0.04954757322417369,True
21689,Rosa blanda,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.41116016838653513,red_pink,blue_purple,0.4177756103185097,0.30077009264174254,0.11039007574479259,True
21698,Rosa blanda,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.39049519742492345,red_pink,blue_purple,0.3958224976306907,0.28624970744648104,0.10424548997844241,True
21700,Bursaria spinosa,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5527827624542854,white,yellow_orange,0.3357565376716022,0.4396391072792584,0.11314365517502695,True
21844,Dampiera stricta,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.47967187953764945,white,blue_purple,0.4913261891423909,0.2210053061021239,0.25866657343552557,True
21857,Dampiera stricta,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.49720110869891215,white,blue_purple,0.6057853363302205,0.36129250903845517,0.13590859966045699,True
21862,Dampiera stricta,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.47588470400316657,white,blue_purple,0.6046676233958207,0.3303437963124912,0.14554090769067535,True
21869,Dampiera stricta,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.42762985034490425,white,red_pink,0.4524675433404462,0.1809619402532299,0.24666791009167435,True
22000,Baptisia australis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.3316067535085773,white,blue_purple,0.6580186633201199,0.1488530337399914,0.18275371976858593,True
22002,Baptisia australis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.42574507377047693,white,blue_purple,0.584927214520454,0.2278348206849858,0.19791025308549112,True
22011,Baptisia australis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.43927784719950425,white,blue_purple,0.6030420681038332,0.27323771356760557,0.16604013363189868,True
22012,Baptisia australis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4708196385200163,white,blue_purple,0.5474721126243073,0.260620884120725,0.2101987543992913,True
22034,Baptisia australis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4564826102291927,white,blue_purple,0.5120318001658931,0.17205682079147155,0.2844257894377211,True
22063,Baptisia australis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.3506830949996808,white,red_pink,0.6980989756966809,0.23695001647106237,0.11373307852861844,True
22085,Baptisia australis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.3596061822517382,white,blue_purple,0.6473186089808549,0.1895526959536644,0.1700534862980738,True
22090,Baptisia australis,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.3548286251977947,white,blue_purple,0.6069397234414854,0.0995440647369494,0.25528456046084524,True
22201,Arisaema dracontium,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.4884493029858792,white,yellow_orange,0.536918890001518,0.15807407907621623,0.33037522390966295,True
22281,Arisaema dracontium,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.48976539569425553,white,yellow_orange,0.5195421244366677,0.09971999212163149,0.39004540357262407,True
22352,Linum catharticum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.5000970101025705,white,yellow_orange,0.5192001790670593,0.1408671606411004,0.3592298494614701,True
22353,Linum catharticum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5043634496621523,white,yellow_orange,0.493811402337651,0.10722867181507156,0.39713477784708073,True
22378,Linum catharticum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4321925950007851,white,blue_purple,0.6881790007737237,0.33732681096666833,0.09486578403411677,True
22383,Linum catharticum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.534452226813153,white,yellow_orange,0.31340719545119405,0.4333634740500546,0.10108875276309837,True
22400,Sairocarpus pusillus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.46552885903204105,white,yellow_orange,0.4563818697907966,0.09621399929373059,0.36931485973831046,True
22419,Sairocarpus pusillus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.45099624786441367,yellow_orange,blue_purple,0.6600577418920581,0.33862073702022794,0.11237551084418573,True
22440,Sairocarpus pusillus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.3793984341028199,red_pink,blue_purple,0.6400474846596221,0.29257897575725766,0.08681945834556226,True
22442,Sairocarpus pusillus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5199949293171995,white,blue_purple,0.4984570077710688,0.28957539766894247,0.23041953164825701,True
22458,Sairocarpus pusillus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.45417828459422827,white,red_pink,0.6357982298489633,0.3301739564550189,0.12400432813920936,True
22461,Sairocarpus pusillus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.42159290023697005,red_pink,blue_purple,0.432721488707445,0.3056580683089137,0.11593483192805637,True
22487,Sairocarpus pusillus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.42953167964874867,yellow_orange,blue_purple,0.6465709019622421,0.29762957505458787,0.1319021045941608,True
22498,Sairocarpus pusillus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.43741965687629764,white,blue_purple,0.6092344253365942,0.2769332584817698,0.16048639839452783,True
22651,Syzygium jambos,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5196024888024735,white,yellow_orange,0.2721093168884808,0.4429857143098794,0.07661677449259413,True
22706,Geum canadense,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.43412206154356514,white,yellow_orange,0.6025074563229603,0.1763151580567937,0.25780690348677143,True
22901,Alchemilla alpina,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4797751138029101,white,yellow_orange,0.4526360521422207,0.16160356623924166,0.31817154756366844,True
22952,Alchemilla alpina,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4185207033507311,white,yellow_orange,0.4136758516954687,0.06862377340533585,0.34989692994539523,True
22979,Alchemilla alpina,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.45795876238004296,white,yellow_orange,0.5867585000066464,0.1990819491406866,0.25887681323935635,True
23004,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4437522330145885,white,red_pink,0.5438639414308788,0.21059872906823357,0.23315350394635492,True
23006,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.40063217257616157,white,red_pink,0.6046501816264568,0.21423109457859515,0.18640107799756642,True
23009,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4008158952202498,red_pink,blue_purple,0.3273717439957892,0.33525513538023755,0.06556075984001225,True
23011,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.45938885522522216,white,red_pink,0.5761508052470405,0.28161594380681504,0.17777291141840712,True
23025,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5052887209639196,white,red_pink,0.43400811877844947,0.34233862112534996,0.16295009983856967,True
23026,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.38286080785486354,white,red_pink,0.7055326573079604,0.28809688801199657,0.09476391984286697,True
23028,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.46231943885191984,yellow_orange,red_pink,0.8417911755802105,0.4439159713514978,0.018403467500422044,False
23030,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.6117941830259918,white,red_pink,0.4168027206084625,0.49689552538529513,0.11489865764069662,True
23033,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.49575175349164674,yellow_orange,red_pink,0.8319605190948308,0.4763978378399527,0.01935391565169403,False
23038,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.3464127783723149,white,red_pink,0.7657137605944383,0.28240501998727136,0.06400775838504352,True
23041,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4659960206622723,red_pink,blue_purple,0.515040262064002,0.3335462321781619,0.13244978848411038,True
23045,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4561487577563769,white,red_pink,0.5397699658088443,0.22968793703704402,0.2264608207193329,True
23059,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.41943691038618985,red_pink,blue_purple,0.4881331611712161,0.26198786828105763,0.15744904210513222,True
23062,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.46137457689259376,white,red_pink,0.5591182651786417,0.2652091746780732,0.19616540221452056,True
23072,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4507609008169839,white,blue_purple,0.48396938269410567,0.1653196498293348,0.28544125098764905,True
23092,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4757184503158455,white,red_pink,0.5563339090844763,0.2863066230603709,0.18941182725547456,True
23096,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4914413218538092,white,blue_purple,0.5034956008880523,0.23755498239080927,0.2538863394629999,True
23098,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4210637489818695,white,red_pink,0.4387736187024167,0.19006281612200981,0.23100093285985968,True
23099,Eutrochium maculatum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.47635576817040937,white,red_pink,0.5700515778842364,0.3022676461710716,0.17408812199933776,True
23218,Gentiana parryi,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.3800843921501501,white,blue_purple,0.5793322594214148,0.10771880511131811,0.272365587038832,True
23267,Gentiana parryi,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.51329988849966,red_pink,blue_purple,0.4543450125524659,0.4129479820325905,0.10035190646706954,True
23309,Carlina vulgaris,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.47727590170723205,white,yellow_orange,0.33545065823722897,0.34016252639542705,0.137113375311805,True
23313,Carlina vulgaris,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.49847889429561326,white,blue_purple,0.563403697428554,0.3246049588819733,0.17387393541363994,True
23328,Carlina vulgaris,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5121100071445297,white,blue_purple,0.44786906507299,0.33415292671046387,0.17795708043406583,True
23358,Carlina vulgaris,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5353544750384558,white,yellow_orange,0.30148750117151063,0.4427973326028808,0.092557142435575,True
23377,Carlina vulgaris,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4758850632092817,white,yellow_orange,0.4694677714185541,0.0833005804425266,0.3925844827667551,True
23383,Carlina vulgaris,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5465391876172634,white,yellow_orange,0.296925484733111,0.45922686288813186,0.08731232472913153,True
23393,Carlina vulgaris,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4136271102760748,white,yellow_orange,0.35864737280919257,0.2072886398645248,0.20633847041154998,True
23546,Eupatorium altissimum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.43675994022131087,white,yellow_orange,0.43489928423974433,0.04868774817500446,0.3880721920463064,True
23573,Eupatorium altissimum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4883161066301712,white,yellow_orange,0.42137814578752397,0.24818519291169183,0.2401309137184794,True
23630,Elephantopus carolinianus,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4539765519324218,white,red_pink,0.6510465223164642,0.34176820726496915,0.11220834466745266,True
23703,Erythrina lysistemon,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.6782255143055322,yellow_orange,red_pink,0.7210147764084697,0.6388495544595649,0.03937595984596731,True
23709,Erythrina lysistemon,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.33749470203947834,white,red_pink,0.7196312164039393,0.23719775917820965,0.1002969428612687,True
23785,Erythrina lysistemon,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.6042049145809077,yellow_orange,red_pink,0.708163368975608,0.5552607413717786,0.04894417320912914,True
23923,Andromeda polifolia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.40404774749358724,white,red_pink,0.5817744397642424,0.18707329231543768,0.21697445517814956,True
23935,Andromeda polifolia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.33917690706346204,white,red_pink,0.7758832264974576,0.27966059997470133,0.05951630708876071,True
23937,Andromeda polifolia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4606726134501451,white,red_pink,0.5580837373437328,0.2627146413950546,0.19795797205509047,True
23957,Andromeda polifolia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4792591335164074,white,red_pink,0.5170705772813243,0.2422302527287527,0.23702888078765472,True
23960,Andromeda polifolia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.434382650399855,white,red_pink,0.6179373959123539,0.2857473178016873,0.14863533259816775,True
23969,Andromeda polifolia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.546864389525819,white,yellow_orange,0.2978428996824714,0.459022220482559,0.08784216904325998,True
23979,Andromeda polifolia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.3558422108941807,white,red_pink,0.7421525717781338,0.2790555678812368,0.07678664301294391,True
23989,Andromeda polifolia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.39472468942330524,white,red_pink,0.6009110009049496,0.19753022396029124,0.197194465463014,True
23996,Andromeda polifolia,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.45466276750155016,white,red_pink,0.6302883046069814,0.32632798897935283,0.12833477852219732,True
24017,Sesbania drummondii,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5737946763979861,white,yellow_orange,0.30711460401288965,0.48507142079655974,0.08872325560142635,True
24086,Sesbania drummondii,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.48049374981127546,white,yellow_orange,0.4733330922505511,0.08784550982620501,0.3926482399850705,True
24206,Moraea flaccida,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.5625119393244272,white,red_pink,0.5564423864606255,0.4149140789747701,0.1475978603496571,True
24219,Moraea flaccida,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.450852378723867,white,yellow_orange,0.3571641634148568,0.276055351822072,0.174797026901795,True
24242,Moraea flaccida,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.45184271084430616,white,yellow_orange,0.561787251867059,0.11354079746630068,0.33830191337800547,True
24254,Moraea flaccida,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5203190353988706,white,red_pink,0.42426668958350905,0.37248044102804634,0.14783859437082425,True
24258,Moraea flaccida,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.39369550084831295,white,yellow_orange,0.3073025777695859,0.2468502842614516,0.14684521658686134,True
24265,Moraea flaccida,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4933852094679744,white,red_pink,0.6443625017358904,0.3881834972155815,0.10520171225239289,True
24306,Pinguicula vulgaris,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4721202262270927,red_pink,blue_purple,0.48151025538226705,0.34423749680734594,0.12788272941974677,True
24323,Pinguicula vulgaris,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.48171585632099334,white,red_pink,0.5174942158025525,0.24766156069559817,0.23405429562539518,True
24324,Pinguicula vulgaris,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.5117756349313416,white,blue_purple,0.5052865663629587,0.2795799123765608,0.23219572255478077,True
24326,Pinguicula vulgaris,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.3585971714009563,white,blue_purple,0.590668453693316,0.0528709261319382,0.3057262452690181,True
24355,Pinguicula vulgaris,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4474180474570259,white,blue_purple,0.48347642835523413,0.15711830829540485,0.29029973916162105,True
24362,Pinguicula vulgaris,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4988027958790036,white,red_pink,0.5096148545523119,0.26920111607069275,0.22960167980831087,True
24372,Pinguicula vulgaris,mixed_uncertain,not_evaluable_ambiguous_palette_composition,blue_purple,0.4615938372934284,red_pink,blue_purple,0.5349774635471564,0.3401439987587336,0.12144983853469482,True
24414,Drosera spatulata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.41273987726767103,white,red_pink,0.5953959779504303,0.22430934044427753,0.1884305368233935,True
24431,Drosera spatulata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4922077120130003,yellow_orange,red_pink,0.767505380271808,0.4541493524236664,0.0380583595893339,True
24433,Drosera spatulata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.5204982571334832,white,red_pink,0.6475978100739904,0.4240938802899119,0.09640437684357128,True
24466,Drosera spatulata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4185210886994356,white,red_pink,0.6384240240704028,0.2815923526508561,0.13692873604857952,True
24476,Drosera spatulata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.5868184747824348,white,red_pink,0.40073904476379346,0.47602394501670836,0.1107945297657264,True
24481,Drosera spatulata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.46614583968524437,white,red_pink,0.7039265570563166,0.39116988597213187,0.0749759537131125,True
24494,Drosera spatulata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.45049090536929354,white,red_pink,0.5435587737773185,0.2239947064952246,0.22649619887406894,True
24518,Allium tuberosum,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.3951386441084258,white,yellow_orange,0.3643224014725074,0.1546903604997996,0.24044828360862622,True
24720,Saxifraga granulata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4822913376006661,white,yellow_orange,0.46788796708255376,0.12063293448533179,0.3616584031153343,True
24736,Saxifraga granulata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,white,0.4122996849320775,white,yellow_orange,0.3532786913516633,0.21372692801569107,0.19857275691638646,True
24792,Saxifraga granulata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,yellow_orange,0.449191320032656,white,yellow_orange,0.5585158222648324,0.08738446013998083,0.36180685989267514,True
24800,Asclepias incarnata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.44822726261642726,white,red_pink,0.6250414966782372,0.3127529596694874,0.13547430294693985,True
24802,Asclepias incarnata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.49228474337634315,white,yellow_orange,0.4713297475121382,0.2461799818798664,0.24610476149647675,True
24804,Asclepias incarnata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.36409074302268546,white,red_pink,0.7694500948591232,0.3059189146980555,0.05817182832462997,True
24805,Asclepias incarnata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.3740709840306515,white,red_pink,0.6829141880750689,0.25730067909798215,0.11677030493266932,True
24811,Asclepias incarnata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4729269697506649,white,red_pink,0.5103365237312373,0.21873168703297413,0.25419528271769076,True
24815,Asclepias incarnata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.38140327756446407,white,red_pink,0.6762294213284465,0.2619192395831745,0.11948403798128959,True
24821,Asclepias incarnata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.33585586586100363,white,red_pink,0.7930283271556279,0.2852856074692638,0.05057025839173984,True
24833,Asclepias incarnata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.3448990112130962,white,red_pink,0.7427922011835206,0.26541520410949626,0.07948380710359992,True
24836,Asclepias incarnata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.3513738469274233,white,red_pink,0.7757860147546317,0.29427996717980015,0.057093879747623144,True
24841,Asclepias incarnata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.3760769192583733,white,red_pink,0.6366518466465385,0.21124907802099055,0.16482784123738273,True
24846,Asclepias incarnata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4966954556637092,white,red_pink,0.6209468316287347,0.3759643525537019,0.12073110311000729,True
24847,Asclepias incarnata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.45073393201577644,white,red_pink,0.5671997649233647,0.2565304149170319,0.19420351709874456,True
24848,Asclepias incarnata,mixed_uncertain,not_evaluable_ambiguous_palette_composition,red_pink,0.4316391048015338,white,red_pink,0.569026658133984,0.22386649873744863,0.20777260606408515,True
