canonical_name,encounter_blind_id,n_photos,n_admitted_photos,encounter_status,flower_L_mean,flower_L_sd,flower_L_q10,flower_L_q50,flower_L_q90,flower_a_mean,flower_a_sd,flower_a_q10,flower_a_q50,flower_a_q90,flower_b_mean,flower_b_sd,flower_b_q10,flower_b_q50,flower_b_q90,n_background_control_photos,background_control_status,background_L_mean,background_L_sd,background_L_q10,background_L_q50,background_L_q90,background_a_mean,background_a_sd,background_a_q10,background_a_q50,background_a_q90,background_b_mean,background_b_sd,background_b_q10,background_b_q50,background_b_q90,within_encounter_photo_delta_e_median,annotation_partition,latitude,longitude,observer_id
Orchis mascula,FCP-56C1227EA3AA25A8,1,1,automated_colour_state_admitted,30.597094098222115,20.767106213658757,9.723123550415039,23.94098663330078,67.7763671875,21.148419951506572,13.974758619025954,0.03565847873687744,23.90834617614746,37.08642578125,-12.490444426796508,10.89707028444445,-24.696266174316406,-13.60301399230957,1.5772521495819092,1,background_control_available,66.87112449864911,14.446087951529158,44.39045333862305,68.28846740722656,85.90901184082031,-4.154436083334659,5.551673915110515,-14.948979377746582,-1.624763011932373,-0.19675493240356445,-1.3711421191548339,14.618366653677406,-12.132966995239258,-9.324396133422852,26.60650634765625,,locked_60,43.2818969043,-3.8009758734,observer_0078_3dbbb41c
Orchis mascula,FCP-57B3306A25149B25,3,2,automated_colour_state_admitted,50.841025601735495,14.33621841433412,29.89552879333496,53.0069580078125,67.44979476928711,29.59696841784876,19.025282907006936,0.39016449451446533,33.337385177612305,51.18808174133301,-6.446869230978763,19.17768047100136,-27.20817279815674,-11.267382144927979,22.66124439239502,2,background_control_available,56.71591977585973,14.563832959007655,36.10290336608887,58.53124237060547,74.0277099609375,-14.783755912207145,7.337980335020315,-22.821619987487793,-16.40111255645752,-3.7305504083633423,35.96490931057537,11.815742564837254,20.941704750061035,36.05353546142578,51.216094970703125,3.7556356420141204,locked_60,47.6899369904,12.0168033242,observer_0019_19e8b1f3
Orchis mascula,FCP-59FCD8968893EFE7,1,1,automated_colour_state_admitted,42.12109630059199,18.985720732917347,15.217039108276367,43.4954719543457,65.9820785522461,26.778245916077925,20.46366560720465,-4.684507846832275,31.216093063354492,49.598960876464844,-15.427027492656322,20.836086592248996,-40.00370407104492,-18.922054290771484,13.9115571975708,1,background_control_available,49.726856495044814,20.56618600013708,22.224552154541016,49.70310974121094,76.66279602050781,-10.732355292224018,9.049890192161158,-22.829591751098633,-10.920182228088379,0.9139180183410645,21.563217599646126,12.111023120374734,6.962263584136963,20.419239044189453,38.06418228149414,,locked_60,51.7596666667,-2.18045,observer_0027_432527d2
Orchis mascula,FCP-5A4A1B85ADE7B817,1,0,automated_colour_state_not_evaluable,,,,,,,,,,,,,,,,0,background_control_not_evaluable,,,,,,,,,,,,,,,,,locked_60,,,
Orchis mascula,FCP-5B863F861EAC4D3D,1,1,automated_colour_state_admitted,51.79398340600693,15.879673310289085,29.560592651367188,52.87736511230469,71.47821807861328,21.275538222257477,18.190551409898656,-7.446408271789551,26.5620059967041,40.399044036865234,-19.65775195474217,19.633664980377436,-41.05189895629883,-24.958824157714844,12.448787689208984,1,background_control_available,53.67455559264837,21.358271578941277,21.962718963623047,56.58172607421875,79.03382873535156,-17.7603166283192,11.00279245347769,-29.779254913330078,-21.49736785888672,-0.5563199520111084,28.109979917307854,14.177770797721063,8.133840560913086,29.278724670410156,45.89076232910156,,locked_60,49.9473383277,6.4122177258,observer_0003_d0fcc031
Orchis mascula,FCP-5CD1A7230525E60E,4,2,automated_colour_state_admitted,52.096345059396846,13.460590404670771,35.2147159576416,51.44544982910156,69.6247444152832,18.215641252640708,23.262756868911644,-10.84466278553009,17.96343231201172,50.017683029174805,-0.2959272062356142,18.35399628937111,-25.885921478271484,0.9194135665893555,23.785725593566895,2,background_control_available,55.1985929619394,10.249592366596422,42.165353775024414,55.441558837890625,67.79684066772461,-15.037927325898462,7.304441959529706,-22.720053672790527,-16.413137435913086,-3.674119710922241,23.322635041374042,9.443569128628154,8.885287761688232,24.05098056793213,33.424330711364746,24.75576937419018,locked_60,49.9234949516,4.5224082499,observer_0045_a26858d4
Orchis mascula,FCP-5F3DCF798C654A43,1,1,automated_colour_state_admitted,36.692957840568134,21.738398681190404,11.927543640136719,31.736968994140625,67.27256774902344,16.080530669855072,19.43643452768688,-14.918624877929688,19.065841674804688,39.89458084106445,-3.7665663113852514,19.392796664577588,-27.030675888061523,-6.965846061706543,26.6962833404541,1,background_control_available,58.41363872971139,8.861039886106651,46.40630340576172,59.71826934814453,68.20305633544922,-20.645786628290846,5.704107626791931,-28.03894805908203,-20.53144645690918,-13.82303237915039,34.597504687464394,7.359195886055747,26.433897018432617,34.07234573364258,44.303714752197266,,locked_60,36.2863206969,4.8637299377,observer_0022_fe955bd9
Orchis mascula,FCP-6857A948A53E3A85,1,1,automated_colour_state_admitted,34.965645412279905,15.08995069793352,16.098114013671875,33.291587829589844,55.79936981201172,22.882665810060246,22.16206279059645,-13.193071365356445,27.402132034301758,48.47830581665039,-13.762491224918223,24.14554442960562,-41.93514633178711,-18.438339233398438,25.380611419677734,1,background_control_available,51.24193737757305,10.463721839074884,37.63068771362305,52.17620849609375,63.354774475097656,-20.219567847921,4.813623867069502,-25.425628662109375,-20.904600143432617,-14.319062232971191,34.03480554666008,6.556349778896768,25.87752342224121,34.34479904174805,41.85599136352539,,locked_60,43.0636137646,-4.7664546465,observer_0010_7caa503a
Orchis mascula,FCP-6BC552DF272F657B,1,1,automated_colour_state_admitted,46.31524019481298,17.94376705136619,22.668136596679688,46.61270523071289,70.02667999267578,17.425817038461012,20.91982205903488,-11.577576637268066,16.26579475402832,45.74877166748047,-6.95594679347422,23.501039487803503,-41.67178726196289,-5.069363117218018,24.490463256835938,1,background_control_available,60.99139238980496,10.096012662914115,45.483646392822266,62.76264953613281,72.89469909667969,-18.8485546701506,8.110051845888327,-27.40582847595215,-20.800621032714844,-6.640970706939697,32.166604075864896,12.620527378384656,13.741874694824219,33.191524505615234,48.54982376098633,,locked_60,51.9097621751,0.6357892556,observer_0077_ec755862
Orchis mascula,FCP-6BFFFB4BC8FEB4E8,5,5,automated_colour_state_admitted,39.288635261912354,17.71072275421752,18.849498748779297,35.9810676574707,63.840301513671875,32.97067733113269,19.357517635484047,1.9616186618804932,37.85812759399414,55.0618782043457,-14.022515088500072,16.28623033063953,-34.38523864746094,-18.274259567260742,9.50828742980957,5,background_control_available,58.80871512879281,12.637303944246758,42.261775970458984,59.29420471191406,75.03646087646484,-3.8900093652204424,8.112205092823597,-14.255226135253906,-2.2929012775421143,3.2405853271484375,17.601972438890762,7.631113731441021,9.4268798828125,16.587507247924805,27.767288208007812,11.894535123481685,locked_60,56.0005695652,-4.3154870532,observer_0052_4780ce16
Orchis mascula,FCP-6CDDF447D3FBA2EE,1,0,automated_colour_state_not_evaluable,,,,,,,,,,,,,,,,0,background_control_not_evaluable,,,,,,,,,,,,,,,,,locked_60,,,
Orchis mascula,FCP-6D457D5D5569A900,1,0,automated_colour_state_not_evaluable,,,,,,,,,,,,,,,,0,background_control_not_evaluable,,,,,,,,,,,,,,,,,locked_60,,,
Orchis mascula,FCP-6D84F4640376A9D9,1,1,automated_colour_state_admitted,44.987306963913,18.28358286404656,21.49905776977539,43.507484436035156,70.240234375,18.9022038495088,20.16341691323608,-9.813994407653809,18.966093063354492,44.9560432434082,-3.2031987498165293,21.09325561155443,-28.64345359802246,-5.1200151443481445,25.484121322631836,1,background_control_available,53.62906828917613,16.815679458115483,31.143348693847656,54.69036865234375,74.45882415771484,-13.410991782296222,5.228758698737354,-19.84080696105957,-13.790011405944824,-6.218254566192627,29.27018529037735,9.628103026879266,17.33596420288086,28.961706161499023,41.70547866821289,,locked_60,43.38588,12.7984366667,observer_0017_e1499da6
Orchis mascula,FCP-6FC566828E4EA1A4,1,1,automated_colour_state_admitted,40.69475234315868,11.82984104681682,25.592121124267578,40.33860397338867,55.86876678466797,25.126114864227812,19.235246307093153,-1.4294832944869995,30.745447158813477,45.89511489868164,-9.25081759485561,18.366374252027637,-30.13360595703125,-14.192617416381836,16.978025436401367,1,background_control_available,38.57759947916902,17.4345349218719,14.29710578918457,38.865943908691406,62.54792785644531,-7.938670137714878,11.286113269380428,-24.844079971313477,-4.490494728088379,5.26215124130249,17.035958049865236,10.940802400809073,2.3631930351257324,16.064823150634766,32.20313262939453,,locked_60,43.387739006,2.5715845592,observer_0067_d61b50f9
Orchis mascula,FCP-7314EC4F0F5D7EC0,2,2,automated_colour_state_admitted,53.61720805499505,16.4052526011657,29.218141555786133,55.96045684814453,72.96281433105469,23.163322280448654,18.376258318625332,-5.301639556884766,26.429877281188965,43.987653732299805,-16.714807485610912,21.951738308797104,-40.82992172241211,-21.373629570007324,16.39145278930664,2,background_control_available,53.20329667918172,16.99447120051188,31.352001190185547,53.44877624511719,75.57072067260742,-9.19335549463403,7.236851174779859,-19.55765438079834,-8.162915706634521,-0.6488338112831116,19.58094569080165,9.184997956382382,9.184274196624756,18.08696985244751,32.12263011932373,7.977348496491477,locked_60,46.5994555556,5.5060805556,observer_0046_4a275cf6
Orchis mascula,FCP-74B600EADB42356E,2,1,automated_colour_state_admitted,31.958356755248676,15.485615631958543,14.655569076538086,29.406185150146484,54.620697021484375,26.67482987772811,19.381771630959758,-4.961848258972168,31.53485107421875,47.71316146850586,-17.337125636717428,19.58890823060334,-40.5079345703125,-20.04970359802246,10.948455810546875,1,background_control_available,59.35058128942241,15.284912664417536,39.29890823364258,59.74639892578125,79.50829315185547,-4.759730139548406,9.579082041810226,-18.20063591003418,-3.399580717086792,5.059778690338135,15.409477436730407,9.761002170543426,4.531717300415039,14.106082916259766,29.023635864257812,,locked_60,54.5930466667,-6.0066083333,observer_0023_989ad313
Orchis mascula,FCP-760A41D40CDA57F8,1,1,automated_colour_state_admitted,50.33932645138517,15.107847805913343,30.196155548095703,50.7412109375,69.86172485351562,26.573971520084335,29.63468516267397,-17.6385498046875,31.76063346862793,62.59456253051758,-14.229460184271856,24.95381465353009,-47.418357849121094,-14.217985153198242,18.233234405517578,1,background_control_available,49.09809916331344,19.73811586451686,21.87960433959961,50.68772888183594,74.53564453125,-16.02412548583551,8.042359859748737,-24.31464195251465,-17.66212272644043,-5.224905967712402,19.12280142568988,8.13079684344568,9.590474128723145,18.69703483581543,29.25749969482422,,locked_60,50.04885,-5.2744616667,observer_0075_ac6bab2f
Orchis mascula,FCP-7935683B5ABF116A,3,2,automated_colour_state_admitted,42.95342638609681,13.918397577376098,25.632495880126953,41.99640464782715,60.91222381591797,36.02016440031775,24.548923536925006,-6.002761483192444,43.13607597351074,62.226356506347656,-21.812804872995997,20.58600098940461,-46.755367279052734,-25.39039897918701,9.236279249191284,2,background_control_available,51.2853367368347,15.393130478022453,32.29764175415039,50.002769470214844,72.36439514160156,-10.194529283793283,8.17974171924567,-20.597405433654785,-10.993778705596924,0.926584005355835,12.988252208979844,9.287671520944318,1.306074857711792,12.896042823791504,25.059544563293457,5.829768570292306,locked_60,52.054333519,-0.7638771707,observer_0054_b3407c24
Orchis mascula,FCP-79A700357264B113,9,7,automated_colour_state_admitted,46.18264320889026,19.910185604503173,21.210186004638672,43.84342575073242,74.67233276367188,42.06192215151469,21.424984133376665,8.32352066040039,46.502174377441406,69.05648040771484,-26.989586502639387,17.405657588190817,-48.44181442260742,-28.405475616455078,-3.4884095191955566,7,background_control_available,44.46474767659653,22.976958062436758,12.892383575439453,43.46717834472656,75.98279571533203,-4.946583937138296,10.005277859853098,-20.346805572509766,-1.781553030014038,5.521893501281738,0.8937999432147035,9.32793190548837,-8.566546440124512,0.38019418716430664,11.168426513671875,18.480209252009438,locked_60,45.3705475125,4.136351198,observer_0069_c82f476d
Orchis mascula,FCP-80E5335ADEE9E58D,2,0,automated_colour_state_not_evaluable,,,,,,,,,,,,,,,,0,background_control_not_evaluable,,,,,,,,,,,,,,,,,locked_60,,,
Orchis mascula,FCP-81160586F0E50B95,1,1,automated_colour_state_admitted,58.74670481648026,11.920825767049426,43.77663040161133,60.14545440673828,72.38229370117188,17.77616116980731,30.22667864205209,-31.83671760559082,24.73101043701172,53.65818786621094,-4.642953504410693,27.032126957714812,-33.535160064697266,-13.653302192687988,40.95180130004883,1,background_control_available,58.610796910960175,11.812266574466921,42.602256774902344,60.15972137451172,71.63192749023438,-34.28990387033515,7.325601185059462,-41.20093536376953,-35.885929107666016,-25.641530990600586,43.397035080365676,9.295214874713107,31.899906158447266,44.51056671142578,53.93638610839844,,locked_60,47.92506789,24.10440546,observer_0053_6e97088e
Orchis mascula,FCP-81C4809B2CF73BF2,1,0,automated_colour_state_not_evaluable,,,,,,,,,,,,,,,,0,background_control_not_evaluable,,,,,,,,,,,,,,,,,locked_60,,,
Orchis mascula,FCP-81F57E70179AD7C5,3,1,automated_colour_state_admitted,52.948310796298095,12.803554382714047,35.572566986083984,54.17182159423828,68.26104736328125,8.270622210810302,24.24055446700502,-25.607585906982422,9.69204330444336,41.032135009765625,13.11484666398626,28.005885572789417,-20.49574851989746,7.499509811401367,52.37250518798828,1,background_control_available,56.25592662902841,12.386658849866835,40.51456069946289,56.95934295654297,70.96414947509766,-25.250470475733266,9.559822695598012,-36.84264373779297,-26.740520477294922,-12.017756462097168,50.182265022207716,11.913070860526618,33.68309783935547,51.63230895996094,64.02667999267578,,locked_60,44.3779269934,38.5410092834,observer_0005_4d4ab29e
Orchis mascula,FCP-8425137886E90617,1,1,automated_colour_state_admitted,46.86266328349633,11.95768413601478,32.248680114746094,46.26427459716797,62.43163299560547,26.201389281961895,21.771541126036478,-6.781429290771484,30.850038528442383,51.38960647583008,-3.6621091343037735,22.304365498720937,-29.827821731567383,-9.390592575073242,28.911293029785156,1,background_control_available,52.32233737558244,17.10022909060249,28.95263671875,54.13971710205078,72.00931549072266,-16.48692187573674,11.42727495509367,-28.464435577392578,-20.216733932495117,1.2051761150360107,35.91822114438452,11.40060888923311,21.56781768798828,35.77846145629883,50.72687911987305,,locked_60,50.88358587,-0.65021048,observer_0009_4be018d9
Orchis mascula,FCP-88BFDB4C9D2A2EC3,2,2,automated_colour_state_admitted,30.987528248704713,20.762641241300138,8.871752738952637,25.454622268676758,63.77761459350586,18.826155761651727,15.067133801865964,-1.5234649181365967,19.648649215698242,37.850908279418945,-6.796644891653161,12.90124623344585,-22.1220703125,-7.92285943031311,11.130350828170776,2,background_control_available,50.92701660901745,20.00201587611452,23.292993545532227,52.01449203491211,76.48933029174805,-8.148224515814775,8.770288292765105,-20.89078712463379,-4.911765456199646,0.5825906991958618,9.611525325195384,21.232788341579948,-20.41239356994629,11.959740161895752,34.70712852478027,8.01130112222407,locked_60,50.4279051776,-4.6472389251,observer_0037_46a4b388
Orchis mascula,FCP-8B04E50E2537B971,1,1,automated_colour_state_admitted,41.51364689206578,17.469614428657458,19.94945526123047,39.45735549926758,66.28662109375,26.76300251301418,20.3871835679339,-4.633098602294922,31.28738784790039,50.1700325012207,-19.607337313960464,21.82861859158166,-44.563438415527344,-24.349939346313477,13.903057098388672,1,background_control_available,54.277720379808706,17.728369031794845,30.038467407226562,54.60699462890625,77.77317810058594,-7.284312360713333,5.995502403232862,-15.04373550415039,-7.166370868682861,0.12099742889404297,16.065398503874388,7.575117467479491,8.285218238830566,14.460575103759766,25.935155868530273,,locked_60,44.7395083333,38.1639055,observer_0087_1b68e48a
Orchis mascula,FCP-8CC0142C86E230A3,2,2,automated_colour_state_admitted,47.369421187260556,13.54205751186262,30.216760635375977,47.47324562072754,64.88021087646484,35.02501558208917,21.406009237494487,0.43697667121887207,40.03259468078613,58.08809471130371,-10.764321885297733,19.788841791553182,-31.69715404510498,-16.337407112121582,21.355802536010742,2,background_control_available,48.63999309185606,11.67825806021712,33.07772636413574,49.45636177062988,62.95140075683594,-21.750910477617012,6.511443892514423,-28.22883415222168,-23.47877597808838,-12.545153141021729,36.80808154897235,7.45583168186482,27.241042137145996,37.116416931152344,45.8211555480957,9.476059058068397,locked_60,45.5275873152,13.9664598701,observer_0043_93c8b030
Orchis mascula,FCP-91F035801D641321,1,1,automated_colour_state_admitted,43.39925100196283,18.649963493735648,18.375774383544922,42.98212432861328,68.84793090820312,18.926031892616507,24.19559188634526,-21.256267547607422,25.23125648498535,46.21538543701172,-0.004424150731162633,26.708508182737294,-29.159439086914062,-7.181310653686523,43.83000183105469,1,background_control_available,51.33785312440864,20.031992627905677,25.737777709960938,51.40632629394531,77.8548355102539,-18.242078716410973,8.497379115622534,-28.02184295654297,-20.15325355529785,-4.590421676635742,39.14813280660597,17.12934627900722,15.482115745544434,39.03862380981445,61.94905090332031,,locked_60,52.7615972222,1.0416916667,observer_0064_986deb1e
Orchis mascula,FCP-93278C7ED2ECD119,1,0,automated_colour_state_not_evaluable,,,,,,,,,,,,,,,,0,background_control_not_evaluable,,,,,,,,,,,,,,,,,locked_60,,,
Orchis mascula,FCP-9481D2EDF15E23A5,1,1,automated_colour_state_admitted,48.168788234702475,15.881073061759881,25.650489807128906,49.81104278564453,67.23786163330078,26.149081167256497,28.862293213199937,-21.729082107543945,31.348451614379883,59.989749908447266,-5.311612504729622,28.9258088306446,-37.3525505065918,-11.294102668762207,41.76119613647461,1,background_control_available,57.376697673075995,13.905587082820855,38.021549224853516,60.04822540283203,72.37569427490234,-28.848406290818872,6.195997112187062,-34.768150329589844,-29.92919158935547,-22.030397415161133,47.89116669800067,11.044087108909848,34.433509826660156,49.872291564941406,59.01341247558594,,locked_60,46.0573931916,13.8270349395,observer_0043_93c8b030
Orchis mascula,FCP-98A07F9235964D22,2,2,automated_colour_state_admitted,57.01435395208046,11.894206528265787,42.555803298950195,57.32832336425781,71.99826049804688,44.16360560844048,31.08004288879514,-10.638251781463623,55.82913589477539,72.15014266967773,-21.029816050732144,26.943190940369234,-44.08563995361328,-32.141427993774414,26.566523551940918,2,background_control_available,59.89044313958263,12.365448205965436,42.59225654602051,62.1168327331543,73.65069198608398,-21.941691456057775,14.668019100067008,-38.076236724853516,-26.812225341796875,0.2571791410446167,40.54749775288962,12.59635128273911,22.591673851013184,42.20822525024414,56.12604522705078,7.526693945418482,locked_60,41.6415692178,44.6883367002,observer_0058_39ae770f
Orchis mascula,FCP-99C4A553E2FC1C4D,1,1,automated_colour_state_admitted,39.117471241849515,11.687640703278316,25.871597290039062,38.686683654785156,51.55895233154297,18.835379530493952,21.22678446535614,-11.955126762390137,21.481916427612305,45.109169006347656,-8.259258544328617,22.307400655888983,-34.12095260620117,-12.080324172973633,24.29690933227539,1,background_control_available,41.5028274202877,16.815034823224067,21.151092529296875,40.45156478881836,61.41442108154297,-21.011932130968066,10.468328649968125,-33.59510040283203,-22.12381362915039,-5.798488616943359,33.37481675310109,13.314006346686856,14.563751220703125,34.17780303955078,50.109981536865234,,locked_60,46.1539033787,11.4819331912,observer_0090_c01c398b
Orchis mascula,FCP-9D52447E52D38CFF,1,1,automated_colour_state_admitted,51.3736137639465,16.651617828408927,26.349437713623047,52.91204833984375,70.73967742919922,44.034025682053134,26.098458494209993,1.142263412475586,52.22892761230469,70.9804916381836,-32.09536867493203,21.58512370052263,-54.170204162597656,-39.53541564941406,2.564120292663574,1,background_control_available,45.849331837886844,18.16722412785442,22.348407745361328,45.46930694580078,69.76151275634766,-5.724562033567388,13.013638933478346,-24.001895904541016,-1.368299126625061,8.640512466430664,12.911135572233247,10.126117554718736,3.5088539123535156,9.756702423095703,27.034664154052734,,locked_60,54.5624324882,-2.510069688,observer_0016_0a51f1ce
Orchis mascula,FCP-9D56E267205F7A5E,1,1,automated_colour_state_admitted,48.46818681699177,15.862580705302715,26.052947998046875,49.260894775390625,68.77494812011719,17.001748103770968,20.49521421337619,-14.07879638671875,18.036096572875977,43.74611282348633,-11.041444225089768,25.041548914801016,-44.20035934448242,-11.966586112976074,24.589706420898438,1,background_control_available,52.69382129640969,14.820037353797845,33.63363265991211,52.581687927246094,71.91130065917969,-18.375130490816158,6.044451643749736,-24.85439109802246,-19.59061622619629,-9.898066520690918,32.25575013143079,10.155142169767165,19.291187286376953,32.9245491027832,44.17306137084961,,locked_60,46.5849916667,12.2588783333,observer_0082_cf655c6d
Orchis mascula,FCP-9D771AEDCF5324DF,2,2,automated_colour_state_admitted,46.269087733577784,22.34985522492586,17.625343322753906,44.55743980407715,77.63616180419922,22.4698054224704,23.427903266156065,-13.6387939453125,24.815231323242188,52.878746032714844,-5.993173957512716,20.716397978040554,-32.672125816345215,-7.376640796661377,23.439746856689453,2,background_control_available,44.09330402324083,21.254204420100923,18.082075119018555,41.27985191345215,74.56230163574219,-17.101453805419546,6.989778351138411,-24.75498676300049,-18.278121948242188,-7.633384108543396,29.054891285121872,11.125942891773729,15.2401123046875,28.710128784179688,42.90167236328125,9.855072797753218,locked_60,47.5908466667,7.692775,observer_0006_d461c309
Orchis mascula,FCP-9DDD2050AEC022AB,2,2,automated_colour_state_admitted,30.364726853558604,18.552327828847673,8.05410099029541,27.46438980102539,54.987342834472656,25.60753660845465,21.56678251559825,-5.417615056037903,26.90713119506836,54.067209243774414,-10.252595458608186,20.618329314690058,-37.473506927490234,-10.475483417510986,17.120278358459473,2,background_control_available,42.20303335546569,22.662515152354402,12.256794929504395,42.0742130279541,73.14616775512695,-6.441797701368581,6.711654989254617,-15.589847564697266,-5.890436410903931,1.8902048468589783,18.92406108273103,8.165838115357493,9.321272373199463,18.241406440734863,29.5198917388916,9.09889729662268,locked_60,65.6773835417,12.1292240719,observer_0038_53ec486a
Orchis mascula,FCP-9F2F91A049FD56AA,2,2,automated_colour_state_admitted,44.985673228925094,16.409703124267473,23.5257511138916,45.52948570251465,65.87109756469727,39.99539361316437,28.768567919532437,-8.8451429605484,49.37517547607422,69.95670700073242,-33.630512864444896,30.117747776664913,-65.1640510559082,-43.288557052612305,15.380120277404785,2,background_control_available,57.23218969535579,14.912817307555821,37.31681823730469,58.06676483154297,75.72056198120117,-15.790694648365712,9.425999282406378,-26.863858222961426,-17.360135555267334,-1.0866299271583557,23.73908028295985,13.732555199702826,3.3948898315429688,25.257980346679688,40.267831802368164,7.353190156931648,locked_60,58.8719616667,9.3276716667,observer_0026_98089bb3
Orchis mascula,FCP-9FCAF995948D0AAB,1,1,automated_colour_state_admitted,47.346250422595595,18.36849620293465,23.531078338623047,46.88526916503906,70.96405029296875,21.066397011823305,23.76978143192294,-15.905380249023438,26.53072738647461,48.71299743652344,-16.319427486972632,22.630993377721783,-42.83131408691406,-20.685195922851562,17.45929718017578,1,background_control_available,41.560214993184594,18.791936694809596,15.284749984741211,42.92460632324219,63.272422790527344,-16.41956639087869,8.653866350959614,-26.509613037109375,-18.33493995666504,-3.186509132385254,18.742369757697386,10.409895950849727,4.044163227081299,20.12624740600586,30.755186080932617,,locked_60,54.9211206224,9.9129176911,observer_0031_a558122c
Orchis mascula,FCP-A0BDCC6C85E7C587,1,1,automated_colour_state_admitted,43.81035138440617,14.988032200314294,24.521961212158203,42.923065185546875,64.01013946533203,22.918448802491806,26.081147407529038,-20.984098434448242,29.3924503326416,51.65657424926758,-14.50122981718519,30.804010948452895,-48.965240478515625,-22.407209396362305,35.326534271240234,1,background_control_available,63.63695549875354,23.028610937357143,37.34841537475586,58.06377410888672,100.0,-16.35226131334053,12.614257383205004,-30.854358673095703,-20.04595184326172,-0.0024437904357910156,27.326651838516074,21.313681223790237,0.004661083221435547,35.1761360168457,50.01201629638672,,locked_60,50.3991080649,-3.5501289228,observer_0095_782b821d
Orchis mascula,FCP-A11D9067372B7AB6,3,3,automated_colour_state_admitted,61.474207825015675,19.109031845808484,30.583484649658203,62.92510223388672,82.54820251464844,30.677843462506157,20.25250713498113,-0.5742013454437256,32.43949890136719,55.55701446533203,-17.709090128158262,18.80739036392612,-35.37753677368164,-23.411941528320312,11.937761306762695,3,background_control_available,32.1475503846621,17.691476988947617,11.958816528320312,31.479835510253906,52.61156463623047,-16.328224112158303,7.472787384851097,-24.36594581604004,-16.83482551574707,-8.139803886413574,31.0227690705435,13.643338486250665,14.824971199035645,32.34027099609375,44.09083557128906,13.784048374948398,locked_60,47.3416384547,15.4273561034,observer_0033_2a0c5af5
Orchis mascula,FCP-A1DBDCC7658C0FE8,9,9,automated_colour_state_admitted,44.04642360199069,15.579444821919061,22.72421646118164,42.19300079345703,67.2154541015625,28.346834395245605,15.957074729519514,5.575567245483398,30.387042999267578,49.92379379272461,-13.065415443367598,15.400807973853235,-32.026363372802734,-13.525152206420898,6.398898124694824,9,background_control_available,43.30263962791015,16.68912509027193,22.78265380859375,44.22956848144531,64.2093734741211,-7.483643221215072,8.8844560805525,-19.54400634765625,-7.160931587219238,3.0084848403930664,11.916242009251352,10.462297873080578,1.9174575805664062,11.832672119140625,26.476865768432617,14.58455549394397,locked_60,46.0327702771,4.550896739,observer_0067_d61b50f9
Orchis mascula,FCP-A782DDAD22E80398,3,2,automated_colour_state_admitted,38.748785389887445,17.87395497456787,16.207490921020508,36.91562461853027,62.54863357543945,18.895984401721805,15.524281931405275,-3.062814474105835,19.456789016723633,38.12232685089111,-1.0342887138967178,18.100407874348875,-23.905125617980957,-2.5863945484161377,25.686851501464844,2,background_control_available,48.9594112672221,21.19110171862846,19.653444290161133,49.068220138549805,76.52336883544922,-4.402236211289277,8.100653715323846,-14.459013938903809,-4.4987499713897705,5.183488249778748,21.08499969420928,10.977895830012299,6.548460006713867,22.586694717407227,33.51923179626465,23.952577612756695,locked_60,65.7049204933,11.903055379,observer_0038_53ec486a
Orchis mascula,FCP-A9E46AFC58DD3964,2,1,automated_colour_state_admitted,47.141256079838406,21.07725860134537,21.129318237304688,45.49465560913086,76.61397552490234,24.64878551296558,17.348504407316614,-6.969496726989746,27.40117835998535,44.69612121582031,-17.823861072155513,16.986775283147274,-37.22816848754883,-21.323442459106445,9.820663452148438,1,background_control_available,28.075768893824915,8.612652395580037,17.860652923583984,27.51608657836914,39.21920394897461,-10.930030146808665,3.8285229634881803,-14.89454460144043,-11.169597625732422,-6.916716575622559,14.350973249660079,5.4241563598443125,8.562827110290527,14.077621459960938,20.541488647460938,,locked_60,43.0898563433,-6.9333208737,observer_0024_5dc0d68d
Orchis mascula,FCP-ABFC47A6F2EB65A7,2,1,automated_colour_state_admitted,52.879885388738124,13.90203117665072,31.556446075439453,55.238609313964844,68.60269165039062,31.55997459443055,25.37335065457184,-12.42208480834961,36.39507293701172,58.58439254760742,-14.95808674181089,22.4900433757228,-38.767005920410156,-20.591712951660156,22.157787322998047,1,background_control_available,52.703749956559186,13.338393876001993,34.92082214355469,53.512664794921875,69.15916442871094,-21.941793732423644,8.021022879182174,-30.011892318725586,-23.76866340637207,-10.871976852416992,36.33943829923493,9.040525545245577,25.71060562133789,36.351402282714844,46.938968658447266,,locked_60,44.77852171,5.56919586,observer_0019_19e8b1f3
Orchis mascula,FCP-B1D44C5B4BC29C59,1,1,automated_colour_state_admitted,27.41200563208915,16.00339913280308,12.285804748535156,21.82363510131836,53.39531707763672,35.29223277731029,19.66877375539009,4.9346089363098145,37.50442123413086,58.8351936340332,-16.01558524107841,18.228291490221412,-35.54580307006836,-18.76935386657715,10.453330993652344,1,background_control_available,45.74135958822077,17.78632217934072,23.309589385986328,45.014198303222656,69.68533325195312,-7.662053290618563,9.716605308190696,-21.639570236206055,-5.717083930969238,3.18753719329834,21.50347143269867,10.861580195679947,9.69206714630127,19.614696502685547,36.30487823486328,,locked_60,45.6326065063,3.0562272072,observer_0015_a104076e
