scope,condition_id,species,rows,nonzero_fraction,mean_T_white,mean_white_fraction_change
all,fixed_ev_m0_5,Pisum sativum,100,0.51,0.34820393250497217,-0.023844158197012157
all,fixed_ev_m0_5,Platycodon grandiflorus,100,0.55,0.2762444837949165,-0.03371169407284896
all,fixed_ev_m0_5,Portulaca pilosa,100,0.71,0.07960549887755673,-0.01876716810740937
all,fixed_ev_m0_5,Portulaca suffrutescens,100,0.61,0.045081015135046275,-0.030948206524713383
all,fixed_ev_m0_5,Praxelis clematidea,100,0.77,0.4759112826540892,-0.0835939714043441
all,fixed_ev_m0_5,Primula mistassinica,100,0.8,0.4925398548953134,-0.05702971636907522
all,fixed_ev_m0_5,Prospero autumnale,100,0.66,0.3675740929284175,-0.060829240472061424
all,fixed_ev_m0_5,Prunus amygdalus,100,0.37,0.42515045651358124,-0.025927964125533876
all,fixed_ev_m0_5,Prunus ilicifolia,100,0.56,0.3856581494646871,-0.07928661199863433
all,fixed_ev_m0_5,Prunus mahaleb,100,0.56,0.36806805305176704,-0.03695506596705434
all,fixed_ev_m0_5,Pseudorchis albida,100,0.57,0.2929579384140013,0.05496660154204193
all,fixed_ev_m0_5,Rafinesquia neomexicana,100,0.67,0.2880314000664157,-0.01122220880798643
all,fixed_ev_m0_5,Ranunculus glacialis,100,0.71,0.1903802675214925,-0.02479391028981624
all,fixed_ev_m0_5,Ranunculus lyallii,100,0.72,0.24843236446524752,-0.00822017308129276
all,fixed_ev_m0_5,Ranunculus reflexus,100,0.43,0.2315763306970492,0.027344372401657897
all,fixed_ev_m0_5,Ranunculus uncinatus,100,0.46,0.4251779659186044,0.03588062133797676
all,fixed_ev_m0_5,Raphanus raphanistrum,100,0.59,0.2573163056366274,-0.012124179174493929
all,fixed_ev_m0_5,Reynoutria japonica,100,0.31,0.4381556332281278,-0.04164120295233377
all,fixed_ev_m0_5,Rhododendron lapponicum,100,0.7,0.0597637026790564,-0.01830343977738444
all,fixed_ev_m0_5,Rhus copallinum,100,0.42,0.2586180913142397,-0.018656290408602727
all,fixed_ev_m0_5,Rhus typhina,100,0.39,0.2583862687373112,0.006031033752181975
all,fixed_ev_m0_5,Ribes rubrum,100,0.46,0.29099978788990194,0.029057373111314285
all,fixed_ev_m0_5,Ribes speciosum,100,0.39,0.21414998438700877,-0.022219488622546794
all,fixed_ev_m0_5,Ricinocarpos pinifolius,100,0.77,0.25180494114076524,0.0005983874647431854
all,fixed_ev_m0_5,Robinia neomexicana,100,0.48,0.44231674092773304,-0.03666537877269157
all,fixed_ev_m0_5,Rorippa palustris,100,0.61,0.1897397192230277,-0.022561225634845448
all,fixed_ev_m0_5,Rosa californica,100,0.52,0.37792202004933867,-0.06288414218719492
all,fixed_ev_m0_5,Roseodendron donnell-smithii,100,0.34,0.10863148264433378,-0.04124597166955514
all,fixed_ev_m0_5,Rubus pubescens,100,0.47,0.4787861601517166,0.02491729752034575
all,fixed_ev_m0_5,Rudbeckia fulgida,100,0.55,0.014773439813991228,-0.0068789541760201035
all,fixed_ev_m0_5,Ruellia metziae,100,0.62,0.4850302630522786,-0.024164070398175926
all,fixed_ev_m0_5,Russelia equisetiformis,100,0.42,0.134046294913427,-0.01605467745722053
all,fixed_ev_m0_5,Salix interior,100,0.25,0.2831693747432967,-0.038264623845123316
all,fixed_ev_m0_5,Salvia carduacea,100,0.71,0.41517384342898306,-0.06786832717726794
all,fixed_ev_m0_5,Salvia longispicata,100,0.6,0.5021623343282061,-0.07004986096852824
all,fixed_ev_m0_5,Salvia lyrata,100,0.46,0.47858757996003065,-0.06284303911846527
all,fixed_ev_m0_5,Sambucus ebulus,100,0.66,0.4258711994701359,-0.014801341420124344
all,fixed_ev_m0_5,Sanguinaria canadensis,100,0.67,0.19796026453616955,-0.014557437369118721
all,fixed_ev_m0_5,Saxifraga tricuspidata,100,0.72,0.22998835675148455,-0.02376919950644428
all,fixed_ev_m0_5,Saxifraga tridactylites,100,0.6,0.29034002397857345,0.012423134391947083
all,fixed_ev_m0_5,Scaevola ramosissima,100,0.67,0.2339392282917702,-0.03253111291386353
all,fixed_ev_m0_5,Schelhammera undulata,100,0.55,0.4333104072738078,-0.0691681933932489
all,fixed_ev_m0_5,Searsia lucida,100,0.37,0.17241994464164367,-0.03602028491726659
all,fixed_ev_m0_5,Sedum sarmentosum,100,0.34,0.13803051668537988,-0.005433203753055398
all,fixed_ev_m0_5,Senecio hispidulus,100,0.45,0.26186101529102934,-0.013282938069682839
all,fixed_ev_m0_5,Senecio mohavensis,100,0.67,0.0747537715838547,-0.03338506893970158
all,fixed_ev_m0_5,Senecio pterophorus,100,0.75,0.023477741788625852,-0.005204841234089773
all,fixed_ev_m0_5,Senna armata,100,0.61,0.025918636991216486,-0.01046777543271379
all,fixed_ev_m0_5,Senna hebecarpa,100,0.49,0.06285300481123753,-0.014055353195886421
all,fixed_ev_m0_5,Senna septemtrionalis,100,0.63,0.0356489359998065,-0.0055370264005635515
all,fixed_ev_m0_5,Silene colorata,100,0.7,0.2974674287696078,-0.04965611774202779
all,fixed_ev_m0_5,Silene dioica,100,0.58,0.24302606794850365,-0.03526504762386628
all,fixed_ev_m0_5,Silene nutans,100,0.51,0.41232376421144423,-0.02880258144947916
all,fixed_ev_m0_5,Silene rotundifolia,100,0.54,0.17976928644959,-0.0225859027320767
all,fixed_ev_m0_5,Silphium integrifolium,100,0.6,0.061655530498795616,-0.013213790837253544
all,fixed_ev_m0_5,Sisymbrium irio,100,0.61,0.11116302970276325,-0.011985835647063807
all,fixed_ev_m0_5,Solanum carolinense,100,0.57,0.26574187585952935,-0.023211440045075728
all,fixed_ev_m0_5,Solanum dulcamara,100,0.41,0.42836284334930913,-0.06668982921208423
all,fixed_ev_m0_5,Spergularia marina,100,0.62,0.38228786484691557,-0.04614335407446728
all,fixed_ev_m0_5,Spigelia marilandica,100,0.39,0.07538725386586381,-0.003502921688318385
all,fixed_ev_m0_5,Stachys chamissonis,100,0.59,0.18501620169745778,-0.04290504001988253
all,fixed_ev_m0_5,Streptopus amplexifolius,100,0.22,0.4149847512389989,0.021282082416672177
all,fixed_ev_m0_5,Styphelia nesophila,100,0.34,0.40550671240286257,-0.011874210052547352
all,fixed_ev_m0_5,Styphelia sieberi,100,0.14,0.3565091185192793,-0.011748574064869153
all,fixed_ev_m0_5,Symphoricarpos albus,100,0.46,0.48561145638606146,-0.04346642393482003
all,fixed_ev_m0_5,Symphoricarpos occidentalis,100,0.53,0.5486011808062012,-0.04657908030835044
all,fixed_ev_m0_5,Symphyotrichum puniceum,100,0.81,0.45903176689457215,-0.07850140449554424
all,fixed_ev_m0_5,Symphyotrichum subulatum,100,0.66,0.3146403054670075,-0.020519248565695813
all,fixed_ev_m0_5,Tabebuia rosea,100,0.2,0.3344754894163952,-0.0024186925489619263
all,fixed_ev_m0_5,Taenidia integerrima,100,0.62,0.2000946238152671,0.013940436271043351
all,fixed_ev_m0_5,Tanacetum corymbosum,100,0.79,0.13005750763256196,-0.009479562129652494
all,fixed_ev_m0_5,Taraxacum erythrospermum,100,0.76,0.14431571356791617,-0.010880347410429045
all,fixed_ev_m0_5,Tecoma stans,100,0.65,0.044695739137041016,-0.00777817757320748
all,fixed_ev_m0_5,Tecomaria capensis,100,0.37,0.09535544880920924,-0.006670888437398808
all,fixed_ev_m0_5,Tephroseris palustris,100,0.72,0.0666090760915585,-0.0125103911738799
all,fixed_ev_m0_5,Tetratheca ciliata,100,0.7,0.13477077432327017,-0.02645301160242128
all,fixed_ev_m0_5,Thalictrum dasycarpum,100,0.65,0.34477380991448764,0.007220628215589516
all,fixed_ev_m0_5,Thelymitra hatchii,100,0.39,0.46577658655393805,-0.06785980920117675
all,fixed_ev_m0_5,Thunbergia grandiflora,100,0.48,0.49388385577656746,-0.11334246419987838
all,fixed_ev_m0_5,Thymus praecox,100,0.7,0.20546061263151438,-0.041288219701194125
all,fixed_ev_m0_5,Torenia concolor,100,0.57,0.3452692260172253,-0.05011377751393367
all,fixed_ev_m0_5,Tradescantia fluminensis,100,0.48,0.26204697415459416,-0.006322730678186967
all,fixed_ev_m0_5,Trifolium angustifolium,100,0.39,0.4399930488684683,-0.08660626531186746
all,fixed_ev_m0_5,Trifolium glomeratum,100,0.47,0.35203927220063763,-0.02079901945572743
all,fixed_ev_m0_5,Trifolium microdon,100,0.37,0.3283016856542696,-0.023666899803622365
all,fixed_ev_m0_5,Trifolium wormskioldii,100,0.61,0.24141032801130663,-0.016888829306768747
all,fixed_ev_m0_5,Triglochin maritima,100,0.36,0.34477913779082164,-0.015264941948849357
all,fixed_ev_m0_5,Trillium rugelii,100,0.19,0.5337066790012469,-0.02632924045059453
all,fixed_ev_m0_5,Tulipa sylvestris,100,0.55,0.05919430682659998,-0.0224309219856952
all,fixed_ev_m0_5,Utricularia macrorhiza,100,0.68,0.09887679109262769,-0.017416476499697287
all,fixed_ev_m0_5,Vaccinium arboreum,100,0.41,0.5113377172754575,-0.044406305027156645
all,fixed_ev_m0_5,Vaccinium pallidum,100,0.26,0.3342725417446685,-0.05098870206791548
all,fixed_ev_m0_5,Valeriana edulis,100,0.68,0.3748776622407413,-0.020467446528413577
all,fixed_ev_m0_5,Vernonia gigantea,100,0.59,0.13730693146887873,-0.04100665371352178
all,fixed_ev_m0_5,Vernonia noveboracensis,100,0.65,0.08596314354346582,-0.032656785994569594
all,fixed_ev_m0_5,Veronica alpina,100,0.55,0.5483101429762636,-0.07873012549764823
all,fixed_ev_m0_5,Veronica spicata,100,0.65,0.45434515855214236,-0.0690829277018927
all,fixed_ev_m0_5,Viburnum rafinesqueanum,100,0.69,0.4425043330257166,-0.024008137214921784
all,fixed_ev_m0_5,Vicia americana,100,0.45,0.3022753152473566,-0.05416231037892328
all,fixed_ev_m0_5,Vicia grandiflora,100,0.29,0.2969761421136745,-0.0050052541884184135
all,fixed_ev_m0_5,Vicia hirsuta,100,0.46,0.4792448153293464,-0.013801146857414128
all,fixed_ev_m0_5,Vicia tetrasperma,100,0.52,0.5167786337252284,-0.09610409231197313
all,fixed_ev_m0_5,Vincetoxicum hirundinaria,100,0.59,0.28459889806326244,-0.010454559653647742
all,fixed_ev_m0_5,Viola arvensis,100,0.65,0.32231266266939496,-0.009494091628000292
all,fixed_ev_m0_5,Viola cornuta,100,0.66,0.3649006648673408,-0.06996113061996431
all,fixed_ev_m0_5,Viola pedunculata,100,0.69,0.020860339888895053,-0.0029097322647300677
all,fixed_ev_m0_5,Viola rostrata,100,0.56,0.530757442297069,-0.06924559169067995
all,fixed_ev_m0_5,Viola tricolor,100,0.68,0.30864054331378143,-0.02761782137430952
all,fixed_ev_m0_5,Viscaria vulgaris,100,0.59,0.1655808311650224,-0.036325693292842604
all,fixed_ev_m0_5,Volkameria inermis,100,0.56,0.3803865270169245,-0.006426977212515257
all,fixed_ev_m0_5,Wedelia hispida,100,0.81,0.03248463615284007,-0.012840201171332236
all,fixed_ev_m0_5,Wurmbea dioica,100,0.43,0.46073554315447957,-0.0019194623278717818
all,fixed_ev_m0_5,Xyris jupicai,100,0.57,0.11263958627028076,-0.017687540426010832
all,fixed_ev_m0_5,Yucca brevifolia,100,0.21,0.48655758492730083,-0.04735359172172881
all,fixed_ev_m0_5,Zephyranthes candida,100,0.55,0.21620467058592055,0.0016636633674715626
all,fixed_ev_m0_5,Zeuxine strateumatica,100,0.4,0.3906234893309586,-0.013601680020149137
P,fixed_ev_m0_5,Acacia ulicifolia,100,0.81,0.3421783805733418,-0.05016016587810444
P,fixed_ev_m0_5,Aciphylla glacialis,100,0.81,0.44468262597799857,-0.052061250375668416
P,fixed_ev_m0_5,Actaea spicata,100,0.55,0.45882394101078805,-0.0016008084093804668
P,fixed_ev_m0_5,Aegopodium podagraria,100,0.82,0.46920136816810426,-0.0027376799906679472
P,fixed_ev_m0_5,Agrimonia pilosa,100,0.73,0.12632828574882135,-0.01172706668715206
P,fixed_ev_m0_5,Agrostemma githago,100,0.72,0.1859026405428139,-0.03451430483103874
P,fixed_ev_m0_5,Allium praecox,100,0.76,0.4693705563621756,-0.029922058915446234
P,fixed_ev_m0_5,Allium vineale,100,0.52,0.40386932100309436,-0.008375172549462644
P,fixed_ev_m0_5,Amelanchier arborea,100,0.46,0.4710655309509287,-0.0206297057005758
P,fixed_ev_m0_5,Andropogon gerardi,100,0.22,0.21330910149087512,-0.017970706889381925
P,fixed_ev_m0_5,Anemone virginiana,100,0.47,0.4243754112057207,0.05987845030389747
P,fixed_ev_m0_5,Anemonoides quinquefolia,100,0.49,0.44896416137351214,0.0010775046669767102
P,fixed_ev_m0_5,Arbutus unedo,100,0.26,0.21736286640748176,-0.07072594129431103
P,fixed_ev_m0_5,Arctium minus,100,0.61,0.3783256844866064,-0.04254881059964875
P,fixed_ev_m0_5,Arisaema dracontium,100,0.16,0.484731884130727,-0.002282001251023883
P,fixed_ev_m0_5,Artemisia californica,100,0.24,0.3097333757938595,-0.048301436452153734
P,fixed_ev_m0_5,Artemisia vulgaris,100,0.32,0.34980761808670996,-0.02448920157342619
P,fixed_ev_m0_5,Asarum reflexum,100,0.2,0.46183922756551177,-0.005288800659762303
P,fixed_ev_m0_5,Asclepias viridis,100,0.39,0.3553007544822829,0.06477959397640788
P,fixed_ev_m0_5,Baptisia australis,100,0.78,0.4335134045481318,-0.055835314737609706
P,fixed_ev_m0_5,Barbarea orthoceras,100,0.73,0.10666596959875119,-0.007031330638496634
P,fixed_ev_m0_5,Biscutella laevigata,100,0.73,0.17732483355489154,-0.0011382512027313125
P,fixed_ev_m0_5,Brodiaea coronaria,100,0.61,0.26268150093353787,-0.03149941446073234
P,fixed_ev_m0_5,Bromus hordeaceus,100,0.2,0.2691614979618394,-0.034427540740921754
P,fixed_ev_m0_5,Bryonia alba,100,0.39,0.38358287439039657,0.04693100306134873
P,fixed_ev_m0_5,Buddleja davidii,100,0.57,0.30519365268932663,-0.04739071027836614
P,fixed_ev_m0_5,Calochortus concolor,100,0.41,0.06623849263048837,-0.00914127330102397
P,fixed_ev_m0_5,Calochortus macrocarpus,100,0.4,0.4055451707136764,-0.08507991078809292
P,fixed_ev_m0_5,Calochortus plummerae,100,0.52,0.2714109028914823,-0.05823470125709758
P,fixed_ev_m0_5,Calycadenia multiglandulosa,100,0.63,0.4907178495971347,0.001159437433520422
P,fixed_ev_m0_5,Calycanthus occidentalis,100,0.43,0.2731966533828354,-0.020586153792924985
P,fixed_ev_m0_5,Campanula giesekiana,100,0.79,0.41138759018718773,-0.0459826276799117
P,fixed_ev_m0_5,Campanula latifolia,100,0.54,0.29880621552738446,-0.04284541825625292
P,fixed_ev_m0_5,Campanula scouleri,100,0.39,0.46117505111005497,0.011427150572637771
P,fixed_ev_m0_5,Carduus acanthoides,100,0.71,0.26712983798012147,-0.055545194241419446
P,fixed_ev_m0_5,Carlina vulgaris,100,0.48,0.23654673925226036,-0.05069193690361095
P,fixed_ev_m0_5,Centaurea solstitialis,100,0.74,0.03690012013678075,-0.018526834651366984
P,fixed_ev_m0_5,Chelone lyonii,99,0.6060606060606061,0.2959974761996365,-0.05615065287380882
P,fixed_ev_m0_5,Chiloglottis valida,100,0.17,0.33864658071405646,-0.029511491558000577
P,fixed_ev_m0_5,Clematis pitcheri,100,0.41,0.26451727429645183,-0.037437545862949846
P,fixed_ev_m0_5,Cochlospermum vitifolium,100,0.5,0.03258728971650667,-0.01655301005190103
P,fixed_ev_m0_5,Conopholis alpina,100,0.6,0.2010609729183949,-0.0567153980122146
P,fixed_ev_m0_5,Conradina canescens,100,0.74,0.5385326546844708,-0.055390237996986696
P,fixed_ev_m0_5,Convolvulus elegantissimus,100,0.64,0.47813983865020737,-0.07920702632969026
P,fixed_ev_m0_5,Corethrogyne filaginifolia,100,0.62,0.34580726800824585,-0.046614905596373775
P,fixed_ev_m0_5,Cornus suecica,100,0.61,0.4878974788545292,0.0033870064858937455
P,fixed_ev_m0_5,Corybas macranthus,100,0.13,0.3072972024089185,0.08232850932351744
P,fixed_ev_m0_5,Cypripedium guttatum,100,0.54,0.4373011443623752,0.03541534461715253
P,fixed_ev_m0_5,Datura stramonium,100,0.24,0.4305484738825693,-0.012244679771243182
P,fixed_ev_m0_5,Delairea odorata,100,0.6,0.06464509586700377,-0.010839579557362948
P,fixed_ev_m0_5,Delphinium glaucum,100,0.5,0.4081841237716197,-0.042741370825004614
P,fixed_ev_m0_5,Delphinium nuttallianum,100,0.52,0.35318782006086236,-0.03263807430515346
P,fixed_ev_m0_5,Dicentra canadensis,100,0.31,0.5252393206591082,-0.011639338829721648
P,fixed_ev_m0_5,Dillwynia floribunda,100,0.62,0.018897283965155484,-0.014054462743754999
P,fixed_ev_m0_5,Disphyma crassifolium,100,0.54,0.1687859807007701,-0.02703755350859989
P,fixed_ev_m0_5,Distimake dissectus,100,0.54,0.2998542747532909,-0.01880908285544013
P,fixed_ev_m0_5,Dracophyllum secundum,100,0.41,0.35242664304250015,-0.03175336844056049
P,fixed_ev_m0_5,Drosera spatulata,100,0.44,0.3016493284636191,-0.015375945726524934
P,fixed_ev_m0_5,Earina mucronata,100,0.38,0.2741909711284367,-0.07239441677907074
P,fixed_ev_m0_5,Elephantopus tomentosus,100,0.59,0.5500338425257804,-0.061195953664611204
P,fixed_ev_m0_5,Epacris longiflora,100,0.47,0.2604456937967133,-0.02952578475403499
P,fixed_ev_m0_5,Erica arborea,100,0.42,0.5087168949504802,-0.015708955835637556
P,fixed_ev_m0_5,Erica tetralix,100,0.72,0.43038417799494105,-0.07040108196105002
P,fixed_ev_m0_5,Erigeron divergens,100,0.9,0.34704113253970337,-0.03462083245161139
P,fixed_ev_m0_5,Erigeron linearis,100,0.9,0.04102071704291538,-0.015173616701145153
P,fixed_ev_m0_5,Erigeron quercifolius,100,0.9,0.31108159922105216,-0.0501343408876567
P,fixed_ev_m0_5,Erythranthe bicolor,100,0.7,0.08768720326303703,-0.016415828581303648
P,fixed_ev_m0_5,Erythranthe dentata,100,0.56,0.0987343294821539,-0.009170477860294334
P,fixed_ev_m0_5,Eutrochium fistulosum,100,0.43,0.4770909512930336,-0.03377689171074898
P,fixed_ev_m0_5,Falcaria vulgaris,100,0.69,0.47059221012756375,-0.005956619270217884
P,fixed_ev_m0_5,Filipendula rubra,100,0.5,0.35085752953282395,-0.05319887919694544
P,fixed_ev_m0_5,Fritillaria camschatcensis,100,0.37,0.2503486856349935,-0.0143326830206698
P,fixed_ev_m0_5,Fumaria capreolata,100,0.29,0.41981932717327086,-0.014668914790831204
P,fixed_ev_m0_5,Gardenia jasminoides,100,0.46,0.32386997873990814,-0.0004644274535255644
P,fixed_ev_m0_5,Gaylussacia baccata,100,0.28,0.12700932463174905,-0.027655437052800796
P,fixed_ev_m0_5,Gazania rigens,100,0.73,0.028751589029022973,-0.005855358664974583
P,fixed_ev_m0_5,Geobalanus oblongifolius,100,0.5,0.251605207316419,-0.039263776016982166
P,fixed_ev_m0_5,Geranium macrorrhizum,100,0.53,0.2354903143922233,-0.03177235663793435
P,fixed_ev_m0_5,Geranium yeoi,100,0.7,0.12684365323889285,-0.02366174302980908
P,fixed_ev_m0_5,Gilia tricolor,100,0.82,0.4689170208588489,-0.05318310109877885
P,fixed_ev_m0_5,Gompholobium huegelii,100,0.67,0.13904776563481197,-0.004342787662893243
P,fixed_ev_m0_5,Goodyera pubescens,100,0.32,0.45215590137238015,-0.003567889316602345
P,fixed_ev_m0_5,Govenia liliacea,100,0.4,0.46388152656408693,-0.027920744932295204
P,fixed_ev_m0_5,Grewia occidentalis,100,0.56,0.401198064002641,-0.0662089699879323
P,fixed_ev_m0_5,Grindelia squarrosa,100,0.71,0.06466757489224717,-0.012599396313707897
P,fixed_ev_m0_5,Guzmania monostachia,100,0.5,0.15105618164483137,-0.014687896711640485
P,fixed_ev_m0_5,Herbertia lahue,100,0.73,0.5511214433665389,-0.11527811016118722
P,fixed_ev_m0_5,Heterotheca grandiflora,100,0.68,0.08570548276645379,-0.03246168948889049
P,fixed_ev_m0_5,Heuchera micrantha,100,0.34,0.3754626012654068,-0.011305133663948787
P,fixed_ev_m0_5,Heuchera rubescens,100,0.46,0.387668760470836,-0.04072676598506353
P,fixed_ev_m0_5,Hibiscus lasiocarpos,100,0.37,0.4075069794094549,-0.04823826693232297
P,fixed_ev_m0_5,Hippocrepis comosa,100,0.76,0.03410092973130916,-0.011625709314355253
P,fixed_ev_m0_5,Hoita macrostachya,100,0.35,0.41015708233632064,-0.0650548017458908
P,fixed_ev_m0_5,Ilex glabra,100,0.54,0.3504189639187385,0.009537449219847357
P,fixed_ev_m0_5,Ipomoea nil,100,0.57,0.4717744917745826,-0.06428289479585027
P,fixed_ev_m0_5,Ipomoea pes-caprae,100,0.64,0.18858576476267314,-0.04119063088706564
P,fixed_ev_m0_5,Iris sibirica,100,0.63,0.4976286195830103,-0.056558506607519876
P,fixed_ev_m0_5,Juncus effusus,100,0.37,0.32464081005487766,-0.04161267467451003
P,fixed_ev_m0_5,Knightia excelsa,100,0.19,0.3290767810508698,0.016445226953084518
P,fixed_ev_m0_5,Koeleria macrantha,100,0.29,0.31234715148357917,-0.05488215767902069
P,fixed_ev_m0_5,Lambertia formosa,100,0.32,0.2851426211320031,-0.02409018656074503
P,fixed_ev_m0_5,Lantana involucrata,100,0.57,0.3442111417747823,0.0036189884850796224
P,fixed_ev_m0_5,Lathyrus aphaca,100,0.67,0.16807720726849357,-0.010244356728726247
P,fixed_ev_m0_5,Leucaena leucocephala,100,0.6,0.2962839667158065,-0.020604373450828335
P,fixed_ev_m0_5,Leucopogon affinis,100,0.63,0.43696997073581967,-0.01868888805191743
P,fixed_ev_m0_5,Leucopogon microphyllus,100,0.7,0.4436485674206119,0.003166673380634764
P,fixed_ev_m0_5,Linaria triornithophora,100,0.48,0.11664908494401843,-0.027823206736676622
P,fixed_ev_m0_5,Linum usitatissimum,100,0.63,0.48980618075372967,-0.07623523370116264
P,fixed_ev_m0_5,Lobelia pedunculata,100,0.72,0.4023454530670344,-0.01183575424322698
P,fixed_ev_m0_5,Lomatium macrocarpum,100,0.53,0.3623111148322203,-0.011340162017627244
P,fixed_ev_m0_5,Lonicera canadensis,100,0.11,0.31377801011759543,-0.03451219640474933
P,fixed_ev_m0_5,Lonicera implexa,100,0.37,0.32873318504204546,-0.03446366378570851
P,fixed_ev_m0_5,Lonicera morrowii,100,0.38,0.28627938946645665,-0.019473068985256504
P,fixed_ev_m0_5,Lonicera periclymenum,100,0.32,0.2902418403175204,-0.0706216002343141
P,fixed_ev_m0_5,Lupinus concinnus,100,0.41,0.3536074749170818,-0.07388434746576246
P,fixed_ev_m0_5,Lupinus havardii,100,0.63,0.4008771990771824,-0.04412847313795324
P,fixed_ev_m0_5,Lysimachia europaea,100,0.71,0.3383996046574777,0.007819818490629293
P,fixed_ev_m0_5,Lysimachia quadrifolia,100,0.66,0.08337384118773707,-0.004053733902139447
