scope,condition_id,species,rows,complete_state_disagreement,both_classifiable_rows,morph_flip_joint,mean_hellinger,baseline_classifiable_fraction,counterfactual_classifiable_fraction,morph_flip_rate_both_classifiable,classifiability_change
N,jitter_x_m5,Melampyrum nemorosum,20,0.5,5.0,0.0,0.002580311447996692,0.25,0.75,0.0,0.5
N,jitter_x_m5,Mentha longifolia,20,0.3,13.0,0.0,0.0022824824077882474,0.65,0.95,0.0,0.29999999999999993
N,jitter_x_m5,Muscari comosum,20,0.25,11.0,0.0,0.006683522053807817,0.55,0.8,0.0,0.25
N,jitter_x_m5,Mycelis muralis,20,0.4,7.0,0.0,0.006391869444993724,0.35,0.75,0.0,0.4
N,jitter_x_m5,Myoporum insulare,20,0.3,12.0,0.0,0.0026207670227710936,0.6,0.9,0.0,0.30000000000000004
N,jitter_x_m5,Narcissus assoanus,20,0.15,16.0,0.0,0.003085370253429787,0.8,0.95,0.0,0.1499999999999999
N,jitter_x_m5,Narcissus deficiens,20,0.1,12.0,0.0,0.0014623824088009696,0.6,0.7,0.0,0.09999999999999998
N,jitter_x_m5,Narthecium ossifragum,20,0.4,11.0,0.0,0.0035953426912583492,0.55,0.95,0.0,0.3999999999999999
N,jitter_x_m5,Nelumbo lutea,20,0.15,13.0,0.0,0.002322478437564974,0.65,0.8,0.0,0.15000000000000002
N,jitter_x_m5,Oenothera acaulis,20,0.15,13.0,0.0,0.004001161162026283,0.65,0.8,0.0,0.15000000000000002
N,jitter_x_m5,Ophrys scolopax,20,0.35,4.0,0.0,0.0043716059408266845,0.2,0.55,0.0,0.35000000000000003
N,jitter_x_m5,Opuntia cespitosa,20,0.25,12.0,0.0,0.00536982885834042,0.6,0.85,0.0,0.25
N,jitter_x_m5,Orthilia secunda,20,0.4,2.0,0.0,0.0014186001925054078,0.1,0.5,0.0,0.4
N,jitter_x_m5,Packera sanguisorbae,20,0.2,16.0,0.0,0.00147413474810426,0.8,1.0,0.0,0.19999999999999996
N,jitter_x_m5,Pancratium illyricum,20,0.05,11.0,0.0,0.001806230566335439,0.55,0.6,0.0,0.04999999999999993
N,jitter_x_m5,Pattalias palustris,20,0.05,8.0,0.0,0.003873524197949051,0.4,0.45,0.0,0.04999999999999999
N,jitter_x_m5,Pectocarya recurvata,20,0.2,8.0,0.0,0.002121369118463793,0.4,0.6,0.0,0.19999999999999996
N,jitter_x_m5,Pedicularis bracteosa,20,0.3,4.0,0.0,0.0018614607887024385,0.2,0.5,0.0,0.3
N,jitter_x_m5,Penstemon barbatus,20,0.25,9.0,0.0,0.002965952549055852,0.45,0.7,0.0,0.24999999999999994
N,jitter_x_m5,Penstemon heterophyllus,20,0.25,12.0,0.0,0.0023944551879043425,0.6,0.85,0.0,0.25
N,jitter_x_m5,Persicaria attenuata,20,0.3,9.0,0.0,0.0069274910293899115,0.45,0.75,0.0,0.3
N,jitter_x_m5,Persicaria punctata,20,0.4,8.0,0.0,0.004261344712573003,0.45,0.75,0.0,0.3
N,jitter_x_m5,Phacelia fremontii,20,0.15,13.0,0.0,0.00409997931756084,0.65,0.8,0.0,0.15000000000000002
N,jitter_x_m5,Pholisma arenarium,20,0.3,10.0,0.0,0.0026575947237413855,0.5,0.8,0.0,0.30000000000000004
N,jitter_x_m5,Physalis heterophylla,20,0.3,2.0,0.0,0.004539942235310412,0.1,0.4,0.0,0.30000000000000004
N,jitter_x_m5,Phytolacca heterotepala,20,0.55,3.0,0.0,0.00178753657457999,0.15,0.7,0.0,0.5499999999999999
N,jitter_x_m5,Pimpinella saxifraga,20,0.15,15.0,0.0,0.0011257752881788984,0.75,0.9,0.0,0.15000000000000002
N,jitter_x_m5,Pisum sativum,20,0.25,7.0,0.0,0.002173309796371348,0.35,0.6,0.0,0.25
N,jitter_x_m5,Platycodon grandiflorus,20,0.15,12.0,0.0,0.0020894872429878457,0.6,0.75,0.0,0.15000000000000002
N,jitter_x_m5,Praxelis clematidea,20,0.25,14.0,0.0,0.004058072167255819,0.7,0.95,0.0,0.25
N,jitter_x_m5,Primula mistassinica,20,0.15,14.0,0.0,0.004922631589920128,0.7,0.85,0.0,0.15000000000000002
N,jitter_x_m5,Prospero autumnale,20,0.2,7.0,0.0,0.008103361012753994,0.35,0.55,0.0,0.20000000000000007
N,jitter_x_m5,Reynoutria japonica,20,0.5,5.0,0.0,0.003889862145761539,0.25,0.75,0.0,0.5
N,jitter_x_m5,Rhododendron lapponicum,20,0.35,11.0,0.0,0.003864181070180219,0.55,0.9,0.0,0.35
N,jitter_x_m5,Rhus copallinum,20,0.35,8.0,0.0,0.0031270806743176577,0.4,0.75,0.0,0.35
N,jitter_x_m5,Rhus typhina,20,0.35,7.0,0.0,0.000948585895642644,0.35,0.7,0.0,0.35
N,jitter_x_m5,Ribes rubrum,20,0.3,9.0,0.0,0.0030664178785097867,0.45,0.75,0.0,0.3
N,jitter_x_m5,Ricinocarpos pinifolius,20,0.3,13.0,0.0,0.0016393825426458746,0.65,0.95,0.0,0.29999999999999993
N,jitter_x_m5,Robinia neomexicana,20,0.2,9.0,0.0,0.003973664275325959,0.45,0.65,0.0,0.2
N,jitter_x_m5,Rosa californica,20,0.15,11.0,0.0,0.0020067906637272416,0.55,0.7,0.0,0.1499999999999999
N,jitter_x_m5,Roseodendron donnell-smithii,20,0.5,7.0,0.0,0.004589191552875233,0.35,0.85,0.0,0.5
N,jitter_x_m5,Rudbeckia fulgida,20,0.3,12.0,0.0,0.002036450541729552,0.6,0.9,0.0,0.30000000000000004
N,jitter_x_m5,Russelia equisetiformis,20,0.5,6.0,0.0,0.005863768847376401,0.3,0.8,0.0,0.5
N,jitter_x_m5,Salix interior,20,0.1,5.0,0.0,0.0015316627527095859,0.25,0.35,0.0,0.09999999999999998
N,jitter_x_m5,Salvia carduacea,20,0.25,10.0,0.0,0.0031852416726910063,0.5,0.75,0.0,0.25
N,jitter_x_m5,Sambucus ebulus,20,0.25,12.0,0.0,0.002547525332481137,0.6,0.85,0.0,0.25
N,jitter_x_m5,Saxifraga tricuspidata,20,0.3,11.0,0.0,0.0023847909046442683,0.55,0.85,0.0,0.29999999999999993
N,jitter_x_m5,Scaevola ramosissima,20,0.35,11.0,0.0,0.0033096352112708953,0.55,0.9,0.0,0.35
N,jitter_x_m5,Senecio hispidulus,20,0.2,9.0,0.0,0.0031845306151207678,0.45,0.65,0.0,0.2
N,jitter_x_m5,Senecio pterophorus,20,0.2,16.0,0.0,0.0028683378966589965,0.8,1.0,0.0,0.19999999999999996
N,jitter_x_m5,Senna armata,20,0.4,12.0,0.0,0.0019401080047015294,0.6,1.0,0.0,0.4
N,jitter_x_m5,Senna septemtrionalis,20,0.4,9.0,0.0,0.006815907550184886,0.45,0.85,0.0,0.39999999999999997
N,jitter_x_m5,Silene colorata,20,0.25,7.0,0.0,0.004331669630872842,0.35,0.6,0.0,0.25
N,jitter_x_m5,Silene nutans,20,0.1,14.0,0.0,0.002122237218259644,0.7,0.8,0.0,0.10000000000000009
N,jitter_x_m5,Solanum carolinense,20,0.35,9.0,0.0,0.01370912893419585,0.45,0.8,0.0,0.35000000000000003
N,jitter_x_m5,Spergularia marina,20,0.3,11.0,0.0,0.0025280956739081244,0.55,0.85,0.0,0.29999999999999993
N,jitter_x_m5,Spigelia marilandica,20,0.45,8.0,0.0,0.0038807599128094445,0.4,0.85,0.0,0.44999999999999996
N,jitter_x_m5,Stachys chamissonis,20,0.45,9.0,0.0,0.004275294286371208,0.45,0.9,0.0,0.45
N,jitter_x_m5,Streptopus amplexifolius,20,0.45,4.0,0.0,0.007566244883866382,0.2,0.65,0.0,0.45
N,jitter_x_m5,Styphelia nesophila,20,0.35,9.0,0.0,0.002161186255215259,0.45,0.8,0.0,0.35000000000000003
N,jitter_x_m5,Symphoricarpos albus,20,0.2,11.0,0.0,0.002276584652250194,0.55,0.75,0.0,0.19999999999999996
N,jitter_x_m5,Symphoricarpos occidentalis,20,0.45,10.0,0.0,0.0025098686873856247,0.5,0.95,0.0,0.44999999999999996
N,jitter_x_m5,Tabebuia rosea,20,0.45,4.0,0.0,0.008089806091659392,0.2,0.65,0.0,0.45
N,jitter_x_m5,Taenidia integerrima,20,0.15,15.0,0.0,0.001906846604245797,0.75,0.9,0.0,0.15000000000000002
N,jitter_x_m5,Tanacetum corymbosum,20,0.2,16.0,0.0,0.0037399563122900627,0.8,1.0,0.0,0.19999999999999996
N,jitter_x_m5,Tecomaria capensis,20,0.45,7.0,0.0,0.0024440639576894093,0.35,0.8,0.0,0.45000000000000007
N,jitter_x_m5,Tephroseris palustris,20,0.25,14.0,0.0,0.005913628524309214,0.7,0.95,0.0,0.25
N,jitter_x_m5,Tetratheca ciliata,20,0.2,11.0,0.0,0.0030043884929419084,0.55,0.75,0.0,0.19999999999999996
N,jitter_x_m5,Thalictrum dasycarpum,20,0.05,16.0,0.0,0.0025246821898825254,0.8,0.85,0.0,0.04999999999999993
N,jitter_x_m5,Torenia concolor,20,0.35,10.0,0.0,0.0038230149614412777,0.5,0.85,0.0,0.35
N,jitter_x_m5,Tradescantia fluminensis,20,0.15,15.0,0.0,0.00605044966571855,0.75,0.9,0.0,0.15000000000000002
N,jitter_x_m5,Trifolium angustifolium,20,0.3,4.0,0.0,0.0021641489300664738,0.2,0.5,0.0,0.3
N,jitter_x_m5,Trifolium wormskioldii,20,0.05,8.0,0.0,0.00400333058677328,0.4,0.45,0.0,0.04999999999999999
N,jitter_x_m5,Triglochin maritima,20,0.2,9.0,0.0,0.0020195964390519487,0.45,0.65,0.0,0.2
N,jitter_x_m5,Trillium rugelii,20,0.4,3.0,0.0,0.003139294423047009,0.15,0.55,0.0,0.4
N,jitter_x_m5,Utricularia macrorhiza,20,0.45,11.0,0.0,0.005781581364008217,0.55,1.0,0.0,0.44999999999999996
N,jitter_x_m5,Vaccinium arboreum,20,0.45,8.0,0.0,0.0005169566227942872,0.4,0.85,0.0,0.44999999999999996
N,jitter_x_m5,Vaccinium pallidum,20,0.4,2.0,0.0,0.0024639149209461308,0.1,0.5,0.0,0.4
N,jitter_x_m5,Valeriana edulis,20,0.25,12.0,0.0,0.001178507732704575,0.6,0.85,0.0,0.25
N,jitter_x_m5,Viburnum rafinesqueanum,20,0.4,10.0,0.0,0.005433333983397854,0.5,0.9,0.0,0.4
N,jitter_x_m5,Vicia americana,20,0.35,3.0,0.0,0.002843725031786319,0.15,0.5,0.0,0.35
N,jitter_x_m5,Vicia grandiflora,20,0.3,5.0,0.0,0.0027033702202189586,0.25,0.55,0.0,0.30000000000000004
N,jitter_x_m5,Viola arvensis,20,0.15,14.0,0.0,0.0023674085141915007,0.7,0.85,0.0,0.15000000000000002
N,jitter_x_m5,Volkameria inermis,20,0.25,12.0,0.0,0.007906625390209162,0.6,0.85,0.0,0.25
N,jitter_x_m5,Wedelia hispida,20,0.2,15.0,0.0,0.004670053737171547,0.75,0.95,0.0,0.19999999999999996
N,jitter_x_m5,Wurmbea dioica,20,0.3,10.0,0.0,0.0021592460920165984,0.5,0.8,0.0,0.30000000000000004
N,jitter_x_m5,Xyris jupicai,20,0.35,11.0,0.0,0.0025795345631301533,0.55,0.9,0.0,0.35
N,jitter_x_m5,Zephyranthes candida,20,0.35,10.0,0.0,0.002142540109438858,0.5,0.85,0.0,0.35
N,jitter_x_m5,Zeuxine strateumatica,20,0.25,10.0,0.0,0.0012757427175629581,0.5,0.75,0.0,0.25
all,jitter_x_p5,Abronia latifolia,20,0.3,14.0,0.0,0.00775361157050562,0.7,1.0,0.0,0.30000000000000004
all,jitter_x_p5,Abronia umbellata,20,0.15,11.0,0.0,0.003388847155762236,0.55,0.7,0.0,0.1499999999999999
all,jitter_x_p5,Acacia decurrens,20,0.35,9.0,0.0,0.002570205911218319,0.45,0.8,0.0,0.35000000000000003
all,jitter_x_p5,Acacia suaveolens,20,0.15,16.0,0.0,0.01428489008973951,0.8,0.95,0.0,0.1499999999999999
all,jitter_x_p5,Acacia ulicifolia,20,0.1,14.0,0.0,0.0021623326758083475,0.7,0.8,0.0,0.10000000000000009
all,jitter_x_p5,Acer platanoides,20,0.55,7.0,0.0,0.0037022201142563097,0.35,0.9,0.0,0.55
all,jitter_x_p5,Aciphylla glacialis,20,0.1,12.0,0.0,0.003710373693039158,0.6,0.7,0.0,0.09999999999999998
all,jitter_x_p5,Acis autumnalis,20,0.25,10.0,0.0,0.006179497316446102,0.5,0.75,0.0,0.25
all,jitter_x_p5,Actaea racemosa,20,0.4,10.0,0.0,0.0009022253276449644,0.5,0.9,0.0,0.4
all,jitter_x_p5,Actaea spicata,20,0.25,14.0,0.0,0.0006172093939559543,0.7,0.95,0.0,0.25
all,jitter_x_p5,Aegopodium podagraria,20,0.05,18.0,0.0,0.0019271519682728779,0.9,0.95,0.0,0.04999999999999993
all,jitter_x_p5,Agave deserti,20,0.1,14.0,0.0,0.0035244339054019665,0.7,0.8,0.0,0.10000000000000009
all,jitter_x_p5,Agrimonia pilosa,20,0.2,14.0,0.0,0.003178573363576765,0.7,0.9,0.0,0.20000000000000007
all,jitter_x_p5,Agrostemma githago,20,0.2,14.0,0.0,0.0027855931514582494,0.7,0.9,0.0,0.20000000000000007
all,jitter_x_p5,Ailanthus altissima,20,0.45,6.0,0.0,0.004490090929632699,0.3,0.75,0.0,0.45
all,jitter_x_p5,Allium praecox,20,0.25,12.0,0.0,0.002643251332630462,0.6,0.85,0.0,0.25
all,jitter_x_p5,Allium vineale,20,0.35,7.0,0.0,0.0033733727266636853,0.35,0.7,0.0,0.35
all,jitter_x_p5,Amaryllis belladonna,20,0.2,7.0,0.0,0.006117392989997513,0.35,0.55,0.0,0.20000000000000007
all,jitter_x_p5,Amelanchier arborea,20,0.4,9.0,0.0,0.0062384580257116885,0.45,0.85,0.0,0.39999999999999997
all,jitter_x_p5,Ampelopsis glandulosa,20,0.4,11.0,0.0,0.0019159126176712983,0.55,0.95,0.0,0.3999999999999999
all,jitter_x_p5,Andropogon gerardi,20,0.1,6.0,0.0,0.007086641854315598,0.3,0.4,0.0,0.10000000000000003
all,jitter_x_p5,Anemonastrum canadense,20,0.25,15.0,0.0,0.004891891607767921,0.75,1.0,0.0,0.25
all,jitter_x_p5,Anemone virginiana,20,0.35,9.0,0.0,0.0010618972681225316,0.45,0.8,0.0,0.35000000000000003
all,jitter_x_p5,Anemonoides quinquefolia,20,0.3,11.0,0.0,0.00264086161561787,0.55,0.85,0.0,0.29999999999999993
all,jitter_x_p5,Anthriscus caucalis,20,0.25,14.0,0.0,0.0034909298840428266,0.7,0.95,0.0,0.25
all,jitter_x_p5,Aquilegia formosa,20,0.5,4.0,0.0,0.0037307359305509555,0.2,0.7,0.0,0.49999999999999994
all,jitter_x_p5,Arabidopsis lyrata,20,0.05,18.0,0.0,0.0015307310675762194,0.9,0.95,0.0,0.04999999999999993
all,jitter_x_p5,Arbutus unedo,20,0.65,4.0,0.0,0.0031310447027087713,0.2,0.85,0.0,0.6499999999999999
all,jitter_x_p5,Arctium minus,20,0.45,8.0,0.0,0.003302444028591815,0.4,0.85,0.0,0.44999999999999996
all,jitter_x_p5,Arctostaphylos viscida,20,0.4,6.0,0.0,0.0009117490982600915,0.3,0.7,0.0,0.39999999999999997
all,jitter_x_p5,Argentina anserina,20,0.15,17.0,0.0,0.0055295411664817535,0.85,1.0,0.0,0.15000000000000002
all,jitter_x_p5,Arisaema dracontium,20,0.1,4.0,0.0,0.0027019520001859997,0.2,0.3,0.0,0.09999999999999998
all,jitter_x_p5,Artemisia californica,20,0.3,3.0,0.0,0.004870624593360973,0.15,0.45,0.0,0.30000000000000004
all,jitter_x_p5,Artemisia vulgaris,20,0.3,4.0,0.0,0.0042052386596395245,0.2,0.5,0.0,0.3
all,jitter_x_p5,Arum cylindraceum,20,0.35,2.0,0.0,0.00015202949990985394,0.1,0.45,0.0,0.35
all,jitter_x_p5,Aruncus dioicus,20,0.25,5.0,0.0,0.0016990980129760632,0.25,0.5,0.0,0.25
all,jitter_x_p5,Arundo donax,20,0.0,7.0,0.0,0.0049884390286087195,0.35,0.35,0.0,0.0
all,jitter_x_p5,Asarum reflexum,20,0.2,3.0,0.0,0.01141070236213297,0.15,0.35,0.0,0.19999999999999998
all,jitter_x_p5,Asclepias brachystephana,20,0.45,6.0,0.0,0.019505979726623643,0.3,0.75,0.0,0.45
all,jitter_x_p5,Asclepias texana,20,0.2,16.0,0.0,0.001102730690869547,0.8,1.0,0.0,0.19999999999999996
all,jitter_x_p5,Asclepias viridis,20,0.5,5.0,0.0,0.0025279700892988062,0.25,0.75,0.0,0.5
all,jitter_x_p5,Bacopa monnieri,20,0.15,14.0,0.0,0.0017027261140338547,0.7,0.85,0.0,0.15000000000000002
all,jitter_x_p5,Banksia spinulosa,20,0.3,5.0,0.0,0.004084316861778422,0.25,0.55,0.0,0.30000000000000004
all,jitter_x_p5,Baptisia australis,20,0.25,14.0,0.0,0.002520574698338808,0.7,0.95,0.0,0.25
all,jitter_x_p5,Barbarea orthoceras,20,0.1,17.0,0.0,0.0033697120558613108,0.85,0.95,0.0,0.09999999999999998
all,jitter_x_p5,Bauhinia variegata,20,0.35,8.0,0.0,0.0018031197369978483,0.4,0.75,0.0,0.35
all,jitter_x_p5,Berberis thunbergii,20,0.5,6.0,0.0,0.0007690245109637511,0.3,0.8,0.0,0.5
all,jitter_x_p5,Bidens frondosa,20,0.3,9.0,0.0,0.0043540295855674085,0.45,0.75,0.0,0.3
all,jitter_x_p5,Bidens pilosa,20,0.45,9.0,0.0,0.004740975929566172,0.45,0.9,0.0,0.45
all,jitter_x_p5,Bignonia capreolata,20,0.35,6.0,0.0,0.011126764636130632,0.35,0.6,0.0,0.25
all,jitter_x_p5,Biscutella laevigata,20,0.15,16.0,0.0,0.0028273843370178113,0.8,0.95,0.0,0.1499999999999999
all,jitter_x_p5,Blackstonia perfoliata,20,0.5,10.0,0.0,0.004229345949455666,0.5,1.0,0.0,0.5
all,jitter_x_p5,Borago officinalis,20,0.45,8.0,0.0,0.00799753797139783,0.4,0.85,0.0,0.44999999999999996
all,jitter_x_p5,Briza media,20,0.15,13.0,0.0,0.0021898194891059887,0.65,0.8,0.0,0.15000000000000002
all,jitter_x_p5,Brodiaea coronaria,20,0.15,14.0,0.0,0.0029503768919607177,0.7,0.85,0.0,0.15000000000000002
all,jitter_x_p5,Bromus hordeaceus,20,0.15,7.0,0.0,0.0012301432496060274,0.35,0.5,0.0,0.15000000000000002
all,jitter_x_p5,Broussonetia papyrifera,20,0.4,3.0,0.0,0.0032455648690885835,0.15,0.55,0.0,0.4
all,jitter_x_p5,Bryonia alba,20,0.35,10.0,0.0,0.0015135630615363551,0.5,0.85,0.0,0.35
all,jitter_x_p5,Buddleja davidii,20,0.35,8.0,0.0,0.003033584491459837,0.4,0.75,0.0,0.35
all,jitter_x_p5,Calochortus concolor,20,0.3,9.0,0.0,0.006161500749308993,0.45,0.75,0.0,0.3
all,jitter_x_p5,Calochortus macrocarpus,20,0.35,5.0,0.0,0.004482317003390287,0.25,0.6,0.0,0.35
all,jitter_x_p5,Calochortus plummerae,20,0.2,6.0,0.0,0.0036653719899002978,0.3,0.5,0.0,0.2
all,jitter_x_p5,Calochortus subalpinus,20,0.1,9.0,0.0,0.001884344866533152,0.45,0.55,0.0,0.10000000000000003
all,jitter_x_p5,Calochortus venustus,20,0.35,11.0,0.0,0.0073956519415385134,0.55,0.9,0.0,0.35
all,jitter_x_p5,Calycadenia multiglandulosa,20,0.2,14.0,0.0,0.0013477228419597098,0.7,0.9,0.0,0.20000000000000007
all,jitter_x_p5,Calycanthus occidentalis,20,0.25,10.0,0.0,0.007209302709228573,0.5,0.75,0.0,0.25
all,jitter_x_p5,Campanula cochleariifolia,20,0.1,17.0,0.0,0.0038471769967184403,0.85,0.95,0.0,0.09999999999999998
all,jitter_x_p5,Campanula giesekiana,20,0.2,13.0,0.0,0.0031072987026165818,0.65,0.85,0.0,0.19999999999999996
all,jitter_x_p5,Campanula latifolia,20,0.15,10.0,0.0,0.0027214920689239345,0.5,0.65,0.0,0.15000000000000002
all,jitter_x_p5,Campanula rapunculoides,20,0.4,7.0,0.0,0.0024261214279125112,0.35,0.75,0.0,0.4
all,jitter_x_p5,Campanula scouleri,20,0.25,6.0,0.0,0.0049486536188310766,0.3,0.55,0.0,0.25000000000000006
all,jitter_x_p5,Campanula trachelium,20,0.35,9.0,0.0,0.0012967911537100922,0.45,0.8,0.0,0.35000000000000003
all,jitter_x_p5,Caragana arborescens,20,0.45,10.0,0.0,0.0013432019346378962,0.5,0.95,0.0,0.44999999999999996
all,jitter_x_p5,Cardamine angustata,20,0.3,9.0,0.0,0.0013265090737666777,0.45,0.75,0.0,0.3
all,jitter_x_p5,Carduus acanthoides,20,0.15,9.0,0.0,0.009036833114326627,0.45,0.6,0.0,0.14999999999999997
all,jitter_x_p5,Carlina vulgaris,20,0.45,6.0,0.0,0.004113860667451085,0.3,0.75,0.0,0.45
all,jitter_x_p5,Carpodetus serratus,20,0.35,13.0,0.0,0.002772270591662282,0.65,1.0,0.0,0.35
all,jitter_x_p5,Castilleja septentrionalis,20,0.2,8.0,0.0,0.0030828393318636836,0.4,0.6,0.0,0.19999999999999996
all,jitter_x_p5,Catharanthus roseus,20,0.1,14.0,0.0,0.0028067647028807386,0.7,0.8,0.0,0.10000000000000009
all,jitter_x_p5,Celmisia gracilenta,20,0.25,12.0,0.0,0.0009295756690377165,0.6,0.85,0.0,0.25
all,jitter_x_p5,Centaurea solstitialis,20,0.0,16.0,0.0,0.0042242164451344886,0.8,0.8,0.0,0.0
all,jitter_x_p5,Cercis occidentalis,20,0.25,6.0,0.0,0.006500157541529325,0.3,0.55,0.0,0.25000000000000006
all,jitter_x_p5,Chaenactis fremontii,20,0.1,14.0,0.0,0.001352375614094785,0.7,0.8,0.0,0.10000000000000009
all,jitter_x_p5,Chelone lyonii,20,0.2,10.0,0.0,0.007295507164130375,0.5,0.7,0.0,0.19999999999999996
all,jitter_x_p5,Chiloglottis valida,20,0.05,3.0,0.0,0.0003224449905528493,0.15,0.2,0.0,0.05000000000000002
all,jitter_x_p5,Clarkia purpurea,20,0.25,10.0,0.0,0.006133864488656182,0.5,0.75,0.0,0.25
all,jitter_x_p5,Clarkia tenella,20,0.1,14.0,0.0,0.0030940836519319395,0.7,0.8,0.0,0.10000000000000009
all,jitter_x_p5,Clematis pitcheri,20,0.35,3.0,0.0,0.0020763047983845487,0.15,0.5,0.0,0.35
all,jitter_x_p5,Cochemiea dioica,20,0.35,7.0,0.0,0.009769890814040123,0.35,0.7,0.0,0.35
all,jitter_x_p5,Cochlospermum vitifolium,20,0.35,11.0,0.0,0.0037994761823035798,0.55,0.9,0.0,0.35
all,jitter_x_p5,Conopholis alpina,20,0.3,13.0,0.0,0.0035595688472934445,0.65,0.95,0.0,0.29999999999999993
all,jitter_x_p5,Conradina canescens,20,0.15,16.0,0.0,0.003489581932178566,0.8,0.95,0.0,0.1499999999999999
all,jitter_x_p5,Convolvulus elegantissimus,20,0.3,8.0,0.0,0.0020921030885491256,0.4,0.7,0.0,0.29999999999999993
all,jitter_x_p5,Coreopsis basalis,20,0.3,14.0,0.0,0.0020450259901251314,0.7,1.0,0.0,0.30000000000000004
all,jitter_x_p5,Corethrogyne filaginifolia,20,0.35,6.0,0.0,0.0031098822894546057,0.35,0.6,0.0,0.25
all,jitter_x_p5,Cornus suecica,20,0.55,8.0,0.0,0.001675333752545403,0.4,0.95,0.0,0.5499999999999999
all,jitter_x_p5,Corybas macranthus,20,0.3,6.0,0.0,0.0075871374450720876,0.3,0.6,0.0,0.3
all,jitter_x_p5,Cotula australis,20,0.3,11.0,0.0,0.0021513943701031183,0.55,0.85,0.0,0.29999999999999993
all,jitter_x_p5,Crepis capillaris,20,0.2,15.0,0.0,0.006395354874302123,0.75,0.95,0.0,0.19999999999999996
all,jitter_x_p5,Crotalaria retusa,20,0.4,9.0,0.0,0.004727361560836228,0.45,0.85,0.0,0.39999999999999997
all,jitter_x_p5,Croton glandulosus,20,0.3,12.0,0.0,0.0034902910597306293,0.6,0.9,0.0,0.30000000000000004
all,jitter_x_p5,Cypripedium guttatum,20,0.25,9.0,0.0,0.006175157554958022,0.45,0.7,0.0,0.24999999999999994
all,jitter_x_p5,Daphne cneorum,20,0.35,10.0,0.0,0.0032479745989798113,0.5,0.85,0.0,0.35
all,jitter_x_p5,Datura stramonium,20,0.25,5.0,0.0,0.0029515423796369297,0.25,0.5,0.0,0.25
all,jitter_x_p5,Decodon verticillatus,20,0.15,6.0,0.0,0.002469085871920503,0.3,0.45,0.0,0.15000000000000002
all,jitter_x_p5,Delairea odorata,20,0.35,13.0,0.0,0.006541963249848939,0.65,1.0,0.0,0.35
all,jitter_x_p5,Delphinium glaucum,20,0.45,5.0,0.0,0.0035285388479172853,0.25,0.7,0.0,0.44999999999999996
all,jitter_x_p5,Delphinium nuttallianum,20,0.4,10.0,0.0,0.003929888069872407,0.5,0.9,0.0,0.4
all,jitter_x_p5,Delphinium variegatum,20,0.5,8.0,0.0,0.0023249172882012625,0.4,0.9,0.0,0.5
all,jitter_x_p5,Dicentra canadensis,20,0.35,5.0,0.0,0.0004001121012881451,0.25,0.6,0.0,0.35
all,jitter_x_p5,Dillwynia floribunda,20,0.3,13.0,0.0,0.00437937677363032,0.65,0.95,0.0,0.29999999999999993
all,jitter_x_p5,Disphyma crassifolium,20,0.4,6.0,0.0,0.002764739643296387,0.3,0.7,0.0,0.39999999999999997
all,jitter_x_p5,Distimake dissectus,20,0.2,10.0,0.0,0.00574063132215378,0.5,0.7,0.0,0.19999999999999996
all,jitter_x_p5,Draba aizoides,20,0.3,14.0,0.0,0.0017157204232719858,0.7,1.0,0.0,0.30000000000000004
all,jitter_x_p5,Draba nemorosa,20,0.45,10.0,0.0,0.0021562606436365418,0.5,0.95,0.0,0.44999999999999996
all,jitter_x_p5,Dracophyllum secundum,20,0.45,6.0,0.0,0.0053330810119888595,0.3,0.75,0.0,0.45
all,jitter_x_p5,Drosera spatulata,20,0.25,11.0,0.0,0.007071788296556738,0.55,0.8,0.0,0.25
all,jitter_x_p5,Earina mucronata,20,0.35,9.0,0.0,0.005459010430718203,0.45,0.8,0.0,0.35000000000000003
all,jitter_x_p5,Elephantopus tomentosus,20,0.2,13.0,0.0,0.002922295355520415,0.65,0.85,0.0,0.19999999999999996
all,jitter_x_p5,Epacris longiflora,20,0.45,6.0,0.0,0.004140167047442282,0.3,0.75,0.0,0.45
all,jitter_x_p5,Erica arborea,20,0.65,5.0,0.0,0.0017609507769311343,0.25,0.9,0.0,0.65
all,jitter_x_p5,Erica tetralix,20,0.3,8.0,0.0,0.0032381638444800567,0.4,0.7,0.0,0.29999999999999993
all,jitter_x_p5,Erigeron divergens,20,0.05,17.0,0.0,0.0051484952054410464,0.85,0.9,0.0,0.050000000000000044
all,jitter_x_p5,Erigeron linearis,20,0.05,19.0,0.0,0.002057762844029098,0.95,1.0,0.0,0.050000000000000044
all,jitter_x_p5,Erigeron quercifolius,20,0.05,14.0,0.0,0.0045397004092400245,0.7,0.75,0.0,0.050000000000000044
all,jitter_x_p5,Erinus alpinus,20,0.05,10.0,0.0,0.0028123431051634605,0.5,0.55,0.0,0.050000000000000044
all,jitter_x_p5,Eriogonum pyrolifolium,20,0.25,13.0,0.0,0.002277339244986266,0.65,0.9,0.0,0.25
all,jitter_x_p5,Erythranthe bicolor,20,0.25,13.0,0.0,0.0056279754990202074,0.65,0.9,0.0,0.25
all,jitter_x_p5,Erythranthe dentata,20,0.35,13.0,0.0,0.00075387099209225,0.65,1.0,0.0,0.35
all,jitter_x_p5,Eucrypta chrysanthemifolia,20,0.35,12.0,0.0,0.0034501026607185402,0.6,0.95,0.0,0.35
