condition_id,panel,species,n_classifiable,spatial_rho
baseline_excl_high_flower_near_clip,P,Anemonoides quinquefolia,48,0.04806943321945104
baseline_excl_high_flower_near_clip,P,Arctium minus,44,-0.06656624020146526
baseline_excl_high_flower_near_clip,P,Baptisia australis,71,0.0003722444655848077
baseline_excl_high_flower_near_clip,P,Barbarea orthoceras,71,-0.03513315918158473
baseline_excl_high_flower_near_clip,P,Biscutella laevigata,71,0.11445521645815365
baseline_excl_high_flower_near_clip,P,Brodiaea coronaria,55,0.03138611503476025
baseline_excl_high_flower_near_clip,P,Bryonia alba,41,0.08808022468459144
baseline_excl_high_flower_near_clip,P,Buddleja davidii,46,0.04221523324206026
baseline_excl_high_flower_near_clip,P,Calycadenia multiglandulosa,63,-0.14318807143123913
baseline_excl_high_flower_near_clip,P,Campanula giesekiana,68,0.18394208178629767
baseline_excl_high_flower_near_clip,P,Campanula latifolia,40,0.11441045892712692
baseline_excl_high_flower_near_clip,P,Campanula scouleri,40,-0.055983709258156975
baseline_excl_high_flower_near_clip,P,Carduus acanthoides,54,-0.0576203734894575
baseline_excl_high_flower_near_clip,P,Carlina vulgaris,41,-0.037919885100450954
baseline_excl_high_flower_near_clip,P,Centaurea solstitialis,72,0.09257387774046906
baseline_excl_high_flower_near_clip,P,Chelone lyonii,44,-0.040969681661216735
baseline_excl_high_flower_near_clip,P,Cochlospermum vitifolium,51,-0.07306838001189955
baseline_excl_high_flower_near_clip,P,Conopholis alpina,52,-0.07012379150147868
baseline_excl_high_flower_near_clip,P,Conradina canescens,72,-0.0028342100684135814
baseline_excl_high_flower_near_clip,P,Convolvulus elegantissimus,52,-0.07274579360061281
baseline_excl_high_flower_near_clip,P,Corethrogyne filaginifolia,47,0.06003359242495661
baseline_excl_high_flower_near_clip,P,Cornus suecica,58,-0.08082521719100752
baseline_excl_high_flower_near_clip,P,Cypripedium guttatum,43,0.06536081841148125
baseline_excl_high_flower_near_clip,P,Delairea odorata,59,0.12706950119444516
baseline_excl_high_flower_near_clip,P,Delphinium glaucum,43,0.08920073145372942
baseline_excl_high_flower_near_clip,P,Delphinium nuttallianum,52,-0.04835167646197853
baseline_excl_high_flower_near_clip,P,Dillwynia floribunda,57,-0.009765746184081965
baseline_excl_high_flower_near_clip,P,Disphyma crassifolium,47,0.2904829758925285
baseline_excl_high_flower_near_clip,P,Distimake dissectus,47,-0.07361045477889577
baseline_excl_high_flower_near_clip,P,Elephantopus tomentosus,51,-0.08295535854937962
baseline_excl_high_flower_near_clip,P,Erica arborea,40,-0.07494221593192828
baseline_excl_high_flower_near_clip,P,Erica tetralix,49,0.09181876839746907
baseline_excl_high_flower_near_clip,P,Erigeron divergens,83,0.02335670738018198
baseline_excl_high_flower_near_clip,P,Erigeron linearis,86,0.04233186451202186
baseline_excl_high_flower_near_clip,P,Erigeron quercifolius,71,0.1705635517724674
baseline_excl_high_flower_near_clip,P,Erythranthe bicolor,66,0.20936918755067105
baseline_excl_high_flower_near_clip,P,Erythranthe dentata,51,0.03754817480294327
baseline_excl_high_flower_near_clip,P,Eutrochium fistulosum,41,0.13457383833608078
baseline_excl_high_flower_near_clip,P,Falcaria vulgaris,69,0.08943339371423364
baseline_excl_high_flower_near_clip,P,Filipendula rubra,42,0.055053130587313925
baseline_excl_high_flower_near_clip,P,Gazania rigens,60,0.01749271194440669
baseline_excl_high_flower_near_clip,P,Geranium macrorrhizum,44,0.06200652431835358
baseline_excl_high_flower_near_clip,P,Geranium yeoi,56,0.2434531013223949
baseline_excl_high_flower_near_clip,P,Gilia tricolor,65,-0.09527223137266383
baseline_excl_high_flower_near_clip,P,Gompholobium huegelii,58,0.1687843390635443
baseline_excl_high_flower_near_clip,P,Grindelia squarrosa,69,0.07703421407927093
baseline_excl_high_flower_near_clip,P,Herbertia lahue,48,-0.0012651583347520429
baseline_excl_high_flower_near_clip,P,Heterotheca grandiflora,67,-0.07386672651021124
baseline_excl_high_flower_near_clip,P,Hippocrepis comosa,73,0.043602134776245034
baseline_excl_high_flower_near_clip,P,Ilex glabra,56,-0.004359195340234934
baseline_excl_high_flower_near_clip,P,Ipomoea nil,54,-0.01718957408252347
baseline_excl_high_flower_near_clip,P,Ipomoea pes-caprae,48,-0.0002096752581907753
baseline_excl_high_flower_near_clip,P,Iris sibirica,57,-0.1355003686098627
baseline_excl_high_flower_near_clip,P,Lantana involucrata,54,-0.01975127866874467
baseline_excl_high_flower_near_clip,P,Lathyrus aphaca,55,-0.0042558499380653024
baseline_excl_high_flower_near_clip,P,Leucaena leucocephala,52,-0.023694343572934474
baseline_excl_high_flower_near_clip,P,Leucopogon affinis,64,0.0695587696591263
baseline_excl_high_flower_near_clip,P,Leucopogon microphyllus,65,0.12423177361908738
baseline_excl_high_flower_near_clip,P,Linum usitatissimum,54,-0.10075948611312795
baseline_excl_high_flower_near_clip,P,Lobelia pedunculata,56,0.058586568282937686
baseline_excl_high_flower_near_clip,P,Lomatium macrocarpum,55,0.3400619161758321
baseline_excl_high_flower_near_clip,P,Lupinus havardii,61,-0.03866312433550187
baseline_excl_high_flower_near_clip,P,Lysimachia europaea,62,0.05207433076777461
baseline_excl_high_flower_near_clip,P,Lysimachia quadrifolia,63,-0.02012552708216318
baseline_excl_high_flower_near_clip,P,Malacothrix saxatilis,62,-0.004440532459422428
baseline_excl_high_flower_near_clip,P,Malva moschata,51,0.004346126200661119
baseline_excl_high_flower_near_clip,P,Marah oregana,54,-0.043849333144801286
baseline_excl_high_flower_near_clip,P,Melaleuca citrina,40,0.05639014513369166
baseline_excl_high_flower_near_clip,P,Moricandia arvensis,48,0.09666645602711522
baseline_excl_high_flower_near_clip,P,Myosotis latifolia,56,-0.09663501236983937
baseline_excl_high_flower_near_clip,P,Myrtus communis,56,0.01598292692250819
baseline_excl_high_flower_near_clip,P,Navarretia heterodoxa,65,0.004520258160335046
baseline_excl_high_flower_near_clip,P,Nicotiana longiflora,42,-0.04291373367389487
baseline_excl_high_flower_near_clip,P,Olearia arborescens,60,0.05187728952467867
baseline_excl_high_flower_near_clip,P,Opuntia humifusa,59,0.14186026031228927
baseline_excl_high_flower_near_clip,P,Orchis mascula,45,-0.064709325746221
baseline_excl_high_flower_near_clip,P,Ornithogalum umbellatum,59,-0.08603905182643408
baseline_excl_high_flower_near_clip,P,Ornithopus compressus,45,0.10534996306127367
baseline_excl_high_flower_near_clip,P,Palafoxia texana,70,0.06299588491781564
baseline_excl_high_flower_near_clip,P,Pectis papposa,88,-0.06655073486130586
baseline_excl_high_flower_near_clip,P,Persicaria nepalensis,57,0.048710550327500206
baseline_excl_high_flower_near_clip,P,Phlox diffusa,71,0.06910521156249469
baseline_excl_high_flower_near_clip,P,Pimelea serpyllifolia,55,0.10613298114945215
baseline_excl_high_flower_near_clip,P,Portulaca pilosa,62,-0.12580666811724575
baseline_excl_high_flower_near_clip,P,Portulaca suffrutescens,57,0.0804105512907293
baseline_excl_high_flower_near_clip,P,Prunus ilicifolia,48,-0.009516579553918273
baseline_excl_high_flower_near_clip,P,Prunus mahaleb,56,0.10807882520031159
baseline_excl_high_flower_near_clip,P,Pseudorchis albida,47,0.2298190101472644
baseline_excl_high_flower_near_clip,P,Rafinesquia neomexicana,65,-0.04375367463668021
baseline_excl_high_flower_near_clip,P,Ranunculus glacialis,65,0.047720547912763187
baseline_excl_high_flower_near_clip,P,Ranunculus lyallii,67,0.13796275961510845
baseline_excl_high_flower_near_clip,P,Ranunculus uncinatus,41,-0.14099108781911723
baseline_excl_high_flower_near_clip,P,Raphanus raphanistrum,47,-0.01583642212270459
baseline_excl_high_flower_near_clip,P,Rorippa palustris,63,0.09208303341866694
baseline_excl_high_flower_near_clip,P,Rubus pubescens,45,0.05016049241324162
baseline_excl_high_flower_near_clip,P,Ruellia metziae,58,-0.07441166188373384
baseline_excl_high_flower_near_clip,P,Salvia longispicata,49,0.020533934718521257
baseline_excl_high_flower_near_clip,P,Sanguinaria canadensis,60,0.028028940823807632
baseline_excl_high_flower_near_clip,P,Saxifraga tridactylites,53,-0.047034126556597354
baseline_excl_high_flower_near_clip,P,Schelhammera undulata,43,0.010684873782771073
baseline_excl_high_flower_near_clip,P,Senecio mohavensis,63,0.11862756566744055
baseline_excl_high_flower_near_clip,P,Senna hebecarpa,46,0.06384212801093687
baseline_excl_high_flower_near_clip,P,Silene dioica,46,-0.1916681846376574
baseline_excl_high_flower_near_clip,P,Silene rotundifolia,48,-0.06029884351194203
baseline_excl_high_flower_near_clip,P,Silphium integrifolium,58,-0.10968276306385862
baseline_excl_high_flower_near_clip,P,Sisymbrium irio,60,0.07757380921658032
baseline_excl_high_flower_near_clip,P,Symphyotrichum puniceum,72,0.02056532752390144
baseline_excl_high_flower_near_clip,P,Symphyotrichum subulatum,63,0.0701286182381112
baseline_excl_high_flower_near_clip,P,Taraxacum erythrospermum,65,-0.02100655453853686
baseline_excl_high_flower_near_clip,P,Tecoma stans,62,0.2715549701770181
baseline_excl_high_flower_near_clip,P,Thymus praecox,45,0.028831292769527582
baseline_excl_high_flower_near_clip,P,Trifolium glomeratum,41,0.18273860537310835
baseline_excl_high_flower_near_clip,P,Tulipa sylvestris,46,-0.040844416772286424
baseline_excl_high_flower_near_clip,P,Vernonia gigantea,43,0.08749713084139019
baseline_excl_high_flower_near_clip,P,Vernonia noveboracensis,49,-0.015900747833253584
baseline_excl_high_flower_near_clip,P,Veronica alpina,50,-0.1204468084134143
baseline_excl_high_flower_near_clip,P,Veronica spicata,56,0.048798140317659416
baseline_excl_high_flower_near_clip,P,Vicia hirsuta,47,-0.06467658242636756
baseline_excl_high_flower_near_clip,P,Vicia tetrasperma,48,-0.042131825860776975
baseline_excl_high_flower_near_clip,P,Vincetoxicum hirundinaria,60,0.05247206445538236
baseline_excl_high_flower_near_clip,P,Viola cornuta,42,0.08049446030068598
baseline_excl_high_flower_near_clip,P,Viola pedunculata,57,-0.03357180871619696
baseline_excl_high_flower_near_clip,P,Viola rostrata,46,0.050679369756553176
baseline_excl_high_flower_near_clip,P,Viola tricolor,43,0.16794059699229388
baseline_excl_high_flower_near_clip,P,Viscaria vulgaris,51,0.014205180504803804
baseline_excl_low_lab_separation,N,Abronia latifolia,72,-0.0067189323883472445
baseline_excl_low_lab_separation,N,Abronia umbellata,42,0.0706375161661908
baseline_excl_low_lab_separation,N,Acacia decurrens,43,0.04555920798619095
baseline_excl_low_lab_separation,N,Acacia suaveolens,69,0.02204786934975957
baseline_excl_low_lab_separation,N,Acis autumnalis,46,-0.06505339175262399
baseline_excl_low_lab_separation,N,Actaea racemosa,45,0.007275944983744701
baseline_excl_low_lab_separation,N,Agave deserti,54,0.005660475640448234
baseline_excl_low_lab_separation,N,Anemonastrum canadense,79,0.16475909029240332
baseline_excl_low_lab_separation,N,Anthriscus caucalis,52,-0.01655177420553078
baseline_excl_low_lab_separation,N,Arabidopsis lyrata,77,0.0387806098204746
baseline_excl_low_lab_separation,N,Argentina anserina,81,-0.0037043174223907313
baseline_excl_low_lab_separation,N,Asclepias texana,57,0.10955529656383232
baseline_excl_low_lab_separation,N,Bacopa monnieri,66,-0.03153700634958939
baseline_excl_low_lab_separation,N,Bidens frondosa,56,-0.04812634840695563
baseline_excl_low_lab_separation,N,Bidens pilosa,59,0.1297403898276704
baseline_excl_low_lab_separation,N,Blackstonia perfoliata,65,-0.0537478937023057
baseline_excl_low_lab_separation,N,Briza media,54,0.031586375630857554
baseline_excl_low_lab_separation,N,Calochortus subalpinus,54,-0.07761349948553489
baseline_excl_low_lab_separation,N,Calochortus venustus,50,0.01883501043934806
baseline_excl_low_lab_separation,N,Campanula cochleariifolia,74,0.07613419146233147
baseline_excl_low_lab_separation,N,Campanula rapunculoides,51,-0.07893448191912406
baseline_excl_low_lab_separation,N,Campanula trachelium,43,-0.09447795465349804
baseline_excl_low_lab_separation,N,Caragana arborescens,51,0.04099553370447141
baseline_excl_low_lab_separation,N,Carpodetus serratus,58,0.04818763902796553
baseline_excl_low_lab_separation,N,Catharanthus roseus,62,-0.024612734935174543
baseline_excl_low_lab_separation,N,Celmisia gracilenta,68,0.12149040545639557
baseline_excl_low_lab_separation,N,Chaenactis fremontii,73,-0.09053643650172213
baseline_excl_low_lab_separation,N,Clarkia purpurea,60,0.009373212264469723
baseline_excl_low_lab_separation,N,Clarkia tenella,69,0.07450326450226351
baseline_excl_low_lab_separation,N,Coreopsis basalis,67,0.045946154118855456
baseline_excl_low_lab_separation,N,Cotula australis,58,0.010305719780664909
baseline_excl_low_lab_separation,N,Crepis capillaris,72,0.008368275382317231
baseline_excl_low_lab_separation,N,Crotalaria retusa,52,-0.0770776401237984
baseline_excl_low_lab_separation,N,Croton glandulosus,51,0.17388587168600586
baseline_excl_low_lab_separation,N,Daphne cneorum,65,0.13908058944099305
baseline_excl_low_lab_separation,N,Delphinium variegatum,52,-0.017065367190553054
baseline_excl_low_lab_separation,N,Draba aizoides,79,-0.020058282676260482
baseline_excl_low_lab_separation,N,Draba nemorosa,58,-0.007778691825759889
baseline_excl_low_lab_separation,N,Erinus alpinus,68,0.032605460063306675
baseline_excl_low_lab_separation,N,Eriogonum pyrolifolium,62,-0.051986602143403636
baseline_excl_low_lab_separation,N,Eucrypta chrysanthemifolia,50,0.1551173768041472
baseline_excl_low_lab_separation,N,Euonymus americanus,54,-0.004564824524291656
baseline_excl_low_lab_separation,N,Eupatorium rotundifolium,49,0.03474142668782126
baseline_excl_low_lab_separation,N,Euphorbia cyathophora,41,0.018736610329254635
baseline_excl_low_lab_separation,N,Evolvulus alsinoides,73,-0.010480656694501928
baseline_excl_low_lab_separation,N,Evolvulus nummularius,67,0.022109995782649956
baseline_excl_low_lab_separation,N,Ficinia nodosa,40,0.052897598703887015
baseline_excl_low_lab_separation,N,Florestina tripteris,68,0.011341635145693646
baseline_excl_low_lab_separation,N,Freesia leichtlinii,46,-0.002618908539352573
baseline_excl_low_lab_separation,N,Galium aparine,50,-0.08689570546342787
baseline_excl_low_lab_separation,N,Genista hispanica,87,-0.04273552467565193
baseline_excl_low_lab_separation,N,Gentiana pneumonanthe,54,-0.07951643065483058
baseline_excl_low_lab_separation,N,Glandularia gooddingii,66,0.23650338999026602
baseline_excl_low_lab_separation,N,Glycyrrhiza lepidota,45,0.05438230466946955
baseline_excl_low_lab_separation,N,Gypsophila repens,85,0.05731801675743224
baseline_excl_low_lab_separation,N,Hedera helix,48,0.0032537456397153
baseline_excl_low_lab_separation,N,Helianthemum nummularium,62,0.051647527118212584
baseline_excl_low_lab_separation,N,Helianthus maximiliani,60,-0.06402611226518769
baseline_excl_low_lab_separation,N,Helichrysum arenarium,84,-0.02783184289246449
baseline_excl_low_lab_separation,N,Hypochaeris sessiliflora,58,0.14089694315938425
baseline_excl_low_lab_separation,N,Ipomoea hederacea,56,-0.04424756580867312
baseline_excl_low_lab_separation,N,Ixeris chinensis,76,0.07917567882721599
baseline_excl_low_lab_separation,N,Kallstroemia grandiflora,56,0.15212155481290351
baseline_excl_low_lab_separation,N,Lagenophora strangulata,55,-0.05484372140556594
baseline_excl_low_lab_separation,N,Lantana achyranthifolia,65,0.1628028653497178
baseline_excl_low_lab_separation,N,Linaria canadensis,58,0.023086717030739896
baseline_excl_low_lab_separation,N,Linaria texana,59,0.21915312630639996
baseline_excl_low_lab_separation,N,Linum narbonense,52,0.04828314777686308
baseline_excl_low_lab_separation,N,Lithophragma parviflorum,71,0.07274387910277119
baseline_excl_low_lab_separation,N,Lobelia siphilitica,50,-0.01616849023459302
baseline_excl_low_lab_separation,N,Lomatium multifidum,50,0.051521823204073815
baseline_excl_low_lab_separation,N,Lupinus latifolius,52,0.11114420492987555
baseline_excl_low_lab_separation,N,Lupinus subcarnosus,72,-0.007806396077322712
baseline_excl_low_lab_separation,N,Lygodesmia aphylla,49,-0.03436352864466528
baseline_excl_low_lab_separation,N,Lygodesmia texana,41,0.07066988778541772
