stage,photo_id,inclusions
calibration,211352211,45
calibration,211393994,57
calibration,211396693,43
calibration,211397720,31
calibration,211423487,37
calibration,211465513,53
calibration,211506538,31
calibration,211524001,64
calibration,211526110,46
calibration,211547369,33
calibration,211554826,43
calibration,211579858,41
calibration,211617177,41
calibration,211625769,47
calibration,211636797,43
calibration,211647823,45
calibration,211671579,57
calibration,211718381,51
calibration,211725614,45
calibration,211761837,50
calibration,211806201,43
calibration,211815482,50
calibration,211868588,35
calibration,211868796,53
calibration,211893371,56
calibration,211903055,46
calibration,211905427,53
calibration,211950899,28
calibration,211963337,65
calibration,211978624,42
calibration,212001975,45
calibration,212016298,42
calibration,212023132,32
calibration,212026218,35
calibration,212059474,55
calibration,212140910,42
calibration,212165483,57
calibration,212167255,37
calibration,212167823,51
calibration,212178610,53
calibration,212179011,51
calibration,212180260,34
calibration,212180684,40
calibration,212203672,57
calibration,212221442,49
calibration,212295072,54
calibration,212303472,31
calibration,212305085,45
calibration,212352561,41
calibration,212368604,82
calibration,212392158,36
calibration,212393963,31
calibration,212396954,59
calibration,212403087,30
calibration,212435073,35
calibration,212544867,56
calibration,212557859,40
calibration,212569554,58
calibration,212607473,41
calibration,212630242,28
calibration,212649697,67
calibration,212660781,38
calibration,212705893,32
calibration,212830794,56
calibration,212868276,50
calibration,212874376,37
calibration,212916962,35
calibration,212917213,49
calibration,213016681,56
calibration,213043163,53
calibration,213085353,37
calibration,213086376,49
calibration,213089950,50
calibration,213130109,38
calibration,213138285,35
calibration,213149863,56
calibration,213202217,57
calibration,213233335,49
calibration,213263788,26
calibration,213288823,49
calibration,213289147,47
calibration,213307048,60
calibration,213350523,35
calibration,213357647,63
calibration,213376060,47
calibration,213405002,54
calibration,213424260,54
calibration,213467406,47
calibration,213477245,47
calibration,213485184,28
calibration,213492199,60
calibration,213546310,34
calibration,213604964,32
calibration,213668439,49
calibration,213739174,50
calibration,213746904,47
calibration,213765780,39
calibration,213841663,44
calibration,213842655,56
calibration,213905263,41
calibration,213918972,41
calibration,214007369,59
calibration,214056870,54
calibration,214123739,50
calibration,214154536,49
calibration,214171150,35
calibration,214222612,49
calibration,214226450,43
calibration,214233518,32
calibration,214313466,57
calibration,214316105,42
calibration,214322521,46
calibration,214360995,62
calibration,214374148,38
calibration,214376892,58
calibration,214385268,55
calibration,214421531,40
calibration,214450694,41
calibration,214459052,46
calibration,214513041,42
calibration,214515203,33
calibration,214523324,58
calibration,214524028,55
calibration,214532316,47
calibration,214571324,36
calibration,214581667,46
calibration,214586236,35
calibration,214595400,40
calibration,214599932,49
calibration,214600089,45
calibration,214626875,41
calibration,214632778,48
calibration,214643633,36
calibration,214673693,35
calibration,214717229,57
calibration,214718806,37
calibration,214727257,49
calibration,214740467,44
calibration,214749456,40
calibration,214767050,43
calibration,214821324,43
calibration,214822657,58
calibration,214825351,39
calibration,214867018,43
calibration,214882868,58
calibration,214920414,46
calibration,214991253,43
calibration,215062603,34
calibration,215073806,53
calibration,215087916,35
calibration,215141624,39
calibration,215169420,37
calibration,215185343,52
calibration,215238069,53
calibration,215267770,41
calibration,215316256,43
calibration,215323753,40
calibration,215336008,42
calibration,215368426,58
calibration,215382970,42
calibration,215414219,43
calibration,215415671,53
calibration,215484160,41
calibration,215538951,45
calibration,215597995,26
calibration,215601853,35
calibration,215611075,57
calibration,215618819,64
calibration,215623471,65
calibration,215628864,67
calibration,215680433,47
calibration,215728001,46
calibration,215749176,41
calibration,215759687,46
calibration,215793339,51
calibration,215803418,58
calibration,215846217,44
calibration,215858383,36
calibration,215866452,38
calibration,215921461,49
calibration,215950385,33
calibration,215974077,41
calibration,216004579,52
calibration,216013350,54
calibration,216039630,60
calibration,216085346,43
calibration,216113109,31
calibration,216133431,55
calibration,216166903,36
calibration,216172429,34
calibration,216183522,38
calibration,216235128,52
calibration,216254549,63
calibration,216283369,47
calibration,216290632,32
calibration,216347738,44
calibration,216351301,48
calibration,216365016,58
calibration,216380300,45
calibration,216450083,41
calibration,216520340,50
calibration,216623004,27
calibration,216630322,65
calibration,216644119,40
calibration,216648580,52
calibration,216662323,46
calibration,216671146,48
calibration,216712764,32
calibration,216729578,55
calibration,216769288,40
calibration,216821318,59
calibration,216835001,51
calibration,216856128,34
calibration,216889200,57
calibration,216891939,46
calibration,216927327,29
calibration,216929263,37
calibration,216931996,30
calibration,216951964,44
calibration,216984952,62
calibration,217017421,42
calibration,217030634,34
calibration,217045896,58
calibration,217121646,25
calibration,217133680,30
calibration,217241720,55
calibration,217274813,53
calibration,217283718,32
calibration,217300033,52
calibration,217357139,36
calibration,217378584,46
calibration,217383570,46
calibration,217414484,65
calibration,217427639,53
calibration,217438737,69
calibration,217462640,70
calibration,217494738,44
calibration,217507297,36
calibration,217524395,60
calibration,217546453,29
calibration,217598354,66
calibration,217610106,52
calibration,217654450,45
calibration,217679821,46
calibration,217686761,49
calibration,217707528,42
calibration,217755754,43
calibration,217842579,44
calibration,217857706,39
calibration,217868403,57
calibration,217871803,35
calibration,217981892,51
calibration,218109849,31
calibration,218117919,55
calibration,218145628,57
calibration,218217093,41
calibration,218222310,34
calibration,218242246,50
calibration,218244426,32
calibration,218294167,55
calibration,218333622,38
calibration,218339459,28
calibration,218343176,25
calibration,218366076,37
calibration,218372148,24
calibration,218381975,41
calibration,218430192,43
calibration,218457779,69
calibration,218515932,45
calibration,218517088,54
calibration,218523117,51
calibration,218553003,59
calibration,218579798,49
calibration,218583509,47
calibration,218656244,36
calibration,218698869,43
calibration,218700861,47
calibration,218725966,42
calibration,218750108,75
calibration,218825389,48
calibration,218866934,34
calibration,218877786,72
calibration,218884982,39
calibration,218930080,38
calibration,219030065,48
calibration,219070560,48
calibration,219088718,48
calibration,219090034,70
calibration,219116683,44
calibration,219117927,43
calibration,219128668,53
calibration,219166607,45
calibration,219191527,32
calibration,219209668,45
calibration,219218449,61
calibration,219222400,68
calibration,219234226,59
calibration,219240008,52
calibration,219263130,40
calibration,219265083,46
calibration,219280365,46
calibration,219311296,77
calibration,219436098,62
calibration,219474925,37
calibration,219483920,35
calibration,219512736,62
calibration,219547257,34
calibration,219584269,30
calibration,219599627,37
calibration,219626225,48
calibration,219634031,43
calibration,219727717,58
calibration,219761187,62
calibration,219777154,46
calibration,219781905,49
calibration,219827566,65
calibration,219857534,36
calibration,219876180,27
calibration,219910881,62
calibration,219911596,70
calibration,219920925,68
calibration,219964966,42
calibration,219980065,39
calibration,219998469,51
calibration,220083420,52
calibration,220096973,47
calibration,220099929,34
calibration,220100721,40
calibration,220108669,44
calibration,220138231,47
calibration,220160025,62
calibration,220195373,43
calibration,220212478,61
calibration,220269445,20
calibration,220277296,46
calibration,220305864,59
calibration,220307333,51
calibration,220307692,46
calibration,220311835,37
calibration,220319552,39
calibration,220326968,39
calibration,220356082,48
calibration,220376643,55
calibration,220446607,56
calibration,220449780,58
calibration,220459692,56
calibration,220508083,51
calibration,220538221,66
calibration,220561342,64
calibration,220566738,52
calibration,220589899,37
calibration,220610909,60
calibration,220627902,68
calibration,220650829,62
calibration,220696801,33
calibration,220697399,41
calibration,220761354,48
calibration,220789560,36
calibration,220806083,55
calibration,220831732,39
calibration,220857043,44
calibration,220864285,65
calibration,220874435,47
calibration,220882343,43
calibration,220895011,56
calibration,220902743,51
calibration,220913511,64
calibration,220949700,50
calibration,220974970,37
calibration,220978240,49
calibration,221037037,29
calibration,221040702,44
calibration,221101811,37
calibration,221128990,38
calibration,221136130,60
calibration,221221427,40
calibration,221244320,52
calibration,221257434,38
calibration,221279519,32
calibration,221442802,55
calibration,221445023,57
calibration,221545358,41
calibration,221550819,28
calibration,221557473,58
calibration,221564920,30
calibration,221570288,59
calibration,221581124,25
calibration,221585913,49
calibration,221589945,57
calibration,221629058,44
calibration,221668389,38
calibration,221671816,46
calibration,221747046,58
calibration,221849737,38
calibration,221857046,45
calibration,221885970,48
calibration,221889996,59
calibration,221933813,39
calibration,221964230,38
calibration,222038804,65
calibration,222039039,56
calibration,222066600,36
