observation_id,photo_id,observer_id,source
94351526,156518709,1692558,pr21_terminal_60000
94354406,156506284,9432,pr21_terminal_60000
94358485,156513716,2329753,pr21_terminal_60000
94358704,156514132,2329753,pr21_terminal_60000
94364214,156524262,3042,random_photo_first_candidate_pool_v1
94369326,156533269,4883891,pr21_terminal_60000
94370264,156535253,2475928,pr21_terminal_60000
94374098,156542148,4484335,pr21_terminal_60000
94378541,156550566,2680991,pr21_terminal_60000
94382269,156557341,3894564,pr21_terminal_60000
94386263,156562402,1215821,pr21_terminal_60000
94389303,156570144,4868181,pr21_terminal_60000
94395868,156583294,14240,pr21_terminal_60000
94412239,156613258,14240,pr21_terminal_60000
94425897,156635825,1337271,pr21_terminal_60000
94431329,156645924,2056156,pr21_terminal_60000
94432909,156662246,1877700,pr21_terminal_60000
94439030,156658519,1442912,pr21_terminal_60000
94440416,156661068,2313785,pr21_terminal_60000
94441340,156662405,3035906,pr21_terminal_60000
9444380,12842086,119644,pr21_terminal_60000
94447325,156672660,2880660,pr21_terminal_60000
94455084,156686304,1173823,pr21_terminal_60000
94457835,156690726,4695726,random_photo_first_candidate_pool_v1
94460956,156695546,4952305,pr21_terminal_60000
9446306,12845265,654752,six_species_ch1
94467500,156706716,487758,pr21_terminal_60000
94470777,156713364,2684516,pr21_terminal_60000
94472723,312680079,3632783,pr21_terminal_60000
94474604,156719727,1108039,random_photo_first_candidate_pool_v1
94481070,156731285,3142436,pr21_terminal_60000
94488375,156745028,4320069,pr21_terminal_60000
94492080,156752428,4833331,pr21_terminal_60000
9449538,12850755,33846,random_photo_first_candidate_pool_v1
9449902,12851531,740345,pr21_terminal_60000
94501426,156767845,2187158,pr21_terminal_60000
94501716,156768232,2753018,pr21_terminal_60000
94506877,156778200,2321854,pr21_terminal_60000
94508568,156779407,116021,random_photo_first_candidate_pool_v1
94508579,156779639,116021,random_photo_first_candidate_pool_v1
94509721,156782563,2318741,pr21_terminal_60000
94509987,156744410,790453,pr21_terminal_60000
94510995,156782121,116021,random_photo_first_candidate_pool_v1
94515376,156793160,2120219,pr21_terminal_60000
9451608,12854188,153982,pr21_terminal_60000
9452007,12854676,162328,pr21_terminal_60000
9452255,12855191,58469,pr21_terminal_60000
9452257,12855222,58469,pr21_terminal_60000
9452263,12855283,187480,pr21_terminal_60000
9452326,12855449,743327,pr21_terminal_60000
94526891,156814768,14240,pr21_terminal_60000
94528341,156817248,108966,random_photo_first_candidate_pool_v1
9452848,12856276,164598,pr21_terminal_60000
94530226,156821208,1139547,pr21_terminal_60000
9453689,12857971,743327,pr21_terminal_60000
94542996,156844988,2318741,pr21_terminal_60000
94544268,156847165,4005956,pr21_terminal_60000
94548408,156854593,4612742,random_photo_first_candidate_pool_v1
94549909,156857511,1481985,random_photo_first_candidate_pool_v1
94552205,156861405,1418067,pr21_terminal_60000
94561767,156878408,1962132,pr21_terminal_60000
94565301,156885276,4599153,pr21_terminal_60000
94566236,156887063,2926001,pr21_terminal_60000
94570251,156892924,2851,random_photo_first_candidate_pool_v1
9457050,12864028,58469,pr21_terminal_60000
94571325,156892519,3901327,pr21_terminal_60000
94575397,156901212,1453678,pr21_terminal_60000
94575998,156900735,4622962,pr21_terminal_60000
94576878,156904515,1304358,pr21_terminal_60000
94581825,156918329,658329,pr21_terminal_60000
94585051,156918541,735780,pr21_terminal_60000
9458581,12866771,729485,pr21_terminal_60000
94589059,156925466,2182851,pr21_terminal_60000
94591828,156930044,4828807,pr21_terminal_60000
94601252,156946133,4322475,pr21_terminal_60000
94604764,156953282,1557525,pr21_terminal_60000
94609601,156962066,1386625,pr21_terminal_60000
94618562,156977535,4847576,pr21_terminal_60000
94621926,156981725,2078240,pr21_terminal_60000
94623253,156985618,4915840,pr21_terminal_60000
94628026,157000170,4951271,pr21_terminal_60000
94632313,157001950,2086573,pr21_terminal_60000
94640004,157015717,4970769,pr21_terminal_60000
94640586,157017044,4837434,pr21_terminal_60000
94645833,157026952,43898,pr21_terminal_60000
94646199,157027788,3209628,pr21_terminal_60000
94647222,157029643,208120,pr21_terminal_60000
94654472,157041453,116021,random_photo_first_candidate_pool_v1
94655149,157043881,521635,pr21_terminal_60000
94655907,157044266,116021,random_photo_first_candidate_pool_v1
94655914,157044420,116021,random_photo_first_candidate_pool_v1
94658802,157048712,459139,random_photo_first_candidate_pool_v1
9466910,12881389,57754,pr21_terminal_60000
9467073,12881601,261418,pr21_terminal_60000
94678035,157083441,662724,pr21_terminal_60000
94679685,157088122,1479221,pr21_terminal_60000
94681011,157090776,704857,pr21_terminal_60000
94681501,157091727,126142,pr21_terminal_60000
94686348,157100795,2366151,pr21_terminal_60000
9468799,12884874,746703,pr21_terminal_60000
94694358,157115171,453925,random_photo_first_candidate_pool_v1
94695438,157117365,2922354,pr21_terminal_60000
94697250,157118389,2023821,pr21_terminal_60000
94700657,157126703,734015,random_photo_first_candidate_pool_v1
94701540,157128400,2519221,pr21_terminal_60000
94701928,157129220,477431,pr21_terminal_60000
94707167,157136942,1885162,pr21_terminal_60000
94707189,157137267,1885162,pr21_terminal_60000
94707938,157134137,389997,pr21_terminal_60000
94710910,157344703,3340254,pr21_terminal_60000
94712024,157146750,3111298,pr21_terminal_60000
94714541,157151186,795056,pr21_terminal_60000
94715173,157152245,1999323,random_photo_first_candidate_pool_v1
94716111,157153852,4968299,pr21_terminal_60000
94719942,157160512,2520526,pr21_terminal_60000
94720812,157161824,3961902,pr21_terminal_60000
94721243,157162630,2520526,pr21_terminal_60000
94723682,157166622,861881,pr21_terminal_60000
9472451,12891129,61883,pr21_terminal_60000
94728973,157178667,2527389,pr21_terminal_60000
94729399,157177154,3756191,pr21_terminal_60000
94732991,157182711,2355527,pr21_terminal_60000
94734133,157184976,2985669,pr21_terminal_60000
94734244,157185237,4731661,pr21_terminal_60000
94737070,157190377,46628,pr21_terminal_60000
947408,1183867,57650,six_species_ch1
94745005,165018914,4007917,pr21_terminal_60000
94747156,157154226,1997635,pr21_terminal_60000
94757199,157223147,2046206,pr21_terminal_60000
94757751,157226610,3735525,pr21_terminal_60000
94762616,157173033,3982813,pr21_terminal_60000
94762747,157224609,3982813,pr21_terminal_60000
94767306,157243206,3593133,pr21_terminal_60000
94772616,157253141,4695726,random_photo_first_candidate_pool_v1
94774399,157253637,28651,pr21_terminal_60000
94774413,157253839,28651,pr21_terminal_60000
94777159,157261945,237976,pr21_terminal_60000
94778206,157264286,1583469,random_photo_first_candidate_pool_v1
94784315,157274678,44783,pr21_terminal_60000
94784978,157276202,3323695,pr21_terminal_60000
94786177,157278211,377568,pr21_terminal_60000
94787805,157318399,851223,pr21_terminal_60000
94789279,157305969,4627418,pr21_terminal_60000
94791168,157286255,1583469,pr21_terminal_60000
94791408,157286690,143883,random_photo_first_candidate_pool_v1
94792169,157288046,1506141,pr21_terminal_60000
94792756,157287927,2798271,random_photo_first_candidate_pool_v1
94794331,157289912,2798271,pr21_terminal_60000
94797493,157298100,3744883,pr21_terminal_60000
94805251,157311143,1574965,pr21_terminal_60000
94807317,157314251,4155280,pr21_terminal_60000
94812364,157323092,4995856,pr21_terminal_60000
94812409,157323263,1574965,pr21_terminal_60000
94814276,157326295,2979766,pr21_terminal_60000
94826060,157346637,3540702,pr21_terminal_60000
94834884,157360940,4861941,pr21_terminal_60000
9484277,12911847,742138,pr21_terminal_60000
94843486,157382719,4286875,pr21_terminal_60000
94844279,157377163,433308,pr21_terminal_60000
94850349,157387319,2626695,pr21_terminal_60000
94854759,157394745,1864390,pr21_terminal_60000
9485677,12913772,58591,random_photo_first_candidate_pool_v1
94862006,157408009,1438572,random_photo_first_candidate_pool_v1
94867153,157414699,1998098,pr21_terminal_60000
94871106,157425006,3225686,pr21_terminal_60000
94872112,157427049,433308,pr21_terminal_60000
94872397,157427651,433308,pr21_terminal_60000
94874170,157430780,3106735,pr21_terminal_60000
94878022,157452326,1264588,pr21_terminal_60000
94883249,157448813,4713196,pr21_terminal_60000
94884978,157452077,3904569,pr21_terminal_60000
94891685,157464520,767362,pr21_terminal_60000
94894383,157467498,4217292,random_photo_first_candidate_pool_v1
94906827,157492215,5000699,pr21_terminal_60000
94908441,157495143,2090599,pr21_terminal_60000
94908446,157494598,1383652,pr21_terminal_60000
94910017,157496696,2863877,pr21_terminal_60000
94915052,157504668,671968,pr21_terminal_60000
94915451,157507072,4916945,pr21_terminal_60000
94916983,157510029,4508713,pr21_terminal_60000
94920675,157515805,4349960,pr21_terminal_60000
94921015,157516761,2826522,pr21_terminal_60000
94922390,157519351,1836111,pr21_terminal_60000
94925307,157523988,3188668,pr21_terminal_60000
94925362,157523917,696939,pr21_terminal_60000
9492542,12926811,34196,pr21_terminal_60000
94926403,157525905,3540702,pr21_terminal_60000
9493458,12928938,19435,pr21_terminal_60000
9493603,12929911,58489,pr21_terminal_60000
94944540,157556671,4916945,pr21_terminal_60000
94948991,157564445,4916945,pr21_terminal_60000
94949119,157565957,4984897,pr21_terminal_60000
94949121,157555347,769776,pr21_terminal_60000
94954249,157569453,484237,random_photo_first_candidate_pool_v1
9495676,12935210,742138,pr21_terminal_60000
94959753,157583837,116021,random_photo_first_candidate_pool_v1
94969470,157602468,394132,pr21_terminal_60000
94973002,157608985,2613378,pr21_terminal_60000
94979583,157621517,781701,pr21_terminal_60000
94993074,157645894,1655238,pr21_terminal_60000
94995994,157650507,2773555,pr21_terminal_60000
94997419,157653985,39264,pr21_terminal_60000
94998818,157656450,2159842,pr21_terminal_60000
95000325,157658924,1538833,pr21_terminal_60000
950026,1203344,1115,pr21_terminal_60000
95009207,157675678,493282,pr21_terminal_60000
95009913,157676827,493282,pr21_terminal_60000
95012768,157682712,3540702,pr21_terminal_60000
95014385,157685492,4995637,pr21_terminal_60000
95015474,157687450,2616939,random_photo_first_candidate_pool_v1
95017147,157689395,2863877,pr21_terminal_60000
9501905,12945158,324756,pr21_terminal_60000
95019918,157695364,1450371,pr21_terminal_60000
95020522,157696661,2600549,pr21_terminal_60000
95036954,157725954,4896880,pr21_terminal_60000
9504513,12950879,748635,pr21_terminal_60000
95047580,157953661,4792273,pr21_terminal_60000
95051171,157751456,1354686,pr21_terminal_60000
95055895,157760341,1496435,pr21_terminal_60000
9505632,12953422,300278,pr21_terminal_60000
95060938,157748756,2477443,pr21_terminal_60000
95060976,157748738,2477443,pr21_terminal_60000
95061827,157760955,116021,random_photo_first_candidate_pool_v1
950621,1203822,1115,pr21_terminal_60000
95063267,157770121,2477443,pr21_terminal_60000
95063636,157772742,116021,random_photo_first_candidate_pool_v1
95066016,157777456,116021,random_photo_first_candidate_pool_v1
95071522,157786314,1409524,pr21_terminal_60000
95073031,157790158,5004407,pr21_terminal_60000
950732,1203898,5302,pr21_terminal_60000
95076230,157788850,2612584,pr21_terminal_60000
95086975,157815024,4419549,pr21_terminal_60000
9509016,12959374,39688,random_photo_first_candidate_pool_v1
95091099,157822347,175837,pr21_terminal_60000
95093253,157826650,4994907,pr21_terminal_60000
95093484,157827096,38718,pr21_terminal_60000
95097126,157831116,1421387,pr21_terminal_60000
95098333,157835769,1571012,pr21_terminal_60000
95101682,157842342,2723152,pr21_terminal_60000
95103170,157844726,760339,pr21_terminal_60000
95106119,157850640,4322475,pr21_terminal_60000
95110167,157858420,5302,pr21_terminal_60000
95112871,157861882,395895,pr21_terminal_60000
95116171,157868542,1947109,random_photo_first_candidate_pool_v1
95121282,157878556,4911580,pr21_terminal_60000
95121433,157878893,4990361,pr21_terminal_60000
95122095,157877606,1243114,pr21_terminal_60000
95125008,157884796,4338748,random_photo_first_candidate_pool_v1
95126641,157887732,3338064,random_photo_first_candidate_pool_v1
95127630,157890050,4473673,random_photo_first_candidate_pool_v1
9512839,12965786,42004,pr21_terminal_60000
9512911,12966181,707757,pr21_terminal_60000
95130038,157893886,3518244,pr21_terminal_60000
9513307,12966778,362446,pr21_terminal_60000
95135908,157901780,1885162,pr21_terminal_60000
95136654,157905654,2599460,random_photo_first_candidate_pool_v1
95137061,157906305,5011511,pr21_terminal_60000
95137119,157906377,4819304,pr21_terminal_60000
9513831,12967227,58591,random_photo_first_candidate_pool_v1
95138389,157908567,4968096,pr21_terminal_60000
95141841,157915207,864548,pr21_terminal_60000
95141867,157913603,4887727,pr21_terminal_60000
9514223,12968248,58591,random_photo_first_candidate_pool_v1
9514224,12968254,58591,random_photo_first_candidate_pool_v1
95143155,157917387,1579466,pr21_terminal_60000
95150612,157930240,4462642,pr21_terminal_60000
95150825,157930649,3040266,pr21_terminal_60000
95152954,157934311,2979766,pr21_terminal_60000
95158560,157934062,1086845,pr21_terminal_60000
9516592,12972787,58469,pr21_terminal_60000
95166340,157957620,1467469,pr21_terminal_60000
95171362,157966366,16575,pr21_terminal_60000
95172819,157943296,2175033,pr21_terminal_60000
95172831,157943759,2175033,pr21_terminal_60000
95176634,158389269,1881875,pr21_terminal_60000
95183385,157986313,7780,pr21_terminal_60000
95185835,157990380,2395580,random_photo_first_candidate_pool_v1
95188514,157996025,423043,pr21_terminal_60000
95191176,157998668,5327,pr21_terminal_60000
9520037,12978820,747182,pr21_terminal_60000
95200513,158020652,1496450,pr21_terminal_60000
95217120,158047680,2071217,pr21_terminal_60000
95219029,158051244,1955181,pr21_terminal_60000
9522455,12982561,58591,random_photo_first_candidate_pool_v1
9522456,12982565,58591,random_photo_first_candidate_pool_v1
9522620,12983207,9432,six_species_ch1
9522988,12983338,58591,random_photo_first_candidate_pool_v1
9522990,12983347,58591,random_photo_first_candidate_pool_v1
95230733,158071831,624851,random_photo_first_candidate_pool_v1
95230821,158072855,3775267,pr21_terminal_60000
9523146,12984438,748635,pr21_terminal_60000
9523172,12984376,58591,random_photo_first_candidate_pool_v1
9523174,12984378,58591,random_photo_first_candidate_pool_v1
9523175,12984382,58591,random_photo_first_candidate_pool_v1
9523176,12984383,58591,random_photo_first_candidate_pool_v1
95237262,158084520,4026150,pr21_terminal_60000
95237858,158085653,1014014,pr21_terminal_60000
95245021,158098735,2826522,pr21_terminal_60000
95246131,158101335,5015714,pr21_terminal_60000
95248877,158101869,43807,pr21_terminal_60000
95254137,158114351,2760489,random_photo_first_candidate_pool_v1
95256899,158119232,2554046,pr21_terminal_60000
95261488,158126426,2626695,pr21_terminal_60000
9526345,12989423,46361,random_photo_first_candidate_pool_v1
95268040,158137736,4985595,pr21_terminal_60000
95273792,158146828,1678442,pr21_terminal_60000
9527574,12991565,746420,pr21_terminal_60000
95277209,159632472,2584048,pr21_terminal_60000
95280174,158157703,327285,pr21_terminal_60000
95282600,158161161,1970285,pr21_terminal_60000
95285095,158166190,2163071,pr21_terminal_60000
95287501,158170013,1544983,pr21_terminal_60000
95290003,158174618,1174034,pr21_terminal_60000
9529380,12994365,36597,pr21_terminal_60000
95299031,158190538,4937617,pr21_terminal_60000
95301173,158194020,314055,pr21_terminal_60000
9531411,12998069,415953,pr21_terminal_60000
95314638,158217987,4766287,pr21_terminal_60000
95316183,158220846,330904,pr21_terminal_60000
95320194,158228169,477431,pr21_terminal_60000
95324263,158235384,696052,pr21_terminal_60000
95324943,158236708,2120219,pr21_terminal_60000
95326020,158238571,1968795,pr21_terminal_60000
95328615,158243623,4668377,pr21_terminal_60000
95328858,158244031,491170,pr21_terminal_60000
95330460,158246659,723646,pr21_terminal_60000
95331606,158249022,1247211,pr21_terminal_60000
95333546,158143239,4653860,pr21_terminal_60000
9533530,13001790,15211,random_photo_first_candidate_pool_v1
95337650,158260485,2292859,pr21_terminal_60000
9534126,13002851,424526,pr21_terminal_60000
95341486,158267359,2044831,pr21_terminal_60000
95345427,158274709,864470,random_photo_first_candidate_pool_v1
9534850,13004271,3494,pr21_terminal_60000
95350267,158284033,4668377,pr21_terminal_60000
95352935,158289101,1486252,random_photo_first_candidate_pool_v1
95354014,158290903,973877,pr21_terminal_60000
95355590,158294298,2774788,pr21_terminal_60000
95364452,158311067,1178757,pr21_terminal_60000;random_photo_first_candidate_pool_v1
95365523,158312233,2558775,random_photo_first_candidate_pool_v1
9536698,13007839,631423,pr21_terminal_60000
95367354,158315476,1178757,pr21_terminal_60000
95367357,158314978,3775267,pr21_terminal_60000
95369572,158319001,2851,random_photo_first_candidate_pool_v1
95370546,158313804,903661,pr21_terminal_60000
95372934,158326226,4970608,pr21_terminal_60000
95373187,158326667,1460298,random_photo_first_candidate_pool_v1
95374187,158329628,468380,pr21_terminal_60000
95375198,158329311,1138587,pr21_terminal_60000
9537734,13009638,747497,pr21_terminal_60000
95377843,158347374,5015866,pr21_terminal_60000
95380747,158339729,5019219,random_photo_first_candidate_pool_v1
95384899,158347180,1853317,pr21_terminal_60000
95384921,158346893,5019219,random_photo_first_candidate_pool_v1
95389783,158354083,1366282,pr21_terminal_60000
95389860,158350909,671968,random_photo_first_candidate_pool_v1
9539006,13011636,317669,pr21_terminal_60000
95396627,159184002,4848399,pr21_terminal_60000
95398493,158371223,3640164,random_photo_first_candidate_pool_v1
95399290,158370879,3644569,pr21_terminal_60000
95408524,158388452,3058485,pr21_terminal_60000
95408668,158388628,2568527,pr21_terminal_60000
95410198,158391442,3525884,pr21_terminal_60000
95410848,158387307,4838804,pr21_terminal_60000
95412722,158388280,4485968,pr21_terminal_60000
95420473,158408990,4599153,pr21_terminal_60000
95432878,158431443,2826522,pr21_terminal_60000
95444196,158451923,1516297,pr21_terminal_60000
95445724,158454828,1112044,random_photo_first_candidate_pool_v1
95448695,158464511,4005599,pr21_terminal_60000
95455192,158471066,398131,pr21_terminal_60000
9546177,13023535,685939,pr21_terminal_60000
9546181,13023575,685939,pr21_terminal_60000
95492017,158537389,455717,pr21_terminal_60000
95494381,158541918,4576028,random_photo_first_candidate_pool_v1
95494881,158542882,478731,pr21_terminal_60000
95501228,158554660,4932985,pr21_terminal_60000
95504734,158561031,493282,pr21_terminal_60000
95507531,158565825,493282,pr21_terminal_60000
9550954,13031523,362446,pr21_terminal_60000
955098,1207086,58021,six_species_ch1
95516657,158582384,5022478,pr21_terminal_60000
95517552,158584202,2439829,pr21_terminal_60000
95527176,158585743,3805675,pr21_terminal_60000
95529113,158607784,4893708,pr21_terminal_60000
95532527,158610434,2509775,pr21_terminal_60000
95537653,158619558,4268262,pr21_terminal_60000
95538127,158619574,1309897,pr21_terminal_60000
95541828,158626051,2349706,pr21_terminal_60000
95543543,158628758,740345,pr21_terminal_60000
9554692,13038503,34728,pr21_terminal_60000
95548041,158637358,3675068,pr21_terminal_60000
95550287,158641690,2670277,pr21_terminal_60000
9555447,13039495,179103,pr21_terminal_60000
9556029,13040237,685939,pr21_terminal_60000
9557033,13041848,744235,pr21_terminal_60000
95576285,158686680,4934810,pr21_terminal_60000
95581946,158696909,5003441,pr21_terminal_60000
9558932,13071139,614270,six_species_ch1
95590608,158711959,1021518,random_photo_first_candidate_pool_v1
95591109,158712254,222263,random_photo_first_candidate_pool_v1
95593535,158717065,4269764,pr21_terminal_60000
95601432,158730548,1478886,pr21_terminal_60000
9560682,13048430,46756,pr21_terminal_60000
9560688,13048520,46756,pr21_terminal_60000
95607009,158739808,5012720,pr21_terminal_60000
95608480,158743577,3497423,pr21_terminal_60000
95615104,158753974,4998208,pr21_terminal_60000
95617311,158757831,4169111,pr21_terminal_60000
95617482,158759742,142886,pr21_terminal_60000
95625434,158771209,1970819,pr21_terminal_60000
95640534,158798441,2875379,pr21_terminal_60000
95641651,158800515,4711367,pr21_terminal_60000
95644889,158805889,1809814,random_photo_first_candidate_pool_v1
95647225,158810313,2041659,pr21_terminal_60000
95650412,158815445,2416661,pr21_terminal_60000
95652971,158819775,1809814,random_photo_first_candidate_pool_v1
95653074,158819980,1809814,random_photo_first_candidate_pool_v1
95653783,158821101,1809814,random_photo_first_candidate_pool_v1
95654899,158822622,1809814,random_photo_first_candidate_pool_v1
95655354,158823317,1809814,random_photo_first_candidate_pool_v1
95672149,158851850,3761676,pr21_terminal_60000
95677346,158861234,2108793,pr21_terminal_60000
95679068,165451512,1428447,pr21_terminal_60000
9568720,13061238,625987,pr21_terminal_60000
9568780,13061497,371538,pr21_terminal_60000
956890,1178194,30467,pr21_terminal_60000
95691240,158887003,1395828,pr21_terminal_60000
95695225,158888279,1371047,pr21_terminal_60000
95704684,158911897,4948239,pr21_terminal_60000
95709361,158920843,755672,pr21_terminal_60000
9571031,13065217,746078,random_photo_first_candidate_pool_v1
95714561,158930857,1467469,pr21_terminal_60000
95716727,158935440,1603756,pr21_terminal_60000
95723121,158947530,4942810,pr21_terminal_60000
95724727,158949987,199809,pr21_terminal_60000
95729369,158959950,3646652,pr21_terminal_60000
95732624,158965035,1435965,random_photo_first_candidate_pool_v1
95736399,165524785,2615849,pr21_terminal_60000
95737263,158973720,4110092,pr21_terminal_60000
95740833,158979309,3499217,pr21_terminal_60000
95741964,158981152,1290751,pr21_terminal_60000
95742770,158982935,3845659,pr21_terminal_60000
95744876,158986068,2706220,pr21_terminal_60000
95747186,158990594,1768865,pr21_terminal_60000
95747594,158991280,5028989,pr21_terminal_60000
95758253,159009456,5034911,pr21_terminal_60000
95764455,159019643,3420526,random_photo_first_candidate_pool_v1
95766700,159023583,22636,pr21_terminal_60000
9577001,13075633,662120,pr21_terminal_60000
95770964,159031314,3131368,pr21_terminal_60000
95771380,159032199,2175779,pr21_terminal_60000
95773696,159036093,4032217,pr21_terminal_60000
9577449,13076415,376979,pr21_terminal_60000
95775277,159037860,3918693,pr21_terminal_60000
95776495,159041590,2076638,pr21_terminal_60000
95778362,159044383,1630977,pr21_terminal_60000
95787190,159056336,1309897,pr21_terminal_60000
95787642,159060081,153985,pr21_terminal_60000
95787947,159059743,2046206,random_photo_first_candidate_pool_v1
95795117,159069127,56162,pr21_terminal_60000
95796389,159077124,1862901,pr21_terminal_60000
95805265,159091448,29575,pr21_terminal_60000
95808265,159094829,1309897,pr21_terminal_60000
95809103,159097835,12610,pr21_terminal_60000
95810353,159100713,2782928,pr21_terminal_60000
95821832,159122181,1434599,pr21_terminal_60000
95824811,159110620,499708,pr21_terminal_60000
95827757,159147230,15329,random_photo_first_candidate_pool_v1
95827955,159132818,1309897,pr21_terminal_60000
95827963,159133046,1309897,pr21_terminal_60000
95830477,159137891,205708,pr21_terminal_60000
95832627,159141724,2750876,random_photo_first_candidate_pool_v1
95834825,159145268,19767,random_photo_first_candidate_pool_v1
95838031,159150104,1944404,pr21_terminal_60000
95842656,159206477,317,pr21_terminal_60000
95843593,159160279,1442912,pr21_terminal_60000
95850550,159172996,4622962,pr21_terminal_60000
95860716,159191021,3276267,pr21_terminal_60000
95864275,159197175,3345969,pr21_terminal_60000
95870575,159208491,4925915,pr21_terminal_60000
95880236,159138915,2698923,pr21_terminal_60000
9588045,13079841,742138,pr21_terminal_60000
95885717,159234801,1423234,pr21_terminal_60000
95888947,159240900,350929,pr21_terminal_60000
95890630,159244137,4881588,pr21_terminal_60000
9589788,13080341,239596,pr21_terminal_60000
95899193,159256665,3757502,pr21_terminal_60000
95901136,159262520,3005733,random_photo_first_candidate_pool_v1
95901563,159266301,4940682,pr21_terminal_60000
95904122,159267885,4716138,pr21_terminal_60000
95904577,159267983,1168695,pr21_terminal_60000
95905025,159269594,264476,pr21_terminal_60000
9591094,13082661,58591,random_photo_first_candidate_pool_v1
95916301,159290144,4018062,pr21_terminal_60000
95928926,159312246,1309897,pr21_terminal_60000
95931968,159318370,2366151,pr21_terminal_60000
95931997,159318436,2366151,pr21_terminal_60000
95935146,159324316,2395955,random_photo_first_candidate_pool_v1
95938078,159330038,5036939,random_photo_first_candidate_pool_v1
9594127,13088622,14812,pr21_terminal_60000
95942303,159337339,5029522,pr21_terminal_60000
95942900,159337978,3990628,random_photo_first_candidate_pool_v1
95943024,159338213,1417182,pr21_terminal_60000
95947142,159344198,2741957,random_photo_first_candidate_pool_v1
95949433,159349133,3920999,pr21_terminal_60000
95952411,159352517,1891727,pr21_terminal_60000
95953247,159355959,1199297,pr21_terminal_60000
95956462,159360597,2634029,random_photo_first_candidate_pool_v1
95959829,159364690,1365773,pr21_terminal_60000
95960132,159363427,4066122,pr21_terminal_60000
95965029,161551984,2517157,pr21_terminal_60000
95970851,159385267,3281392,pr21_terminal_60000
9597103,13094348,156837,pr21_terminal_60000
95976881,159391613,350459,random_photo_first_candidate_pool_v1
95981382,159402613,3096455,pr21_terminal_60000
95981599,159402993,3096455,pr21_terminal_60000
95985912,159410624,4901672,pr21_terminal_60000
95986424,159411080,1365773,pr21_terminal_60000
95987421,159413362,4885857,pr21_terminal_60000
95987464,159413457,5021310,pr21_terminal_60000
95988744,159414239,1309897,pr21_terminal_60000
96010474,159453857,4503576,pr21_terminal_60000
9601398,13097586,5643,pr21_terminal_60000
96016421,159464644,1972448,random_photo_first_candidate_pool_v1
96020755,159472469,79395,pr21_terminal_60000
96021820,159466385,5044645,pr21_terminal_60000
9602330,13099343,743099,pr21_terminal_60000
9602730,13098641,36597,pr21_terminal_60000
96033818,159496864,4994327,pr21_terminal_60000
96036061,159500716,191483,pr21_terminal_60000
96039548,159505226,1086516,pr21_terminal_60000
96041721,159511726,4766494,pr21_terminal_60000
96043226,159514118,4850376,random_photo_first_candidate_pool_v1
96043328,159514364,4850376,random_photo_first_candidate_pool_v1
9604705,13102774,685939,pr21_terminal_60000
9604707,13102797,685939,pr21_terminal_60000
96054756,159534562,4222316,pr21_terminal_60000
96056036,159536034,3267907,pr21_terminal_60000
96061129,159545748,3209540,pr21_terminal_60000
96062110,159547429,4520858,pr21_terminal_60000
96066324,159554742,2509775,pr21_terminal_60000
9606870,13107211,711789,pr21_terminal_60000
96073452,159566742,4903170,random_photo_first_candidate_pool_v1
96073844,159567499,3499454,pr21_terminal_60000
9607605,13108354,297369,pr21_terminal_60000
96076295,159571496,3306569,pr21_terminal_60000
96076446,159571747,2618071,pr21_terminal_60000
96077655,159573661,5048680,pr21_terminal_60000
9608354,13109665,469654,pr21_terminal_60000
96085570,159617439,365249,pr21_terminal_60000
96087936,159589432,742957,random_photo_first_candidate_pool_v1
96089416,159592420,4954049,pr21_terminal_60000
96095338,159602625,3280504,pr21_terminal_60000
96097735,159594496,1365773,pr21_terminal_60000
96097753,159594871,1365773,pr21_terminal_60000
96102999,159615144,5013422,pr21_terminal_60000
9610807,13114172,353381,pr21_terminal_60000
96112427,159631548,4307412,pr21_terminal_60000
9611395,13115105,752892,pr21_terminal_60000
96116767,159639483,19073,pr21_terminal_60000
96116874,159639735,19073,pr21_terminal_60000
96117481,159640602,4730107,pr21_terminal_60000
96118199,159641953,4407928,pr21_terminal_60000
96119474,159635628,671968,random_photo_first_candidate_pool_v1
96122158,159658479,1173823,pr21_terminal_60000
96123227,159650190,1252222,pr21_terminal_60000
96124303,159651941,1674105,pr21_terminal_60000
96125060,160455474,4782806,pr21_terminal_60000
96128710,159660144,4159873,pr21_terminal_60000
96140194,159679368,4163109,pr21_terminal_60000
96142283,159963941,2736064,pr21_terminal_60000
96144170,159686059,64405,pr21_terminal_60000
96145677,159689166,2249530,pr21_terminal_60000
9615222,13122167,70042,pr21_terminal_60000
96153582,159690545,2884872,pr21_terminal_60000
96154716,159705342,61862,pr21_terminal_60000
96166718,159728097,3976016,random_photo_first_candidate_pool_v1
96168232,159731219,4814304,pr21_terminal_60000
96169164,159733164,973877,pr21_terminal_60000
96173499,159741291,2177953,pr21_terminal_60000
96191465,159774278,417078,pr21_terminal_60000
96198304,159786458,14240,pr21_terminal_60000
96202025,159792792,4771605,random_photo_first_candidate_pool_v1
96202051,159792812,4771605,random_photo_first_candidate_pool_v1
9620584,13131301,413853,pr21_terminal_60000
96206143,159799811,4888392,pr21_terminal_60000
96211303,159809123,2479985,random_photo_first_candidate_pool_v1
96211802,159809671,19767,random_photo_first_candidate_pool_v1
96216277,159816429,2183479,pr21_terminal_60000
9621810,13132889,752892,pr21_terminal_60000
