species,inat_taxon_id,source_v1,source_v2
Carpobrotus chilensis,56026,True,True
Narcissus tazetta,56027,True,True
Chasmanthe floribunda,56028,True,True
Calystegia occidentalis,56030,False,True
Alnus serrulata,56033,True,False
Kniphofia uvaria,56035,True,True
Alchemilla vulgaris,56054,False,True
Leucanthemum vulgare,56057,True,True
Alliaria petiolata,56061,True,True
Sorbus aucuparia,56063,True,True
Ranunculus acris,56064,True,True
Galium odoratum,56065,True,True
Eschscholzia hypecoides,56071,True,False
Hypericum perforatum,56077,True,True
Robinia pseudoacacia,56088,True,True
Morus alba,56090,False,True
Ajuga reptans,56099,True,True
Symphyotrichum foliaceum,56113,True,True
Solanum parishii,56116,False,True
Capsella bursa-pastoris,56121,True,True
Barbarea vulgaris,56126,True,True
Veronica hederifolia,56129,True,True
Hyacinthoides non-scripta,56132,True,True
Quercus robur,56133,True,True
Muscari botryoides,56134,True,True
Primula vulgaris,56136,True,True
Ornithogalum umbellatum,56137,True,True
Allium ursinum,56152,True,True
Juncus effusus,56153,True,True
Saponaria officinalis,56154,True,True
Ballota nigra,56158,True,True
Valeriana officinalis,56160,True,True
Malva sylvestris,56162,True,True
Verbena officinalis,56163,True,True
Verbascum nigrum,56164,True,True
Persicaria maculosa,56166,True,True
Galinsoga quadriradiata,56170,True,True
Leonurus cardiaca,56171,True,True
Echium vulgare,56174,True,True
Monolopia gracilens,56186,True,False
Vicia hirsuta,56188,True,True
Acer campestre,56193,True,False
Aucuba japonica,56206,True,True
Tussilago farfara,56222,True,True
Caltha palustris,56224,True,True
Arnica montana,56229,True,True
Rhododendron canescens,56232,True,False
Epipactis palustris,56233,True,True
Centaurium erythraea,56236,True,True
Solanum hindsianum,56239,False,True
Euphorbia helioscopia,56292,True,True
Carlina acaulis,56299,True,True
Campanula barbata,56300,True,True
Carlina acanthifolia,56303,True,True
Erica carnea,56306,False,True
Vaccinium vitis-idaea,56312,True,True
Asarum canadense,56325,True,False
Gentiana bavarica,56344,True,False
Gentiana newberryi,56349,False,True
Gentiana calycosa,56350,True,True
Frasera speciosa,56352,True,True
Swertia perennis,56354,True,True
Chamaebatia foliolosa,56573,True,True
Dichelostemma congestum,56593,True,False
Ceanothus thyrsiflorus,56617,True,True
Epilobium tetragonum,56622,True,True
Muilla maritima,56627,True,True
Phacelia distans,56631,True,True
Daucus pusillus,56726,True,True
Ricinus communis,56739,True,True
Keckiella breviflora,56743,False,True
Penstemon centranthifolius,56752,True,True
Phacelia parryi,56753,True,True
Phacelia grandiflora,56754,True,True
Lupinus succulentus,56759,False,True
Castilleja foliolosa,56760,True,True
Lasthenia gracilis,56761,True,True
Camissonia strigulosa,56779,True,False
Fritillaria recurva,56787,True,True
Fritillaria lusitanica,56790,True,True
Calochortus barbatus,56792,True,True
Fritillaria biflora,56793,True,True
Quercus durata,56796,False,True
Lomatium californicum,56824,True,False
Lomatium dasycarpum,56825,True,True
Lomatium macrocarpum,56826,True,False
Perideridia kelloggii,56838,True,True
Sanicula bipinnatifida,56840,True,True
Sanicula laciniata,56841,True,False
Sanicula tuberosa,56842,True,True
Scandix pecten-veneris,56843,True,True
Tauschia kelloggii,56845,True,False
Torilis arvensis,56846,True,True
Asclepias fascicularis,56851,True,True
Adenocaulon bicolor,56854,False,True
Agoseris heterophylla,56856,True,False
Symphyotrichum chilense,56861,True,True
Calycadenia multiglandulosa,56863,True,True
Centaurea calcitrapa,56865,True,True
Crepis vesicaria,56868,False,True
Eranthis hyemalis,56871,True,False
Eranthis longistipitata,56873,True,True
Aloysia gratissima,56891,True,True
Hydrocotyle vulgaris,56916,True,True
Cuscuta epithymum,56933,True,True
Scilla bifolia,56934,True,True
Potentilla aurea,56935,True,False
Potentilla intermedia,56936,True,True
Logfia gallica,56949,False,True
Gazania linearis,56951,False,True
Grindelia camporum,56953,True,True
Hemizonia congesta,56960,True,True
Lagophylla ramosissima,56965,True,True
Lessingia hololeuca,56968,False,True
Madia elegans,56974,True,True
Micropus californicus,56975,True,False
Microseris douglasii,56976,True,False
Stephanomeria virgata,56985,False,True
Wyethia angustifolia,56987,True,False
Wyethia glabra,56988,True,False
Cryptantha flaccida,56989,True,False
Plagiobothrys nothofulvus,56990,True,True
Lobularia maritima,56992,True,True
Sisymbrium altissimum,56996,True,True
Sagina apetala,56998,False,True
Spergula arvensis,57005,True,True
Calystegia subacaulis,57012,True,False
Cornus glabrata,57013,True,False
Crassula connata,57016,False,True
Cuscuta californica,57019,False,True
Eleocharis acicularis,57020,False,True
Euphorbia peplus,57036,True,True
Acacia verticillata,57037,True,True
Croton capitatus,57038,False,True
Acacia retinodes,57040,True,True
Acacia pulchella,57046,True,True
Acmispon parviflorus,57048,True,False
Acmispon americanus,57049,True,True
Acmispon wrangelianus,57050,False,True
Lupinus formosus,57054,True,True
Medicago lupulina,57056,True,True
Medicago sativa,57057,True,True
Melilotus suaveolens,57064,True,True
Melilotus indicus,57065,True,True
Melilotus officinalis,57066,True,True
Lupinus microcarpus,57069,True,True
Pickeringia montana,57071,True,True
Trifolium barbigerum,57074,True,False
Trifolium campestre,57076,True,True
Trifolium hirtum,57078,True,True
Trifolium microdon,57079,True,True
Trifolium variegatum,57080,True,True
Trifolium willdenovii,57081,True,True
Quercus berberidifolia,57082,True,False
Cicendia quadrangularis,57087,True,False
Erodium botrys,57090,True,True
Erodium moschatum,57092,True,True
Eriodictyon californicum,57095,True,False
Juncus bufonius,57107,True,True
Lepechinia calycina,57114,True,True
Mentha pulegium,57116,True,True
Salvia azurea,57121,False,True
Scutellaria tuberosa,57122,False,True
Stachys pycnantha,57123,True,True
Allium dichlamydeum,57124,True,True
Allium lacunosum,57125,True,False
Brodiaea coronaria,57126,True,True
Brodiaea terrestris,57128,True,True
Lilium pardalinum,57129,True,True
Lilium canadense,57131,True,True
Triteleia hyacinthina,57132,True,True
Hesperolinon micranthum,57136,True,True
Malacothamnus fasciculatus,57137,True,True
Sidalcea diploscypha,57139,True,True
Olea europaea,57140,True,True
Clarkia rubicunda,57148,True,True
Epilobium densiflorum,57149,True,True
Avena sativa,57156,True,False
Briza maxima,57157,True,True
Briza minor,57162,True,True
Bromus sterilis,57163,True,True
Danthonia californica,57165,True,False
Elymus multisetus,57167,True,False
Hordeum brachyantherum,57173,True,False
Koeleria macrantha,57183,True,True
Phalaris aquatica,57188,False,True
Phleum pratense,57190,True,True
Phalaris canariensis,57191,True,False
Polypogon monspeliensis,57197,True,True
Navarretia heterodoxa,57209,False,True
Eriogonum latifolium,57211,True,True
Rumex conglomeratus,57215,True,False
Rumex crispissimus,57217,False,True
Aquilegia eximia,57230,False,True
Claytonia exigua,57233,True,False
Delphinium patens,57237,True,False
Ranunculus muricatus,57240,True,True
Rhamnus crocea,57243,False,True
Horkelia cuneata,57244,False,True
Physocarpus capitatus,57249,True,True
Prunus ilicifolia,57250,True,False
Pyracantha coccinea,57254,True,False
Castilleja latifolia,57267,True,True
Collinsia multicolor,57270,True,False
Cordylanthus rigidus,57272,False,True
Triphysaria pusilla,57276,True,False
Veronica americana,57277,True,True
Ailanthus altissima,57278,True,True
Parietaria judaica,57281,True,True
Centranthus ruber,57283,True,True
Plectritis macrocera,57287,True,False
Silene virginica,57291,True,True
Vicia pannonica,57307,True,True
Vicia lutea,57308,True,True
Vicia faba,57309,True,True
Vicia tetrasperma,57310,True,True
Lathyrus aphaca,57311,True,True
Vicia ludoviciana,57312,True,False
Vicia villosa,57317,True,True
Eucrypta chrysanthemifolia,57348,True,False
Nemophila parviflora,57353,True,False
Schinus molle,57354,True,True
Amorpha fruticosa,57356,True,True
Rhododendron macrophyllum,57360,True,True
Pulsatilla pratensis,57393,True,True
Erysimum franciscanum,57402,True,False
Narcissus bulbocodium,57413,True,False
Polygonatum multiflorum,57418,True,True
Linum viscosum,57421,True,True
Adonis aestivalis,57426,True,True
Legousia speculum-veneris,57427,True,True
Linaria amethystea,57433,True,False
Teucrium africanum,57434,True,False
Teucrium scorodonia,57439,True,True
Stachys palustris,57457,True,True
Geum triflorum,57460,True,True
Ophrys insectifera,57468,True,True
Cephalanthera longifolia,57470,True,True
Calystegia sepium,57481,True,True
Trichophorum alpinum,57491,True,True
Melampyrum cristatum,57494,True,True
Melampyrum nemorosum,57500,True,True
Ononis natrix,57504,True,True
Prosartes smithii,57506,True,True
Leucojum vernum,57510,True,False
Galanthus woronowii,57511,True,True
Viscum album,57512,True,False
Galanthus elwesii,57514,True,False
Galanthus plicatus,57517,True,False
Crocidium multicaule,57524,True,False
Cynara cardunculus,57563,True,True
Platanthera bifolia,57629,True,True
Dactylorhiza fuchsii,57630,True,True
Viola kitaibeliana,57634,True,True
Hyacinthoides hispanica,57635,True,True
Ononis pusilla,57638,False,True
Geranium purpureum,57643,True,True
Geranium palustre,57644,True,True
Iris pumila,57646,True,True
Euphorbia amygdaloides,57662,True,True
Cryptantha intermedia,57699,False,True
Plagiobothrys bracteatus,57719,True,False
Echium candicans,57723,True,True
Iris tenax,57727,True,False
Iris missouriensis,57730,True,False
Iris tectorum,57732,False,True
Plectritis congesta,57786,True,False
Gilia capitata,57793,True,True
Oxalis articulata,57805,True,True
Sambucus racemosa,57824,True,True
Cypripedium arietinum,57844,True,False
Muscari armeniacum,57847,True,True
Nuphar lutea,57850,True,True
Fumaria capreolata,57852,True,True
Caulanthus inflatus,57853,True,True
Romanzoffia californica,57856,True,False
Veronica anagallis-aquatica,57858,True,True
Utricularia intermedia,57859,True,True
Rhynchospora alba,57862,True,True
Oxalis exilis,57865,True,True
Opuntia basilaris,57872,True,True
Marina parryi,57874,False,True
Hesperocallis undulata,57877,True,True
Eschscholzia minutiflora,57881,True,False
Amaranthus albus,57893,True,True
Salsola tragus,57896,True,True
Salsola kali,57897,True,True
Lomatium mohavense,57905,True,False
Asclepias erosa,57907,True,True
Ambrosia acanthicarpa,57909,True,False
Anisocoma acaulis,57910,True,False
Artemisia dracunculus,57912,True,True
Baccharis salicifolia,57913,True,True
Blennosperma nanum,57914,True,False
Xanthium strumarium,57920,True,True
Centaurea melitensis,57922,True,True
Chaenactis glabriuscula,57923,True,True
Ericameria nauseosa,57934,True,True
Laennecia coulteri,57937,False,True
Encelia actoni,57969,False,True
Ericameria linearifolia,57971,True,False
Erigeron foliosus,57972,True,True
Gutierrezia californica,57978,False,True
Gnaphalium palustre,57980,True,True
Helianthus annuus,57983,True,True
Heterotheca sessiliflora,57988,True,True
Isocoma acradenia,57991,True,True
Layia glandulosa,58003,True,True
Lepidospartum squamatum,58010,True,True
Corethrogyne filaginifolia,58014,True,True
Lessingia glandulifera,58020,True,False
Malacothrix coulteri,58027,True,False
Malacothrix glabrata,58029,True,True
Monolopia lanceolata,58033,True,False
Senecio flaccidus,58036,True,True
Stephanomeria exigua,58039,True,True
Stephanomeria pauciflora,58040,True,True
Xanthium spinosum,58045,True,True
Amsinckia tessellata,58050,True,False
Amsinckia vernicosa,58051,True,False
Cryptantha barbigera,58054,True,False
Heliotropium curassavicum,58058,True,True
Plagiobothrys acanthocarpus,58062,True,False
Plagiobothrys tenellus,58066,True,False
Athysanus pusillus,58069,True,False
Caulanthus coulteri,58071,True,False
Descurainia pinnata,58072,True,True
Descurainia sophia,58074,True,True
Lepidium lasiocarpum,58083,True,False
Sisymbrium irio,58085,True,True
Sisymbrium orientale,58086,True,True
Stanleya pinnata,58087,True,True
Thysanocarpus curvipes,58088,True,False
Lonicera subspicata,58100,True,True
Herniaria hirsuta,58102,True,False
Atriplex canescens,58113,True,True
Atriplex lentiformis,58118,False,True
Atriplex suberecta,58123,True,False
Chenopodium album,58127,True,True
Cressa truxillensis,58133,True,True
Dudleya lanceolata,58137,False,True
Cucurbita foetidissima,58138,True,True
Cucurbita palmata,58139,True,True
Euphorbia polycarpa,58144,True,True
Astragalus didymocarpus,58146,True,False
Astragalus douglasii,58147,False,True
Trifolium albopurpureum,58162,True,True
Trifolium depauperatum,58164,True,True
Trifolium gracilentum,58165,True,True
Trifolium fragiferum,58167,True,True
Frankenia salina,58168,True,True
Erodium brachycarpum,58171,True,False
Emmenanthe penduliflora,58173,True,True
Phacelia affinis,58179,False,True
Phacelia ciliata,58180,True,False
Phacelia cryptantha,58181,False,True
Phacelia fremontii,58184,True,False
Phacelia tanacetifolia,58185,True,True
Mentha arvensis,58188,True,True
Monardella breweri,58189,True,True
Salvia carduacea,58190,True,True
Mentzelia albicaulis,58195,True,False
Eremalche exilis,58199,True,False
Malva parviflora,58202,True,True
Malvella leprosa,58203,True,True
Eucalyptus polyanthemos,58207,False,True
Eucalyptus tereticornis,58208,True,True
Mirabilis multiflora,58210,True,True
Forestiera pubescens,58211,True,False
Oenothera deltoides,58222,True,True
Paeonia californica,58223,True,True
Dendromecon rigida,58224,True,True
Plantago elongata,58229,True,False
Plantago ovata,58230,True,True
Platanus racemosa,58231,True,False
Eriastrum densifolium,58232,True,True
Eriastrum diffusum,58235,False,True
Eriastrum eremicum,58236,True,True
Gilia latiflora,58243,True,False
Navarretia atractyloides,58251,True,True
Loeseliastrum matthewsii,58254,True,True
Eriogonum angulosum,58266,True,False
Eriogonum elongatum,58271,False,True
Eriogonum heermannii,58276,False,True
Eriogonum maculatum,58277,False,True
Eriogonum roseum,58280,False,True
Rumex hymenosepalus,58291,True,False
Claytonia parviflora,58294,True,False
Androsace elongata,58297,True,True
Punica granatum,58300,True,True
Delphinium parryi,58303,False,True
Delphinium recurvatum,58305,True,False
Myosurus minimus,58306,True,True
Rhamnus ilicifolia,58308,True,False
Prunus fasciculata,58309,False,True
Koelreuteria paniculata,58320,True,True
Datura wrightii,58331,True,True
Nicotiana glauca,58334,True,True
Nicotiana quadrivalvis,58336,True,False
Bolboschoenus maritimus,58345,True,True
Juncus balticus,58347,True,True
Allium fimbriatum,58353,False,True
Allium peninsulare,58356,False,True
Bloomeria crocea,58357,True,True
Calochortus clavatus,58359,True,True
Calochortus splendens,58361,True,True
Hesperoyucca whipplei,58362,True,True
Bromus tectorum,58369,True,True
Cynodon dactylon,58371,True,True
Distichlis spicata,58372,True,True
Lamarckia aurea,58379,True,True
Poa bulbosa,58382,True,True
Schismus barbatus,58386,False,True
Sorghum halepense,58387,True,True
Sorghum bicolor,58389,False,True
Typha domingensis,58392,True,True
Krameria erecta,58455,True,True
Berberis thunbergii,58727,True,True
Toxicodendron rydbergii,58729,True,True
Toxicodendron radicans,58732,True,True
Malus prunifolia,58735,True,True
Rhus aromatica,58738,True,False
Prunus pumila,58742,True,False
Cornus amomum,58749,True,True
Amaranthus blitoides,58774,True,True
Amaranthus retroflexus,58776,True,True
Silene antirrhina,58780,True,False
Streptanthus glandulosus,58784,True,True
Apium graveolens,58788,True,True
Berula erecta,58790,True,True
Hydrocotyle umbellata,58792,True,True
Apocynum cannabinum,58795,True,True
Asclepias eriocarpa,58796,True,True
Artemisia biennis,58798,True,False
Blepharizonia laxa,58799,True,False
Agoseris apargioides,58801,True,False
Brickellia californica,58803,True,True
Centromadia fitchii,58804,True,True
Centromadia parryi,58809,False,True
Cotula coronopifolia,58812,True,True
Deinandra fasciculata,58819,True,True
Dittrichia graveolens,58822,True,True
Euthamia occidentalis,58826,True,True
Pseudognaphalium biolettii,58829,True,True
Heterotheca grandiflora,58831,True,True
Iva axillaris,58837,True,False
