split,image_id,file_name,image_sha256,estimator_admitted,failure_reasons,flower_pixels,plant_background_control_pixels,horizontal_flip_mask_iou,horizontal_flip_colour_delta_e,predicted_flower_pixels,predicted_flower_pixels_inside_box_union,image_predicted_pixel_precision_inside_box_union,reference_boxes,source_annotation_boxes,source_not_evaluable_boxes,hit_boxes,small_reference_boxes,medium_reference_boxes,large_reference_boxes,small_hit_boxes,medium_hit_boxes,large_hit_boxes
train,300,000117.jpg,1fa3455876987d2f6fc43003c73ca803eab4f681eb2d241b853b6b456990f99a,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,21667,0.0,inf,0,0,0.0,8,8,0,0,7,1,0,0,0,0
train,301,000116.jpg,760192f7779805d9dd9121348290bd2a0556c618c4462596c2c2f1b048686b62,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,302,000114.jpg,e81c3177300f473711d202fb77afaab38f444bda416632feb04d0e1e3f91374e,True,,134401,127743,0.7659100657496577,1.593599796295166,134401,2741,0.02039419349558411,4,4,0,4,4,0,0,4,0,0
train,303,000112.jpg,ef692a1612fb6a290617969d6fd0e1a5ac95d860859c395a9603c0064ea0a72b,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,10,10,0,0,10,0,0,0,0,0
train,304,000111.jpg,cc21161b278bee0e5e749876f5928e5c65f000f822fef3946f1f98d1e9add090,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,260059,0.0,inf,0,0,0.0,1,1,0,0,0,1,0,0,0,0
train,305,000110.jpg,715b484f71ce145ead294f81bdc4791ba54039440294999949b82ee664086fe6,True,,56101,206043,0.5025904643996179,0.6589557528495789,56101,11376,0.20277713409743142,5,5,0,5,0,5,0,0,5,0
train,306,000105.jpg,96ba0cc09d80b5ddd99fa507d9f65d334bb9d2954702fc72a0e6fb2a8c942786,False,horizontal_flip_mask_instability;horizontal_flip_colour_instability,838,3539,0.3902838427947598,10.507622718811035,838,538,0.6420047732696897,61,61,0,5,61,0,0,5,0,0
train,307,000104.jpg,250a99225860e88500806d389a7cdc19800c736f2530c646f928c0682ef096d5,False,horizontal_flip_mask_instability;horizontal_flip_colour_instability,449,1662,0.051224944320712694,35.7344856262207,449,388,0.8641425389755011,44,44,0,5,44,0,0,5,0,0
train,308,000103.jpg,7047309c7c09b4365f91144115656c007d8ad4e3285ef41ed7bd51645bc89fb4,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,41,41,0,0,40,1,0,0,0,0
train,309,000100.jpg,5fb0336e3a084442dd156aed34825621e0a1308097b516714142e3cdbf47102b,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,79714,0.0,inf,0,0,0.0,35,35,0,0,34,1,0,0,0,0
train,310,000099.jpg,ebd98af6190d27423a8a35df749d744d1053d2aa8d10c8399e03313bae1a1d51,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,254071,0.0,inf,0,0,0.0,26,26,0,0,26,0,0,0,0,0
train,311,000098.jpg,cfd2c93094364b5b8ee06f2a8bb4dfe17249132dda34986a87ee34297916182c,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,72654,0.0,inf,0,0,0.0,12,12,0,0,9,3,0,0,0,0
train,312,000095.jpg,450125fa97de13c87fb774e5dcf62decf7cb15987d6df9567113fbbac418eadb,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,2315,0.0,inf,0,0,0.0,17,17,0,0,17,0,0,0,0,0
train,313,000094.jpg,9a2a7d188205ab0542419ee48235a47bc05bf98e70d2fdd4af2c1efd68ca7e93,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,198848,0.0,inf,0,0,0.0,15,15,0,0,15,0,0,0,0,0
train,314,000091.jpg,942ed0209e72e59d09d73106d51265dc27e376861ba33816c7e10d20cacfff8a,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,14,14,0,0,14,0,0,0,0,0
train,315,000088.jpg,970c36b1a6548a6c2f8d5866d332cb3228110e638757dac420b5ee75efd258b3,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,24,24,0,0,24,0,0,0,0,0
train,316,000086.jpg,d1d3e3f9c2948e3e85a216aefb9c897e2470cd026e290efdf5c5d1143336cf90,True,,254604,7425,0.9685788177625552,0.21693803369998932,254604,90143,0.35405178237576784,49,49,0,48,20,29,0,19,29,0
train,317,000084.jpg,c29f008fb4b26cd7a9e9ad199a367ad6602033d27932a3b1ed7a5971bb10d6d7,True,,261291,853,0.9870834350585938,0.0687926858663559,261291,107168,0.41014807245561463,50,50,0,50,11,39,0,11,39,0
train,318,000082.jpg,98dba9441ef930d32b688224c66de17af1bc68bf2c422e919e7a6965a789674c,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,91078,0.0,inf,0,0,0.0,14,14,0,0,14,0,0,0,0,0
train,319,000081.jpg,d53a523e73a4578f9f6423e3da95cff1967d22aef9af1ac38931d2a020cae639,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,3091,0.0,inf,0,0,0.0,6,6,0,0,6,0,0,0,0,0
train,320,000079.jpg,f48581046f1024aa8bb931f552ba599dae981f02e62195f791431169412296c6,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,3961,0.0,inf,0,0,0.0,154,154,0,0,144,10,0,0,0,0
train,321,000077.jpg,ffdc849fdeabf79493a2d192644b0534fd6c706cb58e30eb6c8c105763980078,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,134,134,0,0,130,4,0,0,0,0
train,322,000497.jpg,12324bb0541c55912b297e25e767011e24b475f4d52080e6ff71934d9b7f62e8,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,5,5,0,0,4,1,0,0,0,0
train,323,000494.jpg,65d4d43fb589456ee89257c82b893c9ba55da620d1190fe848ef14c51c8a6f97,False,horizontal_flip_mask_instability;horizontal_flip_colour_instability,3081,5159,0.3290540540540541,5.030373573303223,3081,2958,0.9600778967867576,32,32,0,6,26,6,0,4,2,0
train,324,000491.jpg,04c06d295a7a66561d55695e03d2728841af8efa2fbd6119d51a61a898e76288,False,horizontal_flip_mask_instability;horizontal_flip_colour_instability,4931,158594,0.18390948563794254,13.981461524963379,4931,3990,0.8091664976678159,35,35,0,15,29,6,0,12,3,0
train,325,000488.jpg,477b04acb067028ab6ee21d572b4098b7d51ec43d12cf5e1adc02bdfc1a439ce,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,2464,0.0,inf,0,0,0.0,1,1,0,0,1,0,0,0,0,0
train,326,000487.jpg,144cd15ed267392d4677988fd47728604763143b2c1b5da931b3e42d66f31dcb,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,99930,0.0,inf,0,0,0.0,4,4,0,0,3,1,0,0,0,0
train,327,000486.jpg,b05e2fe3d604f0d6c9628bb36751c9499c1c60f6f8110a62ee3be7d2571f9beb,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,5016,0.0,inf,0,0,0.0,6,6,0,0,6,0,0,0,0,0
train,328,000484.jpg,37af24ba74eaa7f8aacd1fdf1fd418d69b704471c2290b8c36dd2d064eb5250d,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,227935,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,329,000483.jpg,4d19df0545e2fbe8d820404dcdc1d4af527d017d7e49c93197b9d2536d8cdf93,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,89088,0.0,inf,0,0,0.0,26,26,0,0,25,1,0,0,0,0
train,330,000481.jpg,cc164fc2e12a8189b9d1ddff72a121e022afb3da2e859dd95be053f252ba52d7,False,horizontal_flip_mask_instability,1194,260950,0.4852589641434263,4.272680759429932,1194,0,0.0,69,69,0,0,69,0,0,0,0,0
train,331,000478.jpg,08676b792a12a6c210932aa6ea391685132cb13ef65f1987902f63608e875533,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,261730,0.0,inf,0,0,0.0,17,17,0,0,17,0,0,0,0,0
train,332,000476.jpg,2887bfa697d13206c5fa484be4c4c9e0dce205bd1dd1b23dfa84b1ebb80976c2,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,259333,0.0,inf,0,0,0.0,13,13,0,0,12,1,0,0,0,0
train,333,000475.jpg,fcef7f6a0edf9ac01fb0c3697e12300cbcf5d89f342a74c35f468d6246230463,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,259144,0.0,inf,0,0,0.0,40,40,0,0,20,20,0,0,0,0
train,334,000472.jpg,c98f9aa33ce15dcb420c72753c6c6eae66f944e73cef1e4d9bd79bbe1ca52041,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,34,34,0,0,23,11,0,0,0,0
train,335,000469.jpg,af89628d1bcf3d92338fd2ffa4bb0b51e9fc1e2afa954cf2482165237cf7aedb,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,2446,0.0,inf,0,0,0.0,39,39,0,0,39,0,0,0,0,0
train,336,000468.jpg,cebde9e9228d6ad5a710cb4c840df584798dbe94129421e344213a29a4f1078e,False,horizontal_flip_mask_instability,9334,43047,0.20884637241901877,4.538406848907471,9334,2958,0.3169059352903364,60,60,0,30,60,0,0,30,0,0
train,337,000465.jpg,e1b4661fb8550b47a22c89ae090b72cd8390a27a103abc55459d76682b308c67,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,91453,0.0,inf,0,0,0.0,5,5,0,0,4,1,0,0,0,0
train,338,000464.jpg,179290b169599a2125db9d9c6f6a7d9c580c4a45f963ec6ddd10f231601d865e,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,38470,0.0,inf,0,0,0.0,4,4,0,0,3,1,0,0,0,0
train,339,000463.jpg,5339e8b83050312769087d33eaf39b5fe6e6c3ce96c9be2e8d2eb862e0be70d3,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,179327,0.0,inf,0,0,0.0,1,1,0,0,1,0,0,0,0,0
train,340,000462.jpg,9f9dee3e173d1e6c1da3a15703a3b73045481b2f84b3b29d81112085c7920c57,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,115834,0.0,inf,0,0,0.0,13,13,0,0,7,6,0,0,0,0
train,341,000461.jpg,a6aba7f2d233a5b0afbd5e05764e2c1bda16476f81cfc92bf9701e8640bf7caf,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,28111,0.0,inf,0,0,0.0,13,13,0,0,8,5,0,0,0,0
train,342,000457.jpg,8f1b26d0559d7b22a939fd9c514333b3904eef13b9dfe36a03c1d25f2a3f16b1,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,164332,0.0,inf,0,0,0.0,5,5,0,0,5,0,0,0,0,0
train,343,000455.jpg,d2ad77cc0986a460e2cf14fda325543a9ce5ea84edefcac2e676d9926d1fad54,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,179225,0.0,inf,0,0,0.0,3,3,0,0,3,0,0,0,0,0
train,344,000453.jpg,cbe1737f7b0edd7d6de82f862a26eabe68dcb228fec9057e06275537ff3aea6e,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,66829,0.0,inf,0,0,0.0,7,7,0,0,3,3,1,0,0,0
train,345,000451.jpg,729b5f9fbd40b9d7b9b0ec691fb21212ce280f0a5fb7a4d6e56e3ac43c091529,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,65579,0.0,inf,0,0,0.0,5,5,0,0,3,2,0,0,0,0
train,346,000449.jpg,c223ba3ef4cbd99a52b0e9980b280dfb9cf9665d30cc7f704c9da91520592848,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,201737,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,347,000448.jpg,5b558bb9322c6c7f6e735954b2a8c401b1c5827dc79bacd38f119c88f7ee0bfa,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,1,1,0,0,1,0,0,0,0,0
train,348,000447.jpg,87e7903ce48737d63e6142d7a109347150d447944cd24a45e1aada58720346c6,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,261973,0.0,inf,0,0,0.0,6,6,0,0,6,0,0,0,0,0
train,349,000445.jpg,00c27f4e79e72a4fafde0a278241a1d8f86fe263fb72c6be9584e44ab34b944e,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,261492,0.0,inf,0,0,0.0,10,10,0,0,10,0,0,0,0,0
train,350,000444.jpg,581a7f8d7a31335f9002c55b38272ef70571b345ec0468155bdb95d9486030e8,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,2,3,1,0,2,0,0,0,0,0
train,351,000441.jpg,3bb2a9b30930bbc024d09d8a199e0b51bbbe27476503d575fabfac92b50a9e55,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,161396,0.0,inf,0,0,0.0,14,14,0,0,13,1,0,0,0,0
train,352,000440.jpg,c2eac837b9e4a3a7a7d0c1bb256e0ed41398776ea31fd45a222646bd920d655d,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,14688,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,353,000439.jpg,f8f62736aaac9cbbfed952fce446e920101eeb3dca741b7050e0bf5cbf9b12a5,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,80483,0.0,inf,0,0,0.0,1,1,0,0,1,0,0,0,0,0
train,354,000438.jpg,0e78110ada24c481acfb62154f269f4370a10bbe34b8d61d54552c38dade7abb,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,71773,0.0,inf,0,0,0.0,1,1,0,0,1,0,0,0,0,0
train,355,000436.jpg,40f232218886e1eba55ed036776338a9832be0fb1670b908cc102392ca4a4755,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,14345,0.0,inf,0,0,0.0,1,1,0,0,1,0,0,0,0,0
train,356,000434.jpg,e7c953ffe30bafd84db15760fa55194d3e8afcd1b0424db83908468881d44735,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,261894,0.0,inf,0,0,0.0,12,12,0,0,12,0,0,0,0,0
train,357,000433.jpg,7c91bbce1d19bc37df6e7f9c8bc0f3f560c892819151b0994653c611d33ecd5b,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,22,22,0,0,22,0,0,0,0,0
train,358,000431.jpg,62bd875fb388e7758c824e6d08e2a36f6f92ca1562415a2c331e7e1f8b9811b8,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,262144,0.0,inf,0,0,0.0,5,5,0,0,5,0,0,0,0,0
train,359,000074.jpg,8e0c9f7acb4015a286fad230ab9beeab059a1b539eda8d6fa70270d18d7383ad,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,611,0.0,inf,0,0,0.0,72,72,0,0,71,1,0,0,0,0
train,360,000073.jpg,e7f6044e6bda5f4e6203d889f94aa8f26fd2fb820e385347b14a0042d3a0425a,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,2953,0.0,inf,0,0,0.0,88,88,0,0,88,0,0,0,0,0
train,361,000072.jpg,a390577a68b545c20829e61579f48f49e0baa4ae447d0d5f8f599c1adf79bcd0,False,horizontal_flip_mask_instability;horizontal_flip_colour_instability,6318,255826,0.33456698741672836,5.724697113037109,6318,4741,0.7503956948401392,41,41,0,13,27,14,0,8,5,0
train,362,000069.jpg,6b8209de1f190ba3289b1d66663b9dbc5506bbb24159209402ec9c8a029d461f,False,horizontal_flip_mask_instability;horizontal_flip_colour_instability,3621,258523,0.10936205468102735,12.319303512573242,3621,3508,0.9687931510632422,54,54,0,7,42,12,0,3,4,0
train,363,000066.jpg,fbf3434a248cd4153a7aadcc6b7a2c2b4cf7c4871fee18664d36c5e21f7ab317,False,horizontal_flip_colour_instability,9666,251967,0.5886629334905197,8.273752212524414,9666,7310,0.7562590523484378,21,21,0,9,15,6,0,3,6,0
train,364,000065.jpg,c8f9791b76e853d3998dc335f0c68792f54c9cb503b4f95e328c5d345e364f89,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,189349,0.0,inf,0,0,0.0,42,42,0,0,42,0,0,0,0,0
train,365,000064.jpg,b6bfd359ba6ee7cb7b554dbe90fc9bc213440be50a97e85b04be4c25f1b40d0e,False,horizontal_flip_mask_instability,698,5410,0.13184737438609748,1.9434181451797485,698,698,1.0,50,50,0,3,38,12,0,0,3,0
train,366,000063.jpg,2cf3ca691e587e8e9c1dd907e11f63f5a93531d53501bdf32cacd46e4597c32d,False,horizontal_flip_mask_instability;horizontal_flip_colour_instability,1886,149528,0.0,inf,1886,1660,0.88016967126193,22,22,0,5,14,8,0,1,4,0
train,367,000060.jpg,2423ccfeefae959c63567f84b8d93765cfb71fd77d99fcbad571c25ec74d2373,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,6,255646,0.015544041450777202,40.60621643066406,6,6,1.0,37,37,0,0,15,22,0,0,0,0
train,368,000057.jpg,d5966ffd06954f4861f2b5d93ee8abd75cb2d3e52430962717f67e03be26810c,False,horizontal_flip_mask_instability;horizontal_flip_colour_instability,496,255911,0.0,inf,496,496,1.0,29,29,0,2,17,12,0,0,2,0
train,369,000054.jpg,c79655e4638e789968a9db4bdfeeba7b46db5eea6f4782620be55c53717cde1a,False,insufficient_plant_background_control_pixels,262144,0,0.9999809265136719,0.0006761265685781837,262144,170539,0.6505546569824219,16,16,0,16,0,7,9,0,7,9
train,370,000053.jpg,9adf69f7daf2df275a7ee45d7d08baabb49f618df99edfc3ae08e47c05759e2e,True,,216067,46077,0.9003531372952455,2.435098886489868,216067,155519,0.7197721077258443,18,18,0,18,1,10,7,1,10,7
train,371,000050.jpg,a6adb0ffda8cbbfd70c2ce737f7c82423cb29ab4e4161f1a9a3546185cda8c77,False,horizontal_flip_colour_instability,196317,65827,0.6604394218399213,8.449039459228516,196317,100441,0.5116266039110214,23,23,0,23,5,15,3,5,15,3
train,372,000049.jpg,b3926f7ff4fec2b61c10bae1a431b5e93461f6a7715a0cd44db6783f697cd731,True,,236609,25535,0.8344332759389813,2.956428289413452,236609,97833,0.4134796224995668,28,28,0,27,5,22,1,5,21,1
train,373,000048.jpg,6f93d99e23dbe15d2eedc735134395573baf8c53cd82e9e0f1981580e429df7d,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,27,249034,0.0,inf,27,27,1.0,14,14,0,0,8,6,0,0,0,0
train,374,000045.jpg,15c4cef87c4bd08dba38585e096e7cf35ebd31b3d3c409a040b788d036fbb768,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,261185,0.0,inf,0,0,0.0,14,14,0,0,6,8,0,0,0,0
train,375,000044.jpg,031a9b6ddd9d3de2fff6e8073f266b33098e74229800f879e6a3b02d7781b158,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,10584,0.0,inf,0,0,0.0,2,2,0,0,2,0,0,0,0,0
train,376,000043.jpg,a6ba49668f93efdcff27008c9c94f8d0b1b5a4145d471867d22cf309a7fac70a,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,198829,0.0,inf,0,0,0.0,20,20,0,0,9,11,0,0,0,0
train,377,000039.jpg,6b64fee3542e1866025ef470e3c3a26543a2d5f27d641effc31d0c7b04aa5521,False,horizontal_flip_mask_instability;horizontal_flip_colour_instability,45514,216630,0.436085600035154,27.462217330932617,45514,32291,0.7094740079975392,22,22,0,20,7,15,0,5,15,0
train,378,000038.jpg,8169cc21e097b9862c556cbfe2ea2bbaed714db2ce6046516636c0983d70d144,True,,14649,247495,0.8504360369811815,1.9351471662521362,14649,13929,0.9508498873643252,14,14,0,7,7,7,0,2,5,0
train,379,000036.jpg,b18da1bf16bff0444490ef166c4fcc440943b35a60b7526f61b14eb9656d6f2d,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,140271,0.0,inf,0,0,0.0,3,3,0,0,3,0,0,0,0,0
train,380,000035.jpg,1de2f7bafdc0827011c4c1221bc01f20f827cb178f22e6183089daeb18a6c424,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,3,3,0,0,3,0,0,0,0,0
train,381,000033.jpg,f6fb51aabf871eecf3a32705382e50e52ec2b662cd836283b2177b3daa9d15c6,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,138919,0.0,inf,0,0,0.0,4,4,0,0,3,1,0,0,0,0
train,382,000032.jpg,2604ce5b3ef48f238baeeb56b4fcdf4e42e2d0050f12bd95edb1b7082f29e365,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,214393,0.0,inf,0,0,0.0,2,2,0,0,0,2,0,0,0,0
train,383,000031.jpg,e93b501df26a87589ee8cf6a9c51d63f11f110c8c2749660f3b6936ec3a691a2,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,127237,0.0,inf,0,0,0.0,2,2,0,0,1,1,0,0,0,0
train,384,000030.jpg,a2f6bba3ce4779fa56f05a777c76555912d545046728b5b772971aa243c96f8a,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,201121,0.0,inf,0,0,0.0,3,3,0,0,3,0,0,0,0,0
train,385,000029.jpg,3e3aa6ad0aae1f4e04cb33f7348d8a7e011f31c085378a064294d44dbd2f4f7e,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,1,1,0,0,0,1,0,0,0,0
train,386,000028.jpg,244ba532ea392b07a8db5518427c56efe356210ab0ad5804d690fc6f2d6b687f,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,0,0.0,inf,0,0,0.0,34,34,0,0,33,1,0,0,0,0
train,387,000027.jpg,00d0a9cb4ef5cb352c4abd10c7c1db484a13c132ded03b2fc459d898b2b0c041,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,29766,0.0,inf,0,0,0.0,7,7,0,0,7,0,0,0,0,0
train,388,000025.jpg,4849cfabd863063120d346f7a62c6e084347ae3bed412eadad34e3a86497e7dc,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,1259,0.0,inf,0,0,0.0,34,34,0,0,32,2,0,0,0,0
train,389,000024.jpg,1f64e45e5a68eb189017c2fc492984347b35830fc780c56a63ece4d3b181d66d,False,insufficient_flower_pixels;insufficient_plant_background_control_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,62,0.0,inf,0,0,0.0,48,48,0,0,48,0,0,0,0,0
train,390,000023.jpg,daa21596a40a725dd9cf5ad4ab39aa75f9ea5fbf18aa1858f64644dff198ce7d,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,502,0.0,inf,0,0,0.0,22,22,0,0,22,0,0,0,0,0
train,391,000019.jpg,c796b75bfe7ca99dd33af2b70710e9bb2ac592994bd82aa0b43ca55e880d1110,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,15564,0.0,inf,0,0,0.0,10,10,0,0,10,0,0,0,0,0
train,392,000017.jpg,eafbb2f311f2ec8ab2a180af41f5a25fe2b532114ad5b0d726ef4f937a4e6ebb,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,114,0.0,inf,0,0,0.0,11,11,0,0,11,0,0,0,0,0
train,393,000016.jpg,bf7d7466364bd855f131a6490a77b0c6bfa11100405b485b8074942d48db0d0f,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,4,177977,0.0,inf,4,4,1.0,8,8,0,0,5,3,0,0,0,0
train,394,000013.jpg,286e82cf7d4fd91edaf11288751853d11f2f0823e2d054a7ff7836cf47c345e7,False,horizontal_flip_colour_instability,10990,208813,0.6043827711753795,5.937652111053467,10990,6539,0.5949954504094631,17,17,0,10,10,7,0,6,4,0
train,395,000010.jpg,a4b84781c7badba82291f6d21d2a585706a2011a27bf865b53978048d44a520a,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,10016,0.0,inf,0,0,0.0,16,16,0,0,16,0,0,0,0,0
train,396,000009.jpg,8b2730642b90a99c17271231ae1b2f7724b9c705f4af0670d4b42e80d6642845,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,6727,0.0,inf,0,0,0.0,26,26,0,0,26,0,0,0,0,0
train,397,000007.jpg,1c406c16c4f7f9f214911f31a5e52f41dd35df6a5e55b7e93839775b4ba74f2d,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,6908,0.0,inf,0,0,0.0,18,18,0,0,17,1,0,0,0,0
train,398,000006.jpg,a32d841c2d6e83808e90d4044052687d4f5e9ba2089a908045d90669180fe6f1,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,91838,0.0,inf,0,0,0.0,16,16,0,0,15,1,0,0,0,0
train,399,000004.jpg,f270a2e376c18e4b764bd12119cfbf7b35a01f9da1789f76fe65cea68d0bbc0e,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,58659,0.0,inf,0,0,0.0,21,21,0,0,21,0,0,0,0,0
train,400,000002.jpg,62b6c1400cb887aada9b4a02cd3210fc16ace84c8b00c62d4c71394733f7fb81,False,insufficient_flower_pixels;horizontal_flip_mask_instability;horizontal_flip_colour_instability,0,258529,0.0,inf,0,0,0.0,3,3,0,0,3,0,0,0,0,0
