tranche,species,n,D,second_fraction,close_observer_disjoint_pairs_100km,cross_morph_close_pairs_100km,cross_morph_unique_photos_100km,cross_morph_unique_observers_100km,local_cross_rate_100km,local_retention_ratio_100km,close_observer_disjoint_pairs_250km,cross_morph_close_pairs_250km,cross_morph_unique_photos_250km,cross_morph_unique_observers_250km,local_cross_rate_250km,local_retention_ratio_250km,close_observer_disjoint_pairs_500km,cross_morph_close_pairs_500km,cross_morph_unique_photos_500km,cross_morph_unique_observers_500km,local_cross_rate_500km,local_retention_ratio_500km,global_cross_morph_pair_rate,C_star,S_star,segregation_delta_km,segregation_perm_p,organization_state,second_ge_0_20
reserve,Sabatia angularis,64,0.50439453125,0.28125,37,16,24,24,0.43243243243243246,0.8439339630046311,253,128,60,60,0.5059288537549407,0.9873693796417817,770,403,64,63,0.5233766233766234,1.0214203995423745,0.5124007936507936,True,False,-0.9673689729476109,0.52,local_cooccurrence_only,True
reserve,Salsola australis,40,0.2962500000000001,0.15,340,98,32,31,0.28823529411764703,0.9486224869694714,523,143,33,32,0.2734225621414914,0.8998717235036426,560,150,37,36,0.26785714285714285,0.8815551537070525,0.3038461538461538,True,False,5.074860664216132,0.446,local_cooccurrence_only,False
reserve,Salvia longispicata,50,0.5376000000000001,0.48,295,160,47,44,0.5423728813559322,0.9887005649717514,745,403,49,46,0.5409395973154363,0.986087807606264,1109,607,49,46,0.5473399458972047,0.997755109708446,0.5485714285714286,True,False,5.0869773667389495,0.255,local_cooccurrence_only,True
reserve,Salvia misella,48,0.5425347222222223,0.2916666666666667,35,20,21,21,0.5714285714285714,1.0313142857142856,127,78,42,42,0.6141732283464567,1.108459842519685,270,162,46,46,0.6,1.0828799999999998,0.5540780141843972,True,False,-361.09402343895545,0.941,local_cooccurrence_only,True
reserve,Salvia nemorosa,41,0.3319452706722189,0.12195121951219512,1,0,0,0,0.0,0.0,25,6,10,10,0.24,0.7053763440860215,93,24,27,27,0.25806451612903225,0.7584691871892704,0.3402439024390244,False,False,147.86319778326902,0.235,unresolved_photo_state,False
reserve,Salvia tiliifolia,50,0.4296,0.22,39,18,24,24,0.46153846153846156,1.0528577567683715,157,66,34,34,0.42038216560509556,0.9589723517062236,400,191,41,41,0.4775,1.0892690875232776,0.4383673469387755,True,False,-100.54681034717328,0.729,local_cooccurrence_only,True
reserve,Scaevola nitida,46,0.499054820415879,0.4782608695652174,345,181,45,43,0.5246376811594203,1.028409090909091,671,348,46,44,0.518628912071535,1.0166305378674978,1012,514,46,44,0.5079051383399209,0.9956095041322314,0.5101449275362319,True,False,-0.6347788519703954,0.377,local_cooccurrence_only,True
reserve,Schelhammera undulata,47,0.5559076505205975,0.3617021276595745,332,179,47,44,0.5391566265060241,0.9492317805423649,792,444,47,44,0.5606060606060606,0.9869953607738623,1069,603,47,44,0.5640785781103835,0.9931090275852192,0.5679925994449584,True,False,1.7128014442118626,0.384,local_cooccurrence_only,True
reserve,Scutellaria serrata,62,0.3178980228928201,0.1774193548387097,239,84,53,51,0.3514644351464435,1.0877565415088783,827,279,62,58,0.3373639661426844,1.0441166284383243,1699,537,62,58,0.3160682754561507,0.9782080341858935,0.32310946589106293,True,False,-12.225115232817245,0.74,local_cooccurrence_only,False
reserve,Sidalcea sparsifolia,52,0.5036982248520709,0.15384615384615385,1138,614,50,46,0.539543057996485,1.0505640160107772,1237,649,52,48,0.5246564268391269,1.0215777121713399,1322,681,52,48,0.5151285930408472,1.0030257186081697,0.5135746606334841,True,False,-0.45078191506904375,0.536,local_cooccurrence_only,False
reserve,Simethis mattiazzi,72,0.24266975308641958,0.125,297,76,43,42,0.2558922558922559,1.0398419810184516,775,224,52,51,0.28903225806451616,1.1745094620236936,1231,344,69,66,0.2794476035743298,1.13556132708424,0.24608763693270735,True,False,-102.35882031199054,0.87,local_cooccurrence_only,False
reserve,Solanum americanum,44,0.3047520661157024,0.1590909090909091,0,0,0,0,,,0,0,0,0,,,13,7,10,10,0.5384615384615384,1.7267275097783572,0.3118393234672304,False,False,-460.1216173578068,0.583,unresolved_photo_state,False
reserve,Spiraea douglasii,46,0.38846880907372405,0.17391304347826086,43,19,23,23,0.4418604651162791,1.1127143099643524,221,90,34,34,0.4072398190045249,1.0255309310697889,455,204,38,38,0.44835164835164837,1.129060720301596,0.39710144927536234,True,False,-140.99236459329188,0.914,local_cooccurrence_only,False
reserve,Spiranthes australis,54,0.3367626886145405,0.16666666666666666,24,5,8,8,0.20833333333333334,0.6071792260692465,76,24,21,21,0.3157894736842105,0.9203558795154893,146,41,33,33,0.2808219178082192,0.818444326646765,0.34311670160726765,False,False,-3444.6619396444344,0.937,unresolved_photo_state,False
reserve,Strophostyles helvola,41,0.4556811421772755,0.1951219512195122,5,1,2,2,0.2,0.4281984334203655,39,16,21,21,0.41025641025641024,0.8783557608622882,130,54,39,39,0.4153846153846154,0.8893352078730669,0.46707317073170734,False,False,-52.90311414267944,0.726,unresolved_photo_state,False
reserve,Tagetes minuta,50,0.48,0.4,4,3,6,6,0.75,1.53125,24,11,16,16,0.4583333333333333,0.9357638888888888,72,32,30,30,0.4444444444444444,0.9074074074074073,0.4897959183673469,False,False,-270.58618780923825,0.56,unresolved_photo_state,True
reserve,Thunbergia grandiflora,43,0.37966468361276373,0.16279069767441862,11,3,5,5,0.2727272727272727,0.7016317016317016,25,10,13,13,0.4,1.0290598290598292,31,14,15,15,0.45161290322580644,1.1618417424869039,0.38870431893687707,False,False,18.802972626490373,0.39,unresolved_photo_state,False
reserve,Thymbra capitata,42,0.6451247165532881,0.38095238095238093,31,16,23,22,0.5161290322580645,0.7809966551391802,120,77,36,34,0.6416666666666667,0.9709578207381372,264,169,39,37,0.6401515151515151,0.9686651222239974,0.6608594657375145,True,False,169.20061799800305,0.059,local_cooccurrence_only,True
reserve,Thymus praecox,45,0.5560493827160493,0.26666666666666666,18,11,18,18,0.6111111111111112,1.074600355239787,79,44,39,39,0.5569620253164557,0.9793826022438563,172,99,44,44,0.5755813953488372,1.0121235904002643,0.5686868686868687,False,False,21.412727081429466,0.38,unresolved_photo_state,True
reserve,Trichostema lanceolatum,44,0.5175619834710743,0.36363636363636365,109,62,38,38,0.5688073394495413,1.0740354154077167,399,211,42,42,0.5288220551378446,0.9985342598011997,719,378,44,44,0.5257301808066759,0.9926961098664978,0.5295983086680761,True,False,9.748873852491897,0.309,local_cooccurrence_only,True
reserve,Trifolium depauperatum,47,0.5377999094612946,0.19148936170212766,126,76,30,30,0.6031746031746031,1.0976965421409863,520,311,45,44,0.5980769230769231,1.0884194509194507,854,484,46,45,0.5667447306791569,1.0313990805794082,0.5494912118408881,True,False,-46.66125958723987,0.911,local_cooccurrence_only,False
reserve,Trifolium hybridum,56,0.19132653061224492,0.10714285714285714,0,0,0,0,,,14,2,4,4,0.14285714285714285,0.7333333333333333,66,16,20,20,0.24242424242424243,1.2444444444444445,0.19480519480519481,False,False,824.785437727176,0.14,unresolved_photo_state,False
reserve,Trifolium lupinaster,51,0.5490196078431373,0.35294117647058826,69,9,12,11,0.13043478260869565,0.23291925465838506,144,39,23,21,0.2708333333333333,0.48363095238095233,242,87,43,39,0.359504132231405,0.6419716646989374,0.56,True,True,453.3565264977085,0.001,cooccurrence_and_segregation,True
reserve,Tropaeolum tricolor,43,0.42184964845862627,0.3023255813953488,201,44,35,34,0.21890547263681592,0.5068503635667815,437,119,42,39,0.2723112128146453,0.6305051927477557,725,284,43,40,0.3917241379310345,0.9069920424403184,0.4318936877076412,True,True,178.60451335673974,0.001,cooccurrence_and_segregation,True
reserve,Vernonia gigantea,47,0.5169760072430964,0.44680851063829785,12,5,8,8,0.4166666666666667,0.7888207822533567,92,47,43,43,0.5108695652173914,0.9671628721541157,334,178,47,47,0.5329341317365269,1.0089348448462094,0.5282146160962072,False,False,10.187005106691117,0.327,unresolved_photo_state,True
reserve,Vernonia noveboracensis,51,0.4767397154940407,0.27450980392156865,97,52,37,37,0.5360824742268041,1.1024276687728634,356,187,49,49,0.5252808988764045,1.0802147517216383,756,384,50,50,0.5079365079365079,1.044546850998464,0.48627450980392156,True,False,-24.92902016334716,0.786,local_cooccurrence_only,True
reserve,Veronica alpina,49,0.3565181174510621,0.20408163265306123,84,35,23,22,0.4166666666666667,1.144859813084112,218,93,34,33,0.42660550458715596,1.1721683957815312,345,150,39,38,0.43478260869565216,1.1946363266964648,0.36394557823129253,True,False,-94.83239661576499,0.792,local_cooccurrence_only,True
reserve,Veronica elliptica,42,0.35941043083900226,0.11904761904761904,153,62,35,32,0.40522875816993464,1.100637100265974,311,116,41,38,0.3729903536977492,1.0130747461632874,521,194,42,39,0.3723608445297505,1.0113649436596694,0.3681765389082462,True,False,-16.762523937492517,0.465,local_cooccurrence_only,False
reserve,Veronica regina-nivalis,46,0.43950850661625707,0.32608695652173914,293,121,40,38,0.4129692832764505,0.9191896950346802,720,297,46,44,0.4125,0.9181451612903225,1003,450,46,44,0.44865403788634095,0.9986170520695976,0.4492753623188406,True,True,24.86235346249228,0.043,cooccurrence_and_segregation,True
reserve,Vicia ludoviciana,43,0.5105462412114657,0.3488372093023256,150,93,34,33,0.62,1.1861440677966102,316,166,41,40,0.5253164556962026,1.0050016090967604,581,306,42,41,0.5266781411359724,1.0076066979783542,0.5227021040974529,True,False,5.445234179707143,0.415,local_cooccurrence_only,True
reserve,Vicia sativa,45,0.6014814814814814,0.2222222222222222,0,0,0,0,,,2,2,4,4,1.0,1.625615763546798,25,16,24,24,0.64,1.0403940886699508,0.6151515151515151,False,False,178.42198452696812,0.327,unresolved_photo_state,True
reserve,Vicia sepium,43,0.46619794483504595,0.27906976744186046,0,0,0,0,,,17,8,11,11,0.47058823529411764,0.9859424048041491,76,38,30,30,0.5,1.0475638051044083,0.47729789590254706,False,False,57.93266443947118,0.326,unresolved_photo_state,True
reserve,Viola adunca,52,0.33357988165680474,0.21153846153846154,0,0,0,0,,,35,10,15,15,0.2857142857142857,0.840038010769718,139,46,39,39,0.33093525179856115,0.9729936671505367,0.3401206636500754,False,False,88.4918187837568,0.237,unresolved_photo_state,True
reserve,Viola cornuta,52,0.42085798816568043,0.2692307692307692,638,260,52,50,0.40752351097178685,0.9496945088727405,849,354,52,50,0.4169611307420495,0.9716879777925442,1115,463,52,50,0.41524663677130047,0.9676925138115017,0.4291101055806938,True,False,12.417935010665971,0.226,local_cooccurrence_only,True
reserve,Wahlenbergia capensis,49,0.47896709704289875,0.3469387755102041,336,177,42,42,0.5267857142857143,1.077391304347826,467,245,46,46,0.5246252676659529,1.0729727213481053,566,284,49,49,0.5017667844522968,1.0262221539406975,0.48894557823129253,True,False,-7735.278597159437,0.949,local_cooccurrence_only,True
reserve,Xyris caroliniana,67,0.49855201603920696,0.40298507462686567,220,57,47,44,0.2590909090909091,0.5119302949061662,731,193,66,62,0.2640218878248974,0.5216732743349849,1031,347,66,62,0.33656644034917554,0.6650119746309446,0.5061058344640434,True,True,388.556083903454,0.001,cooccurrence_and_segregation,True
reserve,Zinnia elegans,48,0.4262152777777779,0.1875,0,0,0,0,,,0,0,0,0,,,9,5,9,9,0.5555555555555556,1.276306856754922,0.4352836879432624,False,False,-569.5098779650434,0.799,unresolved_photo_state,False
